chrom	start	end
chr3R	21382066	21384222
chr3R	21387072	21388047
chr3R	21402464	21403562
chr3R	21448735	21452479
chr3R	21453443	21457175
chr3R	21459988	21462791
chr3R	21476587	21479221
chr3R	21490755	21492757
chr3R	21512849	21515630
chr3R	21537200	21541132
chr3R	21542174	21546332
chr3R	21826896	21828948
chr3R	21834825	21838309
chr3R	21847047	21849440
chr3R	21917412	21923366
chr3R	21923595	21924855
chr3R	21927688	21930053
chr3R	21931740	21933186
chr3R	21933579	21940875
chr3R	21941157	21944011
chr3R	22093642	22095163
chr3R	22099585	22102947
chr3R	22397263	22401844
chr3R	22494880	22496776
chr3R	22801399	22804048
chr3R	22829897	22834127
chr3R	23027626	23030977
chr3R	23366143	23369309
chr3R	23386038	23387972
chr3R	23394879	23396754
chr3R	23475030	23477459
chr3R	23489784	23491274
chr3R	23491771	23493187
chr3R	23496029	23499076
chr3R	23672640	23675619
chr3R	24959584	24962293
chr3R	24965250	24967556
chr3R	24968723	24970762
chr3R	24971072	24976362
chr3R	24976584	24977477
chr3R	25080173	25082081
chr3R	25089889	25091880
chr3R	25140286	25142089
chr3R	25150553	25153951
chr3R	25159768	25162901
chr3R	25632227	25634924
chr3R	25694194	25698632
chr3R	26007210	26008797
chr3R	26009186	26009961
chr3R	26030280	26031229
chr3R	26064425	26065586
chr3R	26067379	26070018
chr3R	26099127	26100641
chr3R	26294920	26300474
chr3R	26417599	26419428
chr3R	26432067	26434342
chr3R	26435819	26438429
chr3R	26604080	26606305
chr3R	26611145	26613477
chr3R	26732013	26734860
chr3R	26749515	26751220
chr3R	26791549	26798640
chr3R	27196797	27200781
chr3R	27204928	27206762
chr3R	27208076	27209138
chr3R	27220832	27223232
chr3R	27334772	27337153
chr3R	27470370	27472714
chr3R	27473071	27474797
chr3R	27491164	27496309
chr3R	27717765	27722815
chr3R	27764355	27767834
chr3R	27908837	27912089
chr3R	28010074	28013318
chr3R	28099316	28104300
chr3R	28107012	28112606
chr3R	28114442	28119814
chr3R	28122932	28133249
chr3R	28295903	28301430
chr3R	28305777	28313264
chr3R	28357415	28360708
chr3R	28373990	28375865
chr3R	28401772	28406046
chr3R	28408737	28409663
chr3R	28475362	28478158
chr3R	28560129	28564290
chr3R	28567443	28568648
chr3R	28780288	28783772
chr3R	28786216	28788919
chr3R	28977734	28982935
chr3R	28984952	28990701
chr3R	29205675	29206446
chr3R	29206801	29209948
chr3R	29259717	29263234
chr3R	29263492	29266051
chr3R	29297585	29305298
chr3R	29326337	29330635
chr3R	29344541	29346662
chr3R	29362741	29365105
chr3R	29371168	29376825
chr3R	29504971	29509386
chr3R	29509713	29510719
chr3R	29511007	29513750
chr3R	29519266	29519913
chr3R	29520299	29520908
chr3R	29521311	29523417
chr3R	29526110	29528607
chr3R	29541647	29549222
chr3R	29549431	29552311
chr3R	29552658	29554911
chr3R	29567267	29568074
chr3R	29569389	29571983
chr3R	29574208	29575856
chr3R	29576192	29578004
chr3R	29763958	29764456
chr3R	30220989	30235689
chr3R	30372562	30375510
chr3R	30391963	30395743
chr3R	30411643	30417761
chr3R	30635678	30640661
chr3R	30669377	30672466
chr3R	30720515	30724288
chr3R	30733250	30736320
chr3R	30751872	30760125
chr3R	30858829	30864510
chr3R	30908340	30910163
chr3R	30945032	30950349
chr3R	31084817	31088744
chr3R	31269126	31275309
chr3R	31285561	31288991
chr3R	31291129	31297118
chr3R	31297652	31300184
chr3R	31377016	31378544
chr3R	31508410	31511355
chr3R	31523823	31525719
chr3R	31540268	31541081
chr3R	31683469	31685954
chr3R	31696929	31698972
chr3R	31702661	31704702
chr3R	31711961	31713681
chr4	46434	47652
chr4	64226	65093
chr4	206443	207804
chr4	403996	405304
chr4	798401	799922
chr4	932637	934814
chr4	979519	980597
chr4	1271984	1273536
chrX	2545488	2546015
chrX	3351534	3351950
chrX	4010579	4010981
chrX	4739789	4746546
chrX	4757614	4760951
chrX	4761549	4763357
chrX	5278788	5280189
chrX	5283235	5290007
chrX	5507647	5511859
chrX	5560304	5562272
chrX	5573427	5578155
chrX	5578657	5580215
chrX	5848465	5852687
chrX	5964816	5965881
chrX	6020330	6023567
chrX	6379162	6383928
chrX	6404365	6409646
chrX	6884919	6886425
chrX	6888612	6889959
chrX	6890171	6896969
chrX	6903829	6906666
chrX	7408886	7410765
chrX	7430798	7433712
chrX	7474745	7478566
chrX	7557910	7560846
chrX	7580751	7583095
chrX	7591494	7594581
chrX	7604302	7605095
chrX	7605566	7606550
chrX	7795861	7800149
chrX	7860116	7862729
chrX	7990496	7992491
chrX	8609447	8611752
chrX	8613635	8617169
chrX	8617424	8621578
chrX	8623531	8625694
chrX	8655376	8658508
chrX	8659310	8661730
chrX	8665422	8671346
chrX	8729584	8735158
chrX	8736033	8738401
chrX	8738609	8741625
chrX	8746167	8750719
chrX	8753035	8756391
chrX	8817722	8820468
chrX	8820845	8824131
chrX	8829507	8833020
chrX	9309841	9313325
chrX	9697668	9702456
chrX	9703030	9706701
chrX	9707165	9708494
chrX	9715028	9718942
chrX	9722340	9724262
chrX	9756428	9760066
chrX	9766644	9772124
chrX	9772861	9774865
chrX	9776473	9778734
chrX	9857637	9862388
chrX	9941940	9946153
chrX	9952487	9955719
chrX	9956938	9961515
chrX	10586220	10588108
chrX	10902493	10905722
chrX	11174338	11177813
chrX	11781936	11784359
chrX	12396414	12399567
chrX	12422630	12425910
chrX	13547777	13551849
chrX	14012749	14016530
chrX	14021588	14024098
chrX	14024579	14027906
chrX	14035377	14040523
chrX	14062943	14065077
chrX	14065288	14067179
chrX	14067461	14071649
chrX	14072430	14076524
chrX	14082801	14085253
chrX	14088473	14094151
chrX	14102633	14105122
chrX	14118644	14124695
chrX	14125793	14127821
chrX	14128121	14130981
chrX	14131195	14136345
chrX	14137024	14139227
chrX	14142970	14150579
chrX	14152530	14157107
chrX	14163382	14164186
chrX	14165667	14168064
chrX	14294094	14296328
chrX	14486245	14492160
chrX	14499265	14502594
chrX	14506118	14510253
chrX	14571243	14576748
chrX	14665684	14666728
chrX	14667084	14668875
chrX	14770980	14772691
chrX	15166488	15168598
chrX	15274867	15277591
chrX	15598255	15600842
chrX	15601095	15603072
chrX	16111607	16115089
chrX	16151467	16167194
chrX	16168104	16170365
chrX	16174792	16179133
chrX	16179490	16189107
chrX	16193593	16197059
chrX	16197292	16204705
chrX	16238168	16247418
chrX	16249276	16252145
chrX	16255441	16260366
chrX	16260700	16262833
chrX	16263056	16265080
chrX	17310119	17312584
chrX	17326795	17328611
chrX	17328843	17331144
chrX	17331366	17344036
chrX	17344694	17348219
chrX	17348568	17356806
chrX	17357369	17362277
chrX	17362744	17365389
chrX	17367449	17372598
chrX	17391528	17396686
chrX	17408850	17411573
chrX	17453274	17454943
chrX	17608042	17613768
chrX	17754012	17762157
chrX	18139155	18140861
chrX	18141157	18145449
chrX	18231067	18234823
chrX	18235753	18238779
chrX	18239066	18240321
chrX	18260130	18262769
chrX	18263266	18265726
chrX	18265946	18269815
chrX	18270142	18274523
chrX	18419220	18421426
chrX	18441061	18442652
chrX	18576368	18579600
chrX	18589485	18594853
chrX	18595138	18597171
chrX	18622795	18624027
chrX	18667693	18669080
chrX	18693914	18703144
chrX	18734492	18738205
chrX	18741260	18746276
chrX	18918727	18927604
chrX	19029218	19033411
chrX	19033655	19044329
chrX	19086002	19089175
chrX	19095344	19101332
chrX	19119932	19121924
chrX	19553606	19555095
chrX	19595908	19597394
chrX	19788733	19790035
chrX	19974200	19978574
chrX	19979203	19983923
chrX	19984572	19989411
chrX	20066390	20084209
chrX	20098774	20103894
chrX	20236716	20238130
chrX	20283115	20286597
chrX	20336277	20339310
chrX	20339822	20344365
chrX	20344831	20351918
chrX	20353051	20361675
chrX	20362481	20365180
chrX	20365472	20368510
chrX	20368814	20374337
chrX	20378812	20381214
chrX	20383199	20389090
chrX	20528229	20533378
chrX	20584853	20590115
chrX	20629921	20633571
chrX	20637228	20639550
chrX	20642256	20645283
chrX	20680826	20684000
chrX	20697368	20704179
chrX	20719543	20726046
chrX	20729578	20733496
chrX	20749206	20756648
chrX	20942391	20945561
chrX	20946425	20949097
chrX	20950976	20954888
chrX	20974155	20977689
chrX	20979315	20982350
chrX	21009810	21011323
chrX	21011556	21016285
chrX	21017584	21020240
chrX	21082590	21084615
chrX	21155994	21158492
chrX	21173816	21175584
chrX	21183652	21185925
chrX	21413169	21417768
chrX	21464131	21466175
chrX	21487321	21490940
chrX	21558018	21564073
chrX	21564526	21566716
chrX	21569594	21573818
chrX	21574088	21576565
chrX	21577328	21581961
chrX	22433213	22436372
chrX	22441882	22442694
chrX	22510159	22513996
