Paste_locus	P1_1	P1_2	P1_3	P1_4	P1_5	P1_6	P2_1	P2_2	P2_3	P2_4	P2_5	P2_6	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_4_P1	HYB_5_P1	HYB_6_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	HYB_4_P2	HYB_5_P2	HYB_6_P2	chrom	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis	Gene	chrom_exon1	start_exon1	end_exon1
0_0_0_CG12343	166.221537984634	150.63447062848	160.859307522419	162.013967871965	167.31600055877	166.284222653265	46.6770183078775	44.9286757272829	44.6506398522088	40.0959168681531	46.1331171917442	46.5812908629331	141.912493029803	105.904530595819	137.533506770802	185.858415096184	147.898700766798	141.326403077758	50.3934971470625	46.0698572602256	45.6778632344869	44.2405202242773	33.2594811174493	37.591611677017	0	0	0	1.28572079558111	1.86418221935458e-11	1.20740622100933	1.91421219578624e-11	0.0784381666366258	0.429736808103186	1.66017619440604e-09	1.79690583674591e-09	0.640864862667228	P1	P1	1.0648618279491	Cis	NA	0.0783145745717801	93.9088972628475	CG12343	chr2R	10822237	10823321
0_0_0_CG12357	87.9029879622198	77.3726764339271	76.6255485157468	89.4139838778506	82.9916440135825	75.6498650741012	58.6979490501802	59.6168966381254	55.9962942408848	51.5139594200112	63.2072957965178	68.9549817498537	96.0417882120889	211.809061191638	99.4054058838468	102.858629724464	78.3736704918074	78.5559375846148	74.1640146692618	107.496333607193	59.9053944058845	72.4438518672541	48.5034099629469	58.0218354145262	0	0	0	0.313728180048096	5.4031101034742e-06	0.461237032283556	4.20101792782501e-11	-0.147632345992748	0.113069826461768	0.000170476012771569	2.79827976957962e-09	0.277462531332631	P1	P1	0.680188619059591	Cis	NA	-0.14750885223546	75.7684025491178	CG12357	chr3R	18164662	18164776
0_0_0_CG12359	202.368561071902	196.7350785986	209.225788500443	162.665673293816	170.223736991363	197.708012760968	189.393600312237	174.407194512777	181.164481367569	196.894850051229	184.532468766977	187.058727087369	179.469132599306	127.085436714983	172.597742407912	93.6930092539669	231.960782826559	191.468490897725	156.885415646515	222.670976757757	201.431888689787	117.790385097138	182.580693217664	170.592368208202	0	0	0	0.0225878072348463	0.594169011069408	-0.0543450720473872	0.217958137994374	0.0769760776816265	0.208719469287612	1	1	0.412773394426824	P1	Ambig	0.41563671523244	Conserved/Ambiguous	NA	0.0769328792822335	41.3969531798484	CG12359	chrX	19208033	19208184
0_0_0_CG1236	107.208784383829	105.267948772535	102.529693758659	121.347549548512	118.974882366917	115.075083218489	35.9349099849687	42.7069280264832	45.7486064059517	41.0252924246997	58.6104015567711	47.8650272252974	98.9087072631961	84.7236244766551	101.107553244872	107.186839391087	100.179248168964	103.069847185487	46.9071545771399	15.3566190867419	48.6731329547812	64.4252575766038	47.8105041063333	44.333585510395	0	0	0	0.902418362229783	2.22780217834352e-11	0.79965342061729	2.44924945134471e-11	0.102760643286774	0.319395301702687	1.88518345046364e-09	2.10483180598524e-09	0.534630417386182	P1	P1	1.12851185146331	Cis	NA	0.102764941612493	88.6122727646442	CG1236	chr3R	5736743	5736928
0_0_0_CG12363	261.792076298698	258.691946634876	283.315266852549	260.682168740089	283.988924916551	260.119151447102	199.112650699631	210.819170720328	196.29202055247	190.787524965351	203.57674490307	191.826890719008	348.043972804406	338.89449790662	341.791190093775	307.048285761641	330.559916671091	311.252367356535	214.885478400682	245.70590538787	217.531463436368	242.769854730722	215.493721406807	207.571073173094	0	0	0	0.299326989223327	5.82784312334914e-11	0.386214321830672	5.59495470039938e-11	-0.0869250515427248	0.0944752067052621	3.0285242343819e-09	3.00466226579534e-09	0.246985494035029	P1	P1	0.775028196273262	Cis	NA	-0.086887332607345	81.6345320731216	CG12363	chr3R	18299204	18300042
0_0_0_CG12366	372.28695369046	351.627248689289	365.375251433242	355.309795992742	361.043940380257	338.678626716361	278.399640702053	288.827201103962	265.097924587021	235.663087552886	277.127052739018	272.702281547959	375.279703789924	324.773893827178	286.301186124367	319.778314192887	315.390819156548	316.452287574902	268.448377884037	414.62871534203	272.943953261811	245.534887244739	259.493243301766	243.323964713735	0	0	0	0.281704660115105	6.07001236221051e-11	0.128425345539636	0.000109934204227014	0.153262617558146	0.00105926344679657	3.0574445225175e-09	0.00277645427072647	0.00861381009907528	P1	Ambig	2.19352853544133	Conserved/Ambiguous	NA	0.153279314575469	45.5886478722649	CG12366	chr2R	14161434	14161580
0_0_0_CG12369	561.374222188631	622.505024819451	583.477285506431	615.20991822661	574.399101121744	581.922039031548	498.996508047502	514.828314446421	467.73375189445	500.004049422068	531.269634279303	591.619072141032	666.271987477298	783.69352640906	721.370051602299	584.817506131418	724.324406319446	753.802720226835	505.836612872401	383.915477168547	547.759950098806	413.372360845591	566.450537781558	587.164630216015	0	0	0	0.130952698311698	9.58807286111384e-08	0.343082383328158	6.19998291025745e-11	-0.212118850384706	0	3.67962447831934e-06	3.07119526035733e-09	0	P1	P1	0.381694615273912	Cis_+_Trans,same	Reinforcing	-0.21212968501646	61.7930342096253	CG12369	chr2R	12453190	12453858
0_0_0_CG12372	371.739271522472	323.144707459343	306.86448980065	291.70334682016	345.657168424454	276.703929559501	368.300856785445	349.18468030902	361.352992465144	327.140195904401	385.646591755897	349.543072380907	362.378568059942	388.316612184669	323.067569122502	407.360909799856	332.772076725295	288.781283555735	323.912918769169	276.419143561354	304.394285324901	359.730730073655	338.484510955708	289.496270360506	0	0	0	-0.111179616403567	0.000400288235600454	0.10530890383901	0.000893675363702396	-0.216538698003327	1.19778051477226e-06	0.00953697389642936	0.019379188028152	2.18516437732422e-05	Ambig	P1	1.05574754223567	Conserved/Ambiguous	NA	-0.216488520242577	32.7252165363233	CG12372	chr2R	12633616	12633745
0_0_0_CG12373	44.3622556071016	42.8706290677547	45.1058193390566	35.3224338642821	31.2581666503712	41.7529063005136	37.2137324043626	37.152558774484	38.6728219484978	28.1468025696969	28.0738898213105	31.3598454234707	45.010629102382	70.6030203972126	49.7027029419234	61.1041364699784	49.299566922266	39.5565359468628	55.4645408851317	46.0698572602256	37.8152802187146	45.8995397326877	36.7240104005169	40.8604474750184	0	0	0	0.181897847295658	0.0569032773332723	0.181816086067176	0.029334481387276	-3.50423089429881e-05	0.997205506291485	0.851179843204661	0.463103647640998	0.998640629347414	P1	Ambig	1.00044969194008	Conserved/Ambiguous	NA	8.17612284819969e-05	99.955051019186	CG12373	chr2R	12756398	12757173
0_0_0_CG12375	19.8534785895979	19.2330561913557	26.8098845870698	20.593891330467	21.808023244445	20.0763103465884	20.4611587103025	13.8242079160871	18.6654314136283	20.7117981173241	20.0293249017537	20.1729999800104	22.3619685986356	14.1206040794425	26.8939283041914	24.9508557252412	16.4331889740887	16.3426064005818	16.1639519150955	15.3566190867419	22.4645229022067	17.6962080897109	9.35422906428261	13.279645429381	0	0	0	0.119768467114897	0.35394094599311	0.249835141946736	0.0681943663816696	-0.13010154693255	0.487967045953403	1	0.976112948995801	0.686961699664458	Ambig	Ambig	0.479389993664027	Conserved/Ambiguous	NA	-0.130066674831839	65.7630816470541	CG12375	chr2L	8126756	8126859
0_0_0_CG12389	148.969549692983	137.71455501902	126.441212444424	154.845208231613	151.081138810128	146.935314855466	132.613884891148	120.83838883794	117.848410101731	131.174721409719	133.145758158379	120.487827153335	170.868375445985	225.92966527108	150.46982671459	127.04568374383	131.149488927823	139.283577277686	113.464603639298	138.209571780677	129.171006687688	123.320450125173	109.479125344937	103.376932111797	0	0	0	0.135622948838551	0.00640060915585969	0.275736894342079	1.88523914229429e-08	-0.140091705801646	0.0456185978920298	0.121970660065843	7.87097037539514e-07	0.148336575655592	P1	P1	0.491856373308888	Conserved/Ambiguous	NA	-0.140113945503528	66.3066820892924	CG12389	chr2R	11307260	11307565
0_0_0_CG1239	20.1273196735924	16.8839806259993	24.6361101610912	19.1601394023966	18.9002868118524	20.0763103465884	11.8930485003633	10.2447255092431	10.4916804024316	8.8954517555174	8.53708930238682	8.43598180982253	21.7885847884142	14.1206040794425	19.7449093878874	20.3680454899928	19.9094404878382	12.2569548004363	7.60656560710377	15.3566190867419	10.8578527360666	10.2306203018641	10.0471349208961	7.7634850202535	0	0	0	0.716658132651834	2.67721696498444e-06	0.558880352234495	0.000320128448314597	0.157894689881906	0.485961531160264	8.76635625635613e-05	0.0074818666366536	0.685525229736938	P1	Ambig	1.28231047984871	Cis	NA	0.157777780417339	77.9842335935661	CG1239	chr3R	5733540	5733616
0_0_0_CG12391	236.051014403219	225.511254274216	238.02829964466	227.314851141358	246.672974031612	220.839413812472	259.600951136963	259.450759282277	257.65615127832	271.377662511606	272.037634116442	259.314745197588	231.647059329456	254.170873429965	203.576824378563	223.793899821296	250.290108989966	196.111276806982	257.98935017427	138.209571780677	226.142863882214	229.497698663439	236.973802961826	234.334666269231	0	0	0	-0.124550514038452	0.000684827053334836	0.0271461060171839	0.484104636563736	-0.151746014130781	0.00436768572317825	0.0156412672259685	1	0.0264614392507478	P2	Ambig	4.58815396799856	Trans	NA	-0.151696620055636	15.1787587973417	CG12391	chr2R	11149600	11150056
0_0_0_CG12393	35.1885792932874	34.6488645890072	31.5197291766902	30.4998137425904	32.7120348666676	24.5862061490829	28.5177399524841	29.2530113938628	29.2791080998091	30.00555368279	33.3274832381639	31.9100181501983	38.7034071899463	42.3618122383276	27.2343577763964	26.7330597056155	23.3856920015877	34.3566157284958	28.8415612602685	46.0698572602256	35.1944192134572	29.3093446485837	25.2910637663937	33.7098691668902	0	0	0	0.0368384919445543	0.725122362946909	-0.0287387732275592	0.774256598949362	0.0657382571038065	0.652368814326364	1	1	0.809189838192951	P1	Ambig	1.28183940395994	Conserved/Ambiguous	NA	0.0655772651721135	30.4707170860761	CG12393	chr2L	6048693	6048937
0_0_0_CG12396	280.139428926327	260.747387754563	264.475888494067	265.374447777411	264.604015365933	283.977955047395	322.391131929203	278.582475594719	347.445416117734	280.140346330474	314.723080628376	286.089817898329	264.903320322299	225.92966527108	295.492781873901	302.465475526393	299.589675912232	309.395252992833	311.235309423996	184.279429040902	327.233216942144	327.656352911054	339.523869740628	330.152415598149	0	0	0	-0.121926262283123	0.00034494995344736	-0.0695190390093369	0.0390484871431716	-0.0523866581027385	0.273865782083358	0.00829909834593918	0.597247748247447	0.485844169149431	P2	Ambig	1.75385425374979	Conserved/Ambiguous	NA	-0.0524072232737861	57.0172805329732	CG12396	chr2L	13363299	13366188
0_0_0_CG12399	126.92534243143	120.243305501682	124.629733756108	129.298355695084	119.701816475065	111.583550984299	128.777417632966	126.392758089939	137.001826650357	129.581506169925	146.608091289066	145.245599856075	173.161910686871	169.44724895331	127.661052076858	137.484307057451	145.686540712594	140.026423023167	151.180491441187	199.636048127644	142.275311713976	105.34773878406	147.242494530374	121.55983123818	0	0	0	-0.105115032790827	0.0386151572787994	0.0297575474025207	0.534550377097109	-0.134944014717714	0.0526212898871796	0.610709069477522	1	0.163991236750129	P2	Ambig	3.53238226823501	Conserved/Ambiguous	NA	-0.134872580193348	18.0753959418467	CG12399	chr2L	3159493	3159630
0_0_0_CG1240	1003.62757283967	1006.72569697806	963.706662183861	1026.56638049847	1014.19423655139	1001.92427070257	1034.43945504773	1041.87624124724	1058.4397578081	1009.5673902829	1025.59993984636	1020.38701717071	1083.40870941339	1327.3367834676	1148.26860974731	1316.79414092803	1170.86471440382	1188.92461564233	1088.3727622831	1105.67657424541	1093.64785662243	1324.7270774657	1065.6892074716	1072.17814174448	0	0	0	-0.0284274733615711	0.116194533694499	0.0694152196036117	4.25121106493708e-05	-0.09785531287336	7.95451911284051e-05	1	0.00114502855321481	0.000931405350928993	P2	Ambig	0.40952796121518	Compensatory	Opposing	-0.0978426929651828	41.5019047753933	CG1240	chr3L	2766995	2767142
0_0_0_CG12400	101.047359993954	85.7412581355094	86.5886813014822	86.1554567685995	86.9897816083975	86.4154227961849	49.7461921144229	52.0876405409709	48.7985134996818	45.6721702074326	65.3415681221145	48.2318090431158	93.4615610660925	98.8442285560976	86.4690859400585	100.312624038215	69.5250302749905	80.5987633846875	59.5847639223129	107.496333607193	58.7821682607742	54.7476437775432	58.550544883843	50.6669548690229	0	0	0	0.542144781893345	3.48336204753807e-11	0.305600229999414	3.96359598425519e-06	0.236547439252581	0.0155159889693522	2.51828513997657e-09	0.000123469771998267	0.0695683814498959	P1	Ambig	1.77403263699895	Cis	NA	0.236544551893931	56.3687487560351	CG12400	chr2L	3145527	3145719
0_0_0_CG12404	96.6659026500423	100.863432087491	110.319052118416	107.922417858397	94.7437454286446	106.491733142773	120.720836390785	127.750492795983	100.402941525595	120.420518541109	120.011774616246	116.453227157333	94.8950205916461	155.326644873868	96.6819701062072	104.640833704838	91.6466308170329	96.0128126034181	131.530196956169	107.496333607193	121.308423671916	120.278914359754	99.7784433523478	108.075883571424	0	0	0	-0.134326685934676	0.0145490162254973	-0.0741899376552597	0.175852496297876	-0.0601031024167257	0.438241462173615	0.255734097344563	1	0.648917775125799	Ambig	Ambig	1.81057822907003	Conserved/Ambiguous	NA	-0.0601367482794163	55.2309744999879	CG12404	chr2L	13000446	13000631
0_0_0_CG1241	72.0202050905415	87.943516478031	94.5591875300705	82.6362474906083	78.6300393646935	82.4874490327219	96.1674459384216	78.2548912392785	86.3733688944367	92.5392518447109	86.0275922009749	82.159127191315	91.1680258252068	141.206040794425	83.064791218009	65.1777455679769	80.901853410898	77.8130918391338	77.9672974728137	46.0698572602256	80.1234650178705	52.5356177663293	72.0622090878068	67.8283428085306	0	0	0	-0.045531338879417	0.465715547809129	0.307341353024423	2.84402860425983e-06	-0.353086929664126	0.000100768357716552	1	8.99903703353722e-05	0.00114511875113389	Ambig	P1	0.148145826883891	Compensatory	Opposing	-0.35287269190384	46.5517744412447	CG1241	chr3L	2774378	2774486
0_0_0_CG12410	47.2375869890433	48.596500758311	51.9894383546556	53.5701856760883	57.7912615977794	51.6455809640499	63.1738275180589	63.9369616119026	51.9704168771611	60.2766432388791	58.7745763510477	55.2006635816648	78.2668900952247	84.7236244766551	48.6814145253085	54.2299211171058	51.1957041115839	49.5849535108561	56.732301819649	115.174643150564	80.1234650178705	53.0886242691328	51.9679392460145	56.1831152781503	0	0	0	-0.128062442294059	0.0987364425102497	-0.119508114968835	0.0949502949682532	-0.00848164570707331	0.933877964297306	1	1	0.967855226402591	Ambig	Ambig	1.0715794682851	Conserved/Ambiguous	NA	-0.008554327325224	93.3201903915112	CG12410	chrX	5689995	5690157
0_0_0_CG1242	1889.77732064573	1952.22861203402	3401.5946809189	3466.81216207445	3091.89307332354	1887.46413359883	4272.92934992085	3786.10494301834	3172.26936633056	3739.8072395435	3813.78047104704	3848.45822345925	3136.98282572142	3247.73893827178	2704.03129772396	2430.92622923064	2418.52298497501	2465.31931781504	4275.20681142595	4253.7834870275	3729.85961919638	3292.60071769184	3400.43549133088	3230.01837290021	0	0	0	-0.366626820412383	0	-0.301778628104281	0	-0.0648419909280475	1.0051724883553e-05	0	0	0.000149730739779164	Ambig	P2	1.21488662969763	Conserved/Ambiguous	NA	-0.064848192308102	82.3122072097288	CG1242	chr3L	3193026	3193367
0_0_0_CG12424	264.941248764634	259.279215526215	269.366880952519	263.6800136806	257.698141338526	238.442555493177	271.877646363144	252.9089466077	254.850236752088	306.030093977129	270.888410556505	298.560399704154	209.858474541042	211.809061191638	215.151426433531	159.889157096443	233.224874286104	242.167713026803	272.251660687589	199.636048127644	253.849108794936	199.35884426065	266.422301867901	267.227326486621	0	0	0	-0.0633838854668955	0.072316713818616	-0.136861435630013	0.000350721135374377	0.073456233676484	0.159942317137439	1	0.0081152799716363	0.348600788832353	Ambig	Ambig	0.463124511116817	Conserved/Ambiguous	NA	0.0734775501631175	65.0670797493608	CG12424	chr2R	14971729	14972756
0_0_0_CG12437	38.2008312172264	38.6129296055462	34.7803908156581	29.8481083207402	30.6523882269144	38.9887766151137	36.0627922269081	35.4245327849731	43.3086807309676	35.5818070220696	40.7153489806141	42.1799090491126	36.1231800439499	28.241208158885	34.7238061649054	27.7514619801152	40.7669495703353	41.227938874195	35.4973061664843	46.0698572602256	35.9432366435307	31.7978739111993	25.2910637663937	35.7528915406411	0	0	0	-0.099834057455943	0.292019921168869	-0.0071723775619524	0.939192266479278	-0.0926803513738511	0.494690519018156	1	1	0.692225658758241	Ambig	Ambig	13.9192417846959	Conserved/Ambiguous	NA	-0.0926616798939906	7.18429937110148	CG12437	chr2L	8713263	8713370
0_0_0_CG1244	430.204342955287	430.468097351564	423.886013065833	380.98698961364	403.811897076307	384.214026270579	193.485832054298	178.603829058732	191.290172918753	188.132166232361	211.128785439797	180.273263457729	485.369395352437	480.100538701046	518.133656695941	363.569611996371	517.01340695402	488.606789090122	180.338992935085	115.174643150564	169.607147911661	158.989369555997	187.084581285652	184.689222587083	0	0	0	0.763917899270129	4.38048580493684e-11	1.05237980125816	3.64529496013427e-11	-0.288440069315461	1.57086996743772e-08	2.8111087402999e-09	2.6971546032224e-09	4.20423495131271e-07	P1	P1	0.725895630414833	Cis_+_Trans,same	Reinforcing	-0.288461901988031	78.4865058052966	CG1244	chr3L	2637067	2639553
0_0_0_CG12443	18.6211937116229	24.3716589905729	32.425468520848	25.9378757896389	19.0214424965437	20.65823238562	35.6791455010899	31.7216199503069	33.9149668822788	31.5987689225842	35.9542799465907	38.3286999620197	20.3551252628606	42.3618122383276	22.468345165527	12.7300284312455	29.0741035695415	24.8853324736132	26.3060393912339	61.4264763469674	22.4645229022067	18.2492145925144	39.8420867552778	35.1399848285159	0	0	0	-0.384537248877949	0.000356485575116139	-0.292122709531049	0.00601007904139061	-0.092360044926552	0.544424878745579	0.00855798725677092	0.111545158229326	0.727367804374618	P2	Ambig	1.31635520393213	Conserved/Ambiguous	NA	-0.0924145393469	75.9673374643006	CG12443	chr2R	11790368	11790934
0_0_0_CG1245	40.1177188051875	43.6047151819286	37.3164609792999	35.4527749486521	39.1332861553097	39.5706986541453	40.0271417270292	39.7445977587503	40.7467587722343	39.4320771849055	42.6854465119341	39.0622635976565	33.2562609928427	14.1206040794425	31.3195114428558	47.8649069014831	38.5547895161311	34.1709042921256	38.6667085027775	61.4264763469674	35.5688279284939	47.8350624924999	49.1963158195604	38.0002161517671	0	0	0	-0.0271815869550419	0.76460468706234	-0.30612535132398	0.000938665155214125	0.27909295815435	0.0328042136634581	1	0.0202751876042909	0.118909661360574	Ambig	P2	0.0887923422136802	Conserved/Ambiguous	NA	0.278943764368938	52.3229381132902	CG1245	chr3R	5655144	5655375
0_0_0_CG12467	24.6456975595009	20.5544111968687	24.8172580299227	18.2477518118062	18.9002868118524	21.822076463683	17.1362204198783	14.5647904830203	20.4953756698663	20.7117981173241	14.6115566906236	15.7716181661899	18.9216657373071	42.3618122383276	27.2343577763964	17.8220398037437	21.4895548122698	20.7996808734677	15.2131312142075	61.4264763469674	17.5972096067286	7.74209103924853	14.5510229888841	13.6882499041312	0	0	0	0.221995790714789	0.092351063150381	0.132102423104898	0.272368497221258	0.0898517423427103	0.617075546604745	1	1	0.783976146429479	P1	Ambig	1.68048235223142	Conserved/Ambiguous	NA	0.089893367609891	59.5067242849743	CG12467	chrX	820504	821969
0_0_0_CG1249	289.86078740813	282.623153956944	269.910324559014	287.793114289058	317.670205260749	282.668630459574	230.69956445866	237.480143129924	247.408463443387	215.880664992109	226.068691718974	215.300927059384	299.879732745806	310.653289747735	263.492411486635	342.692365369129	254.082383368601	249.781881917983	287.464791901797	307.132381734837	236.626307903244	322.402791134421	218.611797761568	235.356177456106	0	0	0	0.231499194569798	6.17205376700894e-11	0.0678932558071969	0.0506274406631355	0.163593819349106	0.00110033543736663	3.08059018431935e-09	0.75119836838937	0.00885906432299645	P1	P1	3.40975243884619	Trans	NA	0.163605938762601	29.3276423416354	CG1249	chr3R	6345770	6345895
0_0_0_CG12499	131.580640859335	133.310038333977	144.737147196411	119.131751114221	123.821109754571	139.224847838298	138.880114746178	119.604084559717	151.275391849013	130.643649663121	136.921778426742	126.539727147338	133.598427781592	28.241208158885	140.256942548441	142.0671172927	139.682106279754	132.783677004727	115.683185274703	30.7132381734837	123.1804672471	96.7761379906066	145.163776960534	133.61366324331	0	0	0	-0.0150791851772156	0.761152071364066	0.105042212803037	0.0531182131590607	-0.120188506622998	0.102954244132491	1	0.783157561842468	0.26010898504635	Ambig	Ambig	0.143553575032643	Conserved/Ambiguous	NA	-0.120121397980253	46.6515048491275	CG12499	chr3R	22446138	22446532
0_0_0_CG1250	336.687612771181	381.577962147584	394.540058315122	404.318043715878	336.328180703219	400.071401834189	250.393429717327	235.134965001302	227.889058043514	250.002024711034	249.217337711985	271.601936094504	313.927636096231	282.41208158885	326.131434372347	255.61897089941	322.659345048933	379.222753068046	243.72703966095	429.985334428772	270.323092256554	211.524987322326	247.713843739336	265.59290858762	0	0	0	0.417546982261801	5.56588832715013e-11	0.119094612174262	0.000399327534814508	0.298449088569318	6.76035866115549e-11	3.02313022583027e-09	0.00915506838276746	2.12998018181746e-09	P1	Ambig	3.50601068040624	Conserved/Ambiguous	NA	0.298452370087539	28.5224459123476	CG1250	chr3R	5649719	5650969
0_0_0_CG12505	13.1443720317338	12.9199156094603	20.650857046797	11.2093332558238	12.8425025772843	17.7486221904622	70.079468582786	67.3930135909244	99.7929601068492	74.0845086504285	85.3708930238682	82.5259090091334	142.772568745135	197.688457112195	163.406146658378	239.833735644665	303.381950290867	249.224747608872	303.628743816892	291.775762648095	357.93473157516	259.913056317629	446.924277515725	382.045183891422	0	0	0	-1.68906585500658	0	-0.454479510517898	0	-1.23476742491248	0	0	0	0	P2	P2	3.71648405685401	Cis_+_Trans,opposing	Opposing	-1.23458634448868	26.9071516170178	CG12505	chr2R	14357922	14360294
0_0_0_CG12530	399.9449031739	395.231963871218	400.1556422489	384.636539976002	369.161371254578	367.920209177696	335.946649574779	329.682672713112	348.543382671477	317.448136528987	326.215316227743	340.190136026539	381.87361760747	240.050269350523	407.834507701536	292.536053350022	399.136878351422	395.008225159517	347.04955582411	291.775762648095	350.820965989461	243.322861233525	329.130281891425	312.991027658641	0	0	0	0.148100426178538	1.20473357581612e-06	0.121033745831335	0.000135814200315874	0.0270548189128935	0.540967113960635	4.14128752254923e-05	0.00338173103076878	0.72590931462872	P1	Ambig	1.22362920490721	Cis	NA	0.027066680347203	81.7241036736967	CG12530	chrX	19698306	19699252
0_0_0_CG12532	101.458121619945	128.17143553476	111.9493829379	114.178789908159	111.584385600744	111.583550984299	80.3100479379372	73.8113958376791	86.8613540294336	89.7511251750711	76.1771045443747	86.1937271873171	101.488934409192	70.6030203972126	98.043687995027	73.3249637639741	112.820162764416	109.384036022076	66.557449062158	92.1397145204512	69.6400209968407	42.0284942130634	69.9834915179662	78.4520591520354	0	0	0	0.319711460084024	4.66249329062697e-08	0.300520682238369	2.65640687273904e-06	0.0192735349771455	0.827850293933006	1.83394353825916e-06	8.44164903492248e-05	0.919180781433767	P1	Ambig	1.06385842632433	Cis	NA	0.019190777845655	93.997469518105	CG12532	chrX	19731002	19731089
0_0_0_CG12537	59.1496741428021	74.7299664229011	67.0247114676745	59.9568988102205	63.0009560395079	60.9563335885546	64.0690032116346	59.4934662103032	63.1940749820879	65.7201286415092	67.1474908591579	61.0691726667587	70.5262086572355	42.3618122383276	58.8942986914572	60.3403347641037	77.4256018971485	64.441868420476	80.8197595754776	46.0698572602256	68.8912035667672	53.0886242691328	61.6686212386039	74.3660144045336	0	0	0	0.0107251651882236	0.884436497141066	-0.02869537074841	0.690697230823021	0.0394873238391199	0.702205395660808	1	1	0.836498528311029	Ambig	P2	0.373759422112289	Conserved/Ambiguous	NA	0.0394205359366336	42.1272682768395	CG12537	chr3R	13970951	13971102
0_0_0_CG12576	87.3553057942309	88.3839681465353	82.9657239248512	93.3242164089519	84.3243565451875	82.1964880132061	94.7607412770883	84.549843058211	94.7911124731318	95.1946105777012	79.9531248127381	82.7092999180426	92.8881772558711	98.8442285560976	76.5966312461149	104.640833704838	90.6985622223739	91.3700266941619	63.7049869594941	153.566190867419	61.4030292660316	56.4066632859536	60.6292624536836	55.36590632865	0	0	0	-0.0254745886695701	0.677749875141423	0.207341793700515	0.00104197334141959	-0.232962090899793	0.00828432337173934	1	0.0222778762874552	0.0431582236831469	Ambig	Ambig	0.12286277751781	Compensatory	Opposing	-0.232816382370085	47.1062006734729	CG12576	chrX	22474844	22476452
0_0_0_CG1258	333.401519763248	310.518426295552	347.079316681255	304.346432004054	348.322593487664	284.268916066911	381.85637443102	346.222350041287	415.763335017289	329.795554637392	372.020083830933	330.287026945443	340.016599461306	345.954799946342	335.663459594086	285.152636859899	316.02286488632	283.395651900998	344.197093721446	383.915477168547	374.783123751815	277.332761155938	349.571004661524	331.78683349715	0	0	0	-0.1209771394972	0.000107436839796415	-0.0783274248953637	0.0135664572975436	-0.0426313538812806	0.337747070013314	0.00282146541479575	0.231552608311449	0.555236577129549	P2	P2	1.54450551207079	Conserved/Ambiguous	NA	-0.0426497146018363	64.7456413839051	CG1258	chr3L	4242735	4242888
0_0_0_CG12581	701.717777735789	698.7031634707	727.852136965179	697.455142464109	696.88749834471	679.53946107909	375.973791301808	371.155296461373	348.543382671477	417.953464572668	412.571258017271	378.702226897468	755.71986187184	727.21111009129	757.11514618382	521.931165681065	760.351012916487	750.459914372171	358.776344468395	276.419143561354	386.015385202918	281.756813178366	423.711931319171	376.73332571967	0	0	0	0.600528216420835	5.42407869440013e-11	0.708674255632751	5.1175794933758e-11	-0.108122633944786	0.00360142557750143	2.99756642086775e-09	2.99409201553764e-09	0.0229014934569314	P1	P1	0.847396687050024	Cis_+_Trans,same	Reinforcing	-0.108146039211916	86.7601184869578	CG12581	chr3R	4182061	4182927
0_0_0_CG12582	287.39621765218	284.972229522301	266.649662920046	255.207843196547	267.632907483217	280.92286434248	224.305452361691	177.616385636154	192.144146904997	206.985213236592	204.233444080177	217.134836148475	213.872161212592	268.291477509408	241.364495793313	238.051531664291	278.100121099962	278.010020246261	197.770705784698	199.636048127644	216.408237291258	221.479104372788	225.540856327703	205.528050799343	0	0	0	0.295510874303092	5.85828005726262e-11	0.180991127909978	1.89521456481583e-06	0.114496390515238	0.0329646415081615	3.0285242343819e-09	6.10171292823802e-05	0.119294776215642	P1	P1	1.63273679608248	Cis	NA	0.114519746393114	61.246858795573	CG12582	chr3R	4198258	4198772
0_0_0_CG12608	167.590743404606	168.399354591488	150.896174736683	138.943595938468	141.873306773584	189.706584724285	170.594910747147	181.442728898643	176.894611436346	163.8356338255	184.204119178423	190.176372538825	180.042516409528	134.145738754704	154.214550908845	250.272358958287	196.566221959291	192.211336643206	176.218769897904	130.531262237306	181.588226792837	224.797143389609	227.96602682585	196.947356829589	0	0	0	-0.108464942371446	0.0146285674080504	-0.0272212075912266	0.517265668562711	-0.0812268397868586	0.184581010986927	0.256799921364993	1	0.382430499582017	P2	Ambig	3.98457496817313	Conserved/Ambiguous	NA	-0.0812437347802194	25.0967796562373	CG12608	chrX	15343732	15344614
