chrom	start	end	ZHR_1	ZHR_2	ZHR_3	Z30_1	Z30_2	Z30_3	ZHR_Z30_1_ZHR	ZHR_Z30_2_ZHR	ZHR_Z30_3_ZHR	ZHR_Z30_1_Z30	ZHR_Z30_2_Z30	ZHR_Z30_3_Z30
chr2R	20521166	20539801	139.301511850531	174.817416655797	158.264824868186	172.856909318461	155.446001035866	190.473380003783	181.01239636543	192.498223093325	176.859774316209	143.561048825725	169.105816756937	175.847726859023
chr2R	20540886	20544605	18.4855086815871	20.1712403833611	24.2448242351263	29.4794729070244	37.7039236555079	34.8754076063264	27.1850119083613	22.8844041439617	24.7871653397717	23.8134441180113	15.8752399404471	35.719069518239
chr2R	20545722	20560644	258.79712154222	267.605122419258	285.550152102599	304.174561358843	353.887704485907	351.436799725289	298.372081921039	257.113011264511	272.658818737489	288.482865886765	303.700242338989	319.410910115022
chr2R	20560886	20563131	89.126559714795	102.873325955142	80.8160807837544	99.1582270509003	76.0693196558492	74.4455816211967	78.2397903704057	89.5184044454974	89.099810545666	70.0795641187189	64.881415408784	78.3071908669087
chr2R	20564652	20567348	29.708853238265	39.6701060872769	39.0611057121479	45.559185401765	32.4121448968401	36.216769437339	37.7937970433316	51.8264446789722	29.4766290527015	39.462278824133	37.9625302923736	39.8405006164974
chr2R	20567640	20583208	740.080544002113	542.606366312415	643.834776910576	763.786343500178	804.350371317501	801.463694030001	785.0500999878	774.704387344117	799.218601360748	759.989059423388	748.897188495007	783.071908669087
chr2R	20585841	20588900	73.2818379877203	63.8755945473103	117.183317136444	99.1582270509003	64.8242897936802	38.2288121838578	115.370538342802	110.38359645911	97.1388911964028	93.2126241190727	99.3928065836691	89.9845789786407
chr2R	20597881	20610200	449.593979005744	383.925941963307	348.856082049873	408.022704554043	478.905977659433	420.516934022436	434.297141462845	422.688405953176	438.799818852716	399.385477064932	437.604440097543	416.951446107137
chr2R	20610504	20618602	224.466891133558	275.001243893157	210.795277377626	265.31525616322	287.74047000256	248.151938737322	258.5891376649	257.113011264511	289.406903426524	274.875183533616	262.976800752624	293.308513159386
chr2R	20618828	20622447	24.4272793292401	28.2397365367056	20.2040201959386	25.4595447833393	22.490059724338	23.4738320427197	29.1741591211682	24.2305455641948	26.1270121148945	21.0919076473814	16.5654677639448	15.7988192099903
chr2R	20623007	20641402	550.604080015845	581.604097720246	584.56965100249	569.489817522063	542.407322763446	556.66515987021	541.048041883484	545.860345904499	547.327407637663	472.18657765428	476.947426036912	425.881213486696
chr2R	20641635	20649905	431.768667062785	416.87230125613	410.815077317418	391.273004038688	416.727577245087	389.665611909147	505.243392052959	466.43800211075	503.782387446172	354.480125299539	358.918468218805	355.816884816304
chr2R	20650118	20658051	252.855350894567	265.587998380922	243.121709691128	210.376238472856	207.70231627771	211.935169299983	271.850119083613	279.324344698357	282.70766955091	155.127578825902	187.051740167877	151.806045452516
chr2R	20659635	20664527	48.8545586584802	61.1860958295288	44.4488444310649	41.5392572780799	45.6415917935095	45.6063022544268	37.7937970433316	54.5187275194383	48.2344839044207	35.3799741181882	36.5820746453782	32.9714487860668
chr2R	20666704	20679537	352.545058427411	404.097182346668	332.692865893122	345.713818636923	359.179483244575	334.669776837632	312.296112410687	321.727799435697	351.039855082173	248.340202944975	286.444546751546	269.266831752879
chr2R	20679758	20686968	40.2720010563148	51.7728503172936	47.816181130388	49.5791135254502	48.9489535176769	57.0078778180335	37.7937970433316	41.7303840272244	50.2442540671049	42.8641994124203	48.3159476448391	54.9524146434447
chr2R	20688627	20694607	90.4469531920512	87.4087083278983	91.5915582215883	113.897963504413	98.5593793801872	87.188519015816	79.565888512277	64.6147881711861	87.0900403829818	70.0795641187189	82.1371109962265	91.3583893447268
chr2R	20696291	20700615	119.495609691688	108.252323390705	122.571055855361	136.677556205295	104.512630483688	137.489587678787	114.04444020093	113.075879299576	123.265903311297	104.098770001592	113.197363053623	99.6012515412435
chr2R	20705813	20711456	30.3690499768931	33.6187339722686	38.3876383722833	32.1594249894812	32.4121448968401	40.9115358458829	28.5111100502326	26.9228284046609	29.4766290527015	36.0603582358456	42.7941250568575	35.719069518239
chr2R	20714580	20724026	56.1167227833894	65.8927185856464	48.4896484702526	40.1992812368515	27.7818384830058	34.2047266908201	24.5328156246187	42.4034547373409	33.4961693780699	30.6172852945859	43.4843528803552	37.7797850673682
chr2R	20724270	20729293	38.2914108404304	43.0319794845038	34.3468343330956	37.5193291543947	34.3965619313405	32.1926839443013	23.2067174827475	35.6727476361757	26.7969355024559	29.256517059271	28.2993407634058	31.5976384199807
chr2R	20729820	20737559	45.5535749653397	55.8070983939658	43.1019097513357	51.5890775872927	41.6727577245087	59.6906014800586	43.7612386817524	39.0381011867583	39.5254798661225	33.3388217652158	44.8648085273506	36.4059747012821
chr2R	20744229	20750152	49.5147553971083	55.8070983939658	35.0203016729602	29.4794729070244	19.1826980001707	38.2288121838578	49.0656312492375	53.8456568093218	53.5938710049119	36.7407423535031	29.6797964104012	23.354776223464
chr2R	20750492	20755813	46.2137717039678	49.0833515995121	41.0815077317418	36.8493411337805	33.735089586507	44.9356213389205	38.4568461142672	37.6919597665252	55.6036411675961	33.3388217652158	40.7234415863644	35.719069518239
chr2R	20756028	20757775	91.1071499306793	59.8413464706381	61.2855279276804	25.4595447833393	39.6883406900083	26.8272366202511	70.283201519178	73.3647074027009	77.0411895695608	38.101510588818	45.5550363508483	37.7797850673682
chr2R	20764878	20773048	48.1943619198521	52.445224996739	39.0611057121479	40.1992812368515	40.3498130348417	48.2890259164519	56.3591710295296	55.1917982295548	44.8848669666137	38.101510588818	44.8648085273506	40.5274057995405
chr2R	20773355	20779403	83.184789067142	75.978338777327	71.3875380256497	57.6189697728205	75.4078473110157	96.5780518329039	71.6092996610493	84.8069094746818	91.7795040959116	80.9657100012383	82.1371109962265	67.3167079382197
chr2R	20788099	20792948	33.0098369314056	51.1004756378482	37.0407036925541	34.839377071938	34.3965619313405	43.594259507908	34.4785516886534	49.1341618385061	46.2247137417365	25.1742123533262	37.2723024688759	35.032164335196
chr2R	20802390	20807439	20.4660988974714	23.533113780588	27.6121609344494	16.0797124947406	21.1671150346711	28.1685984512636	19.8914721280693	26.9228284046609	26.1270121148945	27.8957488239561	34.5113911748851	34.3452591521529
chr2R	20817583	20830971	162.408397702515	157.335674990217	168.366834966155	112.557987463184	107.819992207856	150.903205988912	97.4682134275394	138.652566284004	135.994447674964	98.6556970603324	110.436451759632	129.825079595138
chr2R	20831288	20841393	477.982438766752	447.801536510617	536.080002532237	456.931830058879	390.268683451748	402.408549303766	454.85166266185	483.264769863663	453.538133379067	380.334721770523	402.40282109916	417.63835129018
chr2R	20841720	20847091	36.9710173631742	40.3424807667223	30.9794976337725	26.7995208245677	20.5056426898376	36.8874503528452	23.8697665536831	27.5958991147774	32.8262459905085	17.6899870590941	23.4677459989219	19.9202503082487
chr2R	20847838	20854187	132.69954446425	168.093669861343	128.632261914142	139.357508287752	116.419132690691	149.5618441579	112.718342059059	129.902647052489	166.141000115227	90.4910876484428	118.719185641605	132.57270032731
chr2R	20857335	20866987	87.1459694989107	88.0810830073437	89.5711562019944	58.9589458140488	75.4078473110157	73.7749007056905	60.3374654551434	75.3839195330505	82.400576670052	65.9972594127741	73.8543771142541	69.3774234873489
chr2R	20869060	20889444	384.894698620189	437.715916318937	378.488645003916	451.571925893965	443.186471038426	405.761953881298	403.796884199806	415.957698852011	391.235258335857	344.954747652335	321.646165749929	351.695453718046
chr2R	20889665	20902048	99.0295107942167	118.337943582385	82.8364828033482	76.3786343500178	116.419132690691	95.9073709173976	85.5333301506978	133.268000603071	97.8088145839642	78.2441735306084	93.1807561721897	114.713165568191
chr2R	20902696	20905272	192.777447679408	189.609659603595	159.611759547915	235.835783256195	224.239124898547	228.031511272134	159.131777024554	149.421697645868	159.441766239613	178.941022943913	166.344905462946	190.95964088597
chr2R	20907778	20911898	39.6118043176867	41.687230125613	18.8570855162093	30.1494609276386	39.6883406900083	40.2408549303766	25.85891376649	27.5958991147774	28.8067056651401	18.3703711767515	28.9895685869035	33.6583539691099
chr2L	3290747	3294856	44.2331814880834	39.6701060872769	70.714070685785	45.559185401765	41.6727577245087	30.1806411977825	60.3374654551434	57.2110103599044	46.8946371292979	61.9149547068293	60.0498206443001	52.8916990943155
chr2R	20912363	20926325	454.215356176141	393.339187475542	356.264222788384	413.382608718956	412.097270831252	399.725825641741	417.057865618519	367.496607723621	387.215718010488	335.42937000513	399.641909805169	360.625221097606
chr2R	20927008	20934187	41.592394533571	41.687230125613	46.4692464506588	34.839377071938	35.058034276174	30.1806411977825	33.8155026177177	40.3842426069913	48.2344839044207	34.6995900005307	44.8648085273506	34.3452591521529
chr2R	20934819	20942138	92.4275434079356	96.8219538401335	117.856784476308	85.0884786180023	80.6996260696835	69.0801342971465	100.120409711282	111.056667169226	94.4591976461572	76.8834052952935	81.4468831727288	85.1762426973393
chr2R	20942539	20944334	37.6312141018023	50.4281009584029	59.2651259080865	44.8891973811508	39.0268683451748	31.522003028795	41.1090423980098	24.9036162743113	45.5547903541751	17.6899870590941	30.3700242338989	43.2750265317127
chr2R	20954329	20958377	29.0486564996369	28.912111216151	29.6325629540433	23.4495807214967	24.4744767588384	26.1565557047448	23.2067174827475	33.6535355058261	28.1367822775787	23.1330600003538	24.1579738224196	28.8500176878085
chr2R	20958635	20962762	31.0292467155212	35.6358580106047	24.2448242351263	81.7385385149313	73.4234302765153	52.3131114094896	49.7286803201731	46.44187899804	44.8848669666137	66.6776435304315	77.3055162317426	69.3774234873489
chr2R	20963012	20967988	46.2137717039678	37.6529820489408	39.0611057121479	42.8792333193082	29.1047831726727	37.5581312683515	51.0547784620444	38.3650304766418	27.4668588900173	33.3388217652158	35.2016189983828	39.1535954334543
chr2R	20971328	20994402	379.613124711164	433.009293562819	447.182313670107	364.47348321412	365.794206692909	360.826332542377	354.731252950568	423.361476663292	384.536024460243	289.163250004422	348.565050866339	355.816884816304
chr2R	20994769	20996709	89.126559714795	94.132455122352	98.9996989600991	92.4583468447584	83.3455154490174	75.7869434522093	89.5116245763116	84.1338387645653	90.4396573207888	75.5226370599786	77.3055162317426	73.4988545856073
chr2R	21007799	21011723	47.534165181224	57.1518477528566	49.1631158101172	41.5392572780799	52.2563152418442	44.9356213389205	39.7829442561385	24.9036162743113	62.3028750432101	34.6995900005307	30.3700242338989	47.396457629971
chr2R	21011943	21015159	32.3496401927774	36.3082326900501	32.3264323135017	25.4595447833393	28.4433108278393	21.4617892962009	29.1741591211682	36.3458183462922	36.1758629283155	19.050755294409	24.1579738224196	26.7893021386793
chr2R	21015561	21020383	44.2331814880834	47.7386022406214	45.7957791107941	97.1482629890578	58.8710386901789	54.9958350715147	64.9788089516929	59.2302224902539	54.9337177800347	59.8738023538569	50.3866311153322	49.4571731791002
chr2R	21020599	21043245	1033.86809269162	1110.76297044375	1152.30261850836	995.602198632688	983.609376767371	1079.79627396511	1064.85680792264	971.241034698141	933.873202260589	1049.15230942781	1007.04239448315	896.411263871192
chr2R	21043453	21049691	660.856935366739	599.085839385826	547.528947309936	599.639278449701	686.608293937143	663.974106351214	680.288346779968	675.089922246872	679.302314987258	561.316897067408	632.938914147393	581.121784854428
chr2R	21049973	21054121	77.9032151581171	94.8048298017974	51.8569851695757	60.2989218552772	82.6840431041839	83.1644335227783	69.6201524482424	69.3262831420018	82.400576670052	54.4307294125972	57.2889093503093	54.2655094604016
chr2R	21055593	21063807	319.535221496006	299.879107032636	316.529649736371	332.984046245253	289.063414692227	291.74619824523	299.035130991974	288.074263929871	296.106137302138	288.482865886765	276.091129399081	278.196599132439
chr2R	21065186	21069752	69.9808542945798	76.6507134567724	53.8773871891696	36.1793531131663	34.3965619313405	59.6906014800586	64.9788089516929	75.3839195330505	72.351725856631	44.2249676477352	42.1038972333598	37.7797850673682
chr2R	21070235	21077629	325.476992143659	321.395096774888	338.754071951904	274.695088451818	328.090283037402	227.360830356628	365.340038085539	392.400223997932	353.719548632418	245.618666474345	298.178419751007	308.420427186333
chr2R	21077885	21081729	62.0584934310425	46.3938528817306	59.9385932479511	58.9589458140488	44.980119448676	40.2408549303766	60.3374654551434	44.4226668676905	54.9337177800347	55.7914976479121	57.2889093503093	32.9714487860668
chr2R	21081982	21088463	75.9226249422328	88.0810830073437	61.2855279276804	75.7086463294036	54.2407322763446	76.4576243677156	61.6635635970147	60.576363910487	60.2931048805259	55.7914976479121	69.7130101732679	57.7000353756169
chr2R	21089011	21091406	84.5051825443982	90.7705817251252	66.6732666465973	72.3587062263327	76.7307920006826	76.4576243677156	51.7178275329801	55.8648689396713	73.6915726317538	52.3895770596248	49.6964032918345	57.7000353756169
chr2R	21091657	21114851	197.398824849805	186.920160885813	171.734171665478	131.317652040382	113.111770966524	134.806864016762	198.914721280693	224.132546468802	209.016096919156	104.77915411925	135.974881229047	131.198889961224
chr2R	21115061	21120681	36.9710173631742	46.3938528817306	39.0611057121479	34.839377071938	25.1359491036719	40.9115358458829	25.85891376649	32.9804647957096	30.1465524402629	30.6172852945859	24.1579738224196	28.1631125047654
chr2R	21121017	21123671	34.9904271472899	52.445224996739	37.7141710324187	44.2192093605366	30.4277278623397	38.8994930993641	34.4785516886534	45.7688082879235	52.2540242297891	29.256517059271	36.5820746453782	37.0928798843252
chr2L	3299582	3304114	126.097577077969	133.130186530184	119.203719156038	190.27659785443	173.967226691203	153.585929650937	94.8160171437968	147.402485515518	130.635060574473	282.359408827848	238.128599106707	232.173951868554
chr2R	21127641	21133980	176.272529213706	207.76377594862	179.142312403989	177.546825462761	185.873728898205	204.557679229414	146.533844676777	142.017919834586	174.850004153525	153.766810590587	151.850121169494	159.36200246599
chr2R	21134251	21139291	69.3206575559517	87.4087083278983	68.0202013263266	86.4284546592307	68.793123862681	85.1764762692972	63.6527108098216	77.4031316634	70.3419556939468	59.1934182361994	56.5986815268116	72.1250442195212
chr2R	21139607	21145888	506.370898527761	488.816391956785	515.875982336299	477.031470677304	523.886097108109	555.323798039197	448.221171952494	440.188244416205	441.479512402962	478.310034713198	476.257198213414	417.63835129018
chr2R	21146096	21150397	53.475935828877	63.8755945473103	57.9181912283573	32.1594249894812	41.0112853796752	48.9597068319582	60.3374654551434	44.4226668676905	48.2344839044207	51.7091929419673	35.2016189983828	50.1440783621433
chr2R	21166287	21181774	600.779032151581	624.63607720475	550.896284009259	636.488619583482	588.710386901789	583.492396490461	535.080600245063	563.360184367529	585.513040728662	615.067242362348	642.60210367636	636.761104680915
chr2R	21182128	21184618	212.583349838252	246.089132677006	212.81567939722	290.774800946559	240.11446117455	253.517386061373	209.523506415663	206.632708005772	182.2191614167	236.773672944798	236.057915636214	219.122753390736
chr2R	21186084	21192299	40.2720010563148	44.3767288433945	38.3876383722833	40.1992812368515	36.3809789658409	59.0199205645524	26.5219628374257	28.2689698248939	30.8164758278243	33.3388217652158	39.342985939369	42.5881213486696
chr2R	21192509	21197820	46.8739684425959	49.0833515995121	65.9997993067327	61.6388978965056	35.7195066210074	52.9837923249959	41.7720914689454	47.1149497081565	47.5645605168593	47.6268882360225	42.7941250568575	35.719069518239
chr2R	21199568	21203391	237.67082590612	242.727259279779	261.305327867472	365.143471234734	312.876419106232	303.147773808837	255.273892310222	238.940102091365	203.656709818665	361.283966476114	349.945506513335	333.835918958927
chr2R	21205958	21210503	58.0973129992738	49.0833515995121	48.4896484702526	37.5193291543947	55.5636769660116	46.2769831699331	35.8046498305247	45.7688082879235	32.8262459905085	55.1111135302546	42.7941250568575	51.5178887282294
chr2R	21210942	21214578	31.0292467155212	47.7386022406214	26.9386935945848	43.5492213399224	42.9957024141756	43.594259507908	23.2067174827475	26.2497576945444	35.5059395407541	24.4938282356687	33.1309355278897	32.9714487860668
chr2R	21214915	21228531	118.83541295306	140.526308004083	133.346533293195	148.067352555736	131.632996621861	164.987505214544	110.729194846252	123.84501066144	142.023758163016	121.788757060686	167.725361109942	155.927476550774
chr2R	21235521	21240612	36.3108206245461	32.2739846133778	39.7345730520126	37.5193291543947	41.0112853796752	40.9115358458829	39.7829442561385	38.3650304766418	39.5254798661225	42.1838152947628	34.5113911748851	38.4666902504113
chr2R	21244671	21252910	496.46794744834	449.146285869508	404.080403918772	624.428835212426	719.020438833983	596.906014800586	464.797398725885	466.43800211075	469.61629468054	719.846396481598	708.173746908642	658.05516535525
chr2R	21269958	21275445	27.7282630223807	40.3424807667223	42.428442411471	20.0996406184257	37.7039236555079	38.8994930993641	30.5002572630395	34.3266062159426	24.7871653397717	31.2976694122434	34.5113911748851	32.9714487860668
chr2R	21280909	21296836	351.224664950155	349.634833311593	408.794675297824	389.933027997459	351.241815106573	337.352500499657	343.459418744662	347.977557130242	357.739088957787	378.973953535208	389.288492452704	377.797850673682
chr2R	21297768	21311230	150.524856407209	155.990925631326	125.938392554684	109.878035380727	123.695328483859	130.782778523724	152.501286315198	141.34484912447	171.500387215718	125.190677648974	123.550780406089	122.269122581664
chr2R	21312268	21314142	50.8351488743646	45.7214782022853	67.346733986462	28.139496865796	25.7974214485054	33.5340457753138	90.8377227181829	71.3454952723513	73.0216492441924	40.1426629417904	37.2723024688759	44.6488368977988
chr2R	21321202	21323760	159.767610748003	177.506915373578	164.326030926967	150.077316617579	179.259005449871	175.718399862645	154.490433528005	146.056344095285	155.422225914244	105.459538236907	142.877159464024	154.553666184688
chr2R	21329967	21337967	79.2236086353733	82.7020855717807	98.3262316202345	65.6588260201908	86.6528771731847	109.991670143029	71.6092996610493	68.6532124318852	90.4396573207888	80.2853258835808	76.6152884082449	76.9333805008226
chr2R	21338457	21345743	73.9420347263485	117.66556890294	85.5303521628067	85.7584666386165	82.0225707593504	109.320989227523	69.6201524482424	81.4415559240992	97.8088145839642	70.7599482363763	91.8003005251943	96.1667256260282
chr2R	21346182	21349807	43.5729847494553	45.0491035228399	48.4896484702526	41.5392572780799	41.6727577245087	50.3010686629708	45.7503858945593	40.3842426069913	48.2344839044207	35.3799741181882	46.9354919978437	41.9012161656266
chr2R	21350836	21357458	81.2041988512577	95.4772044812428	89.5711562019944	56.2789937315921	68.1316515178475	83.1644335227783	70.9462505901137	80.7684852139826	71.0118790815082	68.0384117657465	68.3325545262725	83.8024323312531
chr2R	21357814	21365772	365.748993199974	434.35404292171	342.794875991091	549.390176903637	578.126829384454	498.98660113667	386.557608355479	355.381334941524	363.098476058278	476.268882360225	535.616791034217	509.68364581795
chr2R	21366260	21370625	149.204462929953	152.629052234099	130.652663933736	207.026298369785	179.920477794704	189.802699088276	142.555550251163	124.518081371557	142.693681550578	161.251035884819	176.008094991914	185.464399421626
chr2R	21371016	21375481	67.3400673400673	79.3402121745538	80.1426134438897	69.0087661232617	65.4857621385136	81.1523907762595	81.5550357250839	122.498869241207	108.527588784947	73.4814847070062	74.5446049377518	78.3071908669087
chr2R	21375790	21378566	49.5147553971083	39.6701060872769	54.5508545290342	48.2391374842218	42.3342300693421	54.3251541560084	51.0547784620444	37.6919597665252	42.8750968039295	46.9465041183651	33.1309355278897	37.7797850673682
chr2R	21378925	21379617	33.0098369314056	34.2911086517139	44.4488444310649	37.5193291543947	34.3965619313405	41.5822167613892	28.5111100502326	32.9804647957096	34.1660927656313	23.8134441180113	35.2016189983828	32.9714487860668
chr2R	21380323	21392293	199.37941506569	190.28203428304	206.081005998574	253.255471792164	246.729184622885	255.529428807891	198.251672209757	190.479010962976	196.28755255549	323.862840004953	331.999583102395	318.724004931979
chr2R	21394536	21399850	30.3690499768931	42.3596048050584	30.9794976337725	30.1494609276386	29.1047831726727	39.5701740148703	35.8046498305247	24.2305455641948	26.1270121148945	23.1330600003538	27.6091129399081	21.2940606743348
chr2R	21406926	21414584	39.6118043176867	52.445224996739	69.3671360060558	52.2590656079069	51.5948428970107	67.738772466134	35.141600759589	55.1917982295548	65.6524919810171	55.1111135302546	51.7670867623276	58.38694055866
chr2R	21416947	21426925	67.3400673400673	69.2545919828733	63.9793972871389	57.6189697728205	51.5948428970107	53.6544732405021	66.3049070935642	78.7492730836331	90.4396573207888	63.2757229421442	79.3761997022357	58.38694055866
chr2R	21427181	21437194	50.1749521357364	59.8413464706381	57.9181912283573	55.6090057109779	41.0112853796752	58.3492396490461	60.3374654551434	67.3070710116522	52.9239476173505	62.5953388244868	76.6152884082449	80.3679064160379
chr2L	3317583	3323874	63.3788869082987	76.6507134567724	70.714070685785	65.6588260201908	72.7619579316818	69.0801342971465	46.4134349654949	58.5571517801374	58.2833347178417	97.2949288250175	80.7566553492311	65.9428975721336
chr2R	21449625	21452710	17.1651152043309	17.4817416655797	20.2040201959386	13.3997604122838	15.8753362760033	23.4738320427197	25.1958646955544	24.9036162743113	16.0781613014736	36.0603582358456	28.9895685869035	22.6678710404209
chr2R	21460366	21464565	31.6894434541493	43.7043541639491	59.2651259080865	66.9988020614191	37.0424513106744	50.971749578477	47.7395331073662	44.4226668676905	44.2149435790523	54.4307294125972	48.3159476448391	55.6393198264877
chr2R	21464993	21471113	103.650887964613	114.303695505713	110.448643737798	82.4085265355455	78.7152090351831	87.8591999313223	104.761753207831	79.4223437937496	107.187742009824	70.0795641187189	81.4468831727288	87.2369582464684
chr2R	21473772	21477106	248.894170462798	243.399633959225	237.733970972211	476.36148265669	388.945738762081	452.709617966737	253.947794168351	224.132546468802	200.97701626842	381.695490005838	349.945506513335	406.647868361491
chr2R	21477665	21480184	68.0002640786955	49.0833515995121	49.1631158101172	53.5990416491353	79.3766813800165	69.0801342971465	63.6527108098216	57.8840810700209	64.3126452058943	83.6872464718681	86.9687057607104	73.4988545856073
chr2R	21480888	21483593	64.6992803855549	48.4109769200668	77.4487440844313	105.858107257042	72.7619579316818	71.7628579591716	77.5767412994701	94.2298994163131	77.7111129571222	102.05761764862	116.648502171112	84.4893375142962
chr2R	21484248	21491080	114.214035782663	86.0639589690076	94.2854275810467	111.218011421956	105.174102828522	109.991670143029	90.1746736472473	109.710525748993	77.0411895695608	117.706452354741	104.224401348153	103.035777456459
chr2R	21491289	21493161	60.7380999537862	55.1347237145205	74.0814073851082	44.2192093605366	36.3809789658409	54.9958350715147	51.7178275329801	39.7111718968748	52.9239476173505	40.8230470594479	30.3700242338989	35.719069518239
chr2R	21493637	21495877	36.3108206245461	44.3767288433945	72.7344727053789	93.7983228859868	85.3299324835178	118.039841129105	55.6961219585939	49.8072325486226	42.2051734163681	104.77915411925	120.0996412886	117.460786300363
chr2R	21496120	21510242	599.458638674325	669.68518072759	679.528545923401	726.937002366398	588.048914556956	698.178833042034	661.722972793771	617.878911886967	582.833347178417	689.229111187012	614.992990736452	567.383681193567
chr2R	21516259	21520595	77.243018419489	63.8755945473103	82.1630154634836	85.7584666386165	77.3922643455161	71.0921770436653	80.2289375832127	82.7876973443322	74.3614960193152	81.6460941188958	88.3491614077058	85.1762426973393
chr2R	21521610	21527707	649.633590810061	591.017343232482	616.222615976127	671.32799665542	663.456761867972	653.243211703114	658.407727439092	638.071033190463	677.962468212135	664.735282951343	599.807978619503	607.911086993107
chr2R	21527917	21533411	118.83541295306	110.941822108486	115.16291511685	99.1582270509003	123.695328483859	118.710522044611	123.990176264965	116.441232850158	125.275673473982	121.788757060686	152.540348992992	151.119140269473
chr2R	21534072	21539310	126.097577077969	86.0639589690076	103.713970339151	142.037460370209	158.0918904152	136.148225847774	142.555550251163	135.287212733421	158.771842852051	172.817565884996	167.725361109942	151.806045452516
chr2R	21539585	21567550	2257.87284610814	1964.00643865993	1845.97397856892	2322.17847944879	2441.49442478034	2473.47121638715	2244.42110511715	2158.53776734369	2255.63204591923	2243.22643591666	2264.63748889596	2300.4454580112
chr2R	21568195	21569750	59.41770647653	32.9463592928232	37.7141710324187	49.5791135254502	42.9957024141756	38.2288121838578	40.4459933270741	39.0381011867583	40.8653266412453	48.30727235368	46.245264174346	52.8916990943155
chr2R	21570762	21572418	165.049184657028	121.699816979612	130.652663933736	217.076118678998	252.682435726386	221.995383032578	154.490433528005	116.441232850158	125.275673473982	212.960228826786	188.432195814873	217.062037841607
chr2R	21573357	21576239	41.592394533571	43.7043541639491	61.2855279276804	51.5890775872927	55.5636769660116	50.971749578477	41.1090423980098	43.7495961575739	52.2540242297891	50.3484247066524	57.2889093503093	68.6905183043059
chr2R	21577300	21581859	250.214563940054	215.159897422519	162.979096247238	159.457148906178	209.025260967377	185.107932679732	186.316788932915	195.190505933791	233.133338871367	192.548705297063	212.590169637292	213.627511926391
chr2R	21585250	21586162	47.534165181224	45.7214782022853	36.3672363526895	32.1594249894812	41.6727577245087	39.5701740148703	47.7395331073662	28.2689698248939	44.2149435790523	34.6995900005307	24.1579738224196	35.032164335196
chr2R	21586368	21594194	179.573512906846	171.45554325857	195.978995900604	178.216813483375	208.363788622543	260.894876131942	183.001543578237	204.613495875423	157.431996076929	214.320997062101	237.438371283209	228.739425953339
chr2R	21600429	21605667	73.9420347263485	57.1518477528566	80.1426134438897	34.839377071938	48.2874811728434	46.9476640854394	81.5550357250839	75.3839195330505	66.9923387561398	50.3484247066524	53.1475424093231	41.2143109825835
chr2R	21606480	21608413	64.0390836469268	77.3230881362177	91.5915582215883	53.5990416491353	68.1316515178475	61.0319633110712	49.0656312492375	50.4803032587391	50.9141774546663	46.2661200007076	42.1038972333598	55.6393198264877
chr2R	21608710	21615329	100.349904271473	120.355067620722	98.9996989600991	187.596645771974	164.706613863534	197.180189158845	89.5116245763116	99.6144650972453	107.187742009824	194.589857650035	202.236752284827	160.735812832076
chr2R	21615671	21616980	73.2818379877203	68.5822173034279	70.714070685785	53.5990416491353	67.470179173014	66.3974106351214	58.3483182423365	58.5571517801374	77.0411895695608	61.9149547068293	54.5279980563184	56.3262250095308
chr2R	21617343	21619705	38.9516075790586	36.9806073694954	43.7753770912003	34.1693890513238	46.9645364831764	28.1685984512636	33.1524535467821	42.4034547373409	38.1856330909997	31.9780535299008	34.5113911748851	37.7797850673682
chr2R	21620452	21625730	217.864923747277	264.243249022031	224.938091514783	196.306490039958	175.951643725703	216.629935708527	177.034101939816	187.113657412393	203.656709818665	139.47874411978	164.274221992453	153.866761001645
chr2R	21626040	21629619	32.3496401927774	18.154116345025	24.2448242351263	26.7995208245677	26.4588937933388	22.1324702117071	17.9023249152623	21.5382627237287	21.4375484019648	15.6488347061217	26.9188851164104	29.5369228708515
chr2R	21633041	21637442	143.2626922823	148.594804157427	162.305628907373	148.067352555736	152.800111656532	160.292738806	131.283716045257	148.075556225635	151.402685588876	123.829909413659	154.611032463485	148.371519537301
chr2R	21638114	21645181	58.0973129992738	57.824222432302	72.7344727053789	44.2192093605366	43.6571747590091	52.9837923249959	78.2397903704057	65.9609295914192	67.6622621437012	45.5857358830501	52.4573145858253	45.3357420808419
chr2R	21645989	21649590	83.184789067142	94.132455122352	110.448643737798	148.73734057635	166.691030898035	126.08801211518	99.4573606403463	88.8453337353809	122.595979923736	189.827168826433	194.644246226352	204.010839363788
chr2R	21649854	21652584	23.767082590612	30.2568605750417	28.9590956141786	18.7596645771974	15.2138639311698	21.4617892962009	19.8914721280693	37.6919597665252	46.2247137417365	14.9684505884642	13.804556469954	17.8595347591195
chr2R	21655308	21671143	509.671882220902	534.53787015907	530.018796473456	577.529673769433	570.850633591285	515.753624024327	507.232539265766	484.610911283896	457.557673704435	589.893030009022	538.377702328207	491.137205875787
chr2R	21671423	21694750	491.846570277943	508.315257660701	483.549550022797	443.532069646595	480.2289223491	482.890259164519	474.74313478992	424.707618083525	471.626064843225	380.334721770523	423.109655804091	416.264540924094
chr2R	21694991	21697328	17.1651152043309	22.8607391011426	28.9590956141786	16.7497005153548	15.8753362760033	18.7790656341758	23.8697665536831	20.8651920136122	24.1172419522103	24.4938282356687	25.538429469415	19.9202503082487
