chrom	center	center_1
chr2L	18919251	18919252
chr2L	18920414	18920415
chr2L	18926866	18926867
chr2L	18930600	18930601
chr2L	18933750	18933751
chr2L	18936374	18936375
chr2L	19005869	19005870
chr2L	19068723	19068724
chr2L	19090900	19090901
chr2L	19095805	19095806
chr2L	19099008	19099009
chr2L	19141420	19141421
chr2L	19144186	19144187
chr2L	19146768	19146769
chr2L	19155367	19155368
chr2L	19170309	19170310
chr2L	19193472	19193473
chr2L	19196375	19196376
chr2L	19199195	19199196
chr2L	19202155	19202156
chr2L	19205090	19205091
chr2L	19341991	19341992
chr2L	19357879	19357880
chr2L	19452726	19452727
chr2L	19561280	19561281
chr2L	19884070	19884071
chr2L	19887649	19887650
chr2L	19894628	19894629
chr2L	19905237	19905238
chr2L	19908373	19908374
chr2L	19950159	19950160
chr2L	19955440	19955441
chr2L	19987329	19987330
chr2L	19989199	19989200
chr2L	20321714	20321715
chr2L	20434968	20434969
chr2L	20695314	20695315
chr2L	20698144	20698145
chr2L	20702862	20702863
chr2L	20706972	20706973
chr2L	20812634	20812635
chr2L	20908328	20908329
chr2L	20912969	20912970
chr2L	20971600	20971601
chr2L	20984115	20984116
chr2L	20998078	20998079
chr2L	21004680	21004681
chr2L	21008360	21008361
chr2L	21015743	21015744
chr2L	21017767	21017768
chr2L	21019273	21019274
chr2L	21059728	21059729
chr2L	21765318	21765319
chr2L	21833567	21833568
chr2L	21860996	21860997
chr2L	21863745	21863746
chr2L	22023886	22023887
chr2R	5417814	5417815
chr2R	5899584	5899585
chr2R	5901579	5901580
chr2R	5994248	5994249
chr2R	6010685	6010686
chr2R	6055243	6055244
chr2R	6063063	6063064
chr2R	6089282	6089283
chr2R	6108556	6108557
chr2R	6118922	6118923
chr2R	6123624	6123625
chr2R	6142082	6142083
chr2R	6147326	6147327
chr2R	6162193	6162194
chr2R	6183056	6183057
chr2R	6190807	6190808
chr2R	6235889	6235890
chr2R	6515564	6515565
chr2R	6517078	6517079
chr2R	6520818	6520819
chr2R	6521946	6521947
chr2R	6524868	6524869
chr2R	6531632	6531633
chr2R	6535409	6535410
chr2R	6544230	6544231
chr2R	6547445	6547446
chr2R	6575012	6575013
chr2R	6595634	6595635
chr2R	6597124	6597125
chr2R	6628528	6628529
chr2R	6713650	6713651
chr2R	6960482	6960483
chr2R	7015658	7015659
chr2R	7102499	7102500
chr2R	7112598	7112599
chr2R	7114076	7114077
chr2R	7116547	7116548
chr2R	7119514	7119515
chr2R	7123006	7123007
chr2R	7161714	7161715
chr2R	7165106	7165107
chr2R	7194779	7194780
chr2R	7202469	7202470
chr2R	7206728	7206729
chr2R	7219637	7219638
chr2R	7285688	7285689
chr2R	7289179	7289180
chr2R	7291457	7291458
chr2R	7293485	7293486
chr2R	7364520	7364521
chr2R	7367185	7367186
chr2R	7369182	7369183
chr2R	7372263	7372264
chr2R	7376546	7376547
chr2R	7378810	7378811
chr2R	7388892	7388893
chr2R	9064625	9064626
chr2R	9065663	9065664
chr2R	9456699	9456700
chr2R	9496578	9496579
chr2R	10021962	10021963
chr2R	10024187	10024188
chr2R	10089334	10089335
chr2R	10148741	10148742
chr2R	10151119	10151120
chr2R	10164116	10164117
chr2R	10166962	10166963
chr2R	10170236	10170237
chr2R	10219628	10219629
chr2R	10220607	10220608
chr2R	10226390	10226391
chr2R	10232036	10232037
chr2R	10329273	10329274
chr2R	10331834	10331835
chr2R	10335558	10335559
chr2R	10337260	10337261
chr2R	10340911	10340912
chr2R	10369199	10369200
chr2R	10373171	10373172
chr2R	10386560	10386561
chr2R	10388622	10388623
chr2R	10392377	10392378
chr2R	10456223	10456224
chr2R	10497349	10497350
chr2R	10516125	10516126
chr2R	10594653	10594654
chr2R	10601333	10601334
chr2R	10611941	10611942
chr2R	10639013	10639014
chr2R	10687686	10687687
chr2R	10693830	10693831
chr2R	10695509	10695510
chr2R	10699758	10699759
chr2R	10714011	10714012
chr2R	10749255	10749256
chr2R	10756174	10756175
chr2R	10871538	10871539
chr2R	11001616	11001617
chr2R	11031510	11031511
chr2R	11040418	11040419
chr2R	11045860	11045861
chr2R	11050731	11050732
chr2R	11066935	11066936
chr2R	11093965	11093966
chr2R	11098967	11098968
chr2R	11103603	11103604
chr2R	11107806	11107807
chr2R	11109392	11109393
chr2R	11111777	11111778
chr2R	11156486	11156487
chr2R	11161851	11161852
chr2R	11169211	11169212
chr2R	11202563	11202564
chr2R	11207369	11207370
chr2R	11211548	11211549
chr2R	11215137	11215138
chr2R	11313779	11313780
chr2R	11329677	11329678
chr2R	11394099	11394100
chr2R	11420017	11420018
chr2R	11438188	11438189
chr2R	11447741	11447742
chr2R	11454379	11454380
chr2R	11457560	11457561
chr2R	11459280	11459281
chr2R	11461902	11461903
chr2R	11479826	11479827
chr2R	11483992	11483993
chr2R	11487970	11487971
chr2R	11495731	11495732
chr2R	11597161	11597162
chr2R	11661085	11661086
chr2R	11693805	11693806
chr2R	11715095	11715096
chr2R	11762238	11762239
chr2R	11772167	11772168
chr2R	11774555	11774556
chr2R	11795308	11795309
chr2R	11832208	11832209
chr2R	11946918	11946919
chr2R	11954407	11954408
chr2R	11958386	11958387
chr2R	11961895	11961896
chr2R	11964967	11964968
chr2R	12069562	12069563
chr2R	12074691	12074692
chr2R	12102763	12102764
chr2R	12266721	12266722
chr2R	12282044	12282045
chr2R	12294229	12294230
chr2R	12343385	12343386
chr2R	12347023	12347024
chr2R	12397591	12397592
chr2R	12459003	12459004
chr2R	12479231	12479232
chr2R	12494206	12494207
chr2R	12574298	12574299
chr2R	12577497	12577498
chr2R	12579796	12579797
chr2R	12581359	12581360
chr2R	12585101	12585102
chr2R	12610000	12610001
chr2R	12668360	12668361
chr2R	12684597	12684598
chr2R	12717387	12717388
chr2R	12720217	12720218
chr2R	12723205	12723206
chr2R	12730951	12730952
chr2R	12739563	12739564
chr2R	12743057	12743058
chr2R	12746121	12746122
chr2R	12747646	12747647
chr2R	12886907	12886908
chr2R	12889206	12889207
chr2R	12893630	12893631
chr2R	12920532	12920533
chr2R	12921633	12921634
chr2R	12977375	12977376
chr2R	13004385	13004386
chr2R	13006201	13006202
chr2R	13062244	13062245
chr2R	13063535	13063536
chr2R	13067910	13067911
chr2R	13077194	13077195
chr2R	13114252	13114253
chr2R	13121850	13121851
chr2R	13135733	13135734
chr2R	13149079	13149080
chr2R	13151708	13151709
chr2R	13178244	13178245
chr2R	13181444	13181445
chr2R	13217755	13217756
chr2R	13269291	13269292
chr2R	13272813	13272814
chr2R	13277620	13277621
chr2R	13280995	13280996
chr2R	13286758	13286759
chr2R	13498400	13498401
chr2R	13582152	13582153
chr2R	13583801	13583802
chr2R	13586619	13586620
chr2R	13589699	13589700
chr2R	13631853	13631854
chr2R	13634874	13634875
chr2R	13637352	13637353
chr2R	13644890	13644891
chr2R	13646627	13646628
chr2R	13650574	13650575
chr2R	13659858	13659859
chr2R	13680279	13680280
chr2R	13684179	13684180
chr2R	13687591	13687592
chr2R	13689798	13689799
chr2R	13702212	13702213
chr2R	13704248	13704249
chr2R	13707593	13707594
chr2R	13714223	13714224
chr2R	13720137	13720138
chr2R	13723691	13723692
chr2R	13742934	13742935
chr2R	13746627	13746628
chr2R	13772006	13772007
chr2R	13800074	13800075
chr2R	13802710	13802711
chr2R	13822197	13822198
chr2R	13823118	13823119
chr2R	13843650	13843651
chr2R	13866866	13866867
chr2R	13870629	13870630
chr2R	13886558	13886559
chr2R	13899558	13899559
chr2R	13902104	13902105
chr2R	13904619	13904620
chr2R	13908026	13908027
chr2R	13916658	13916659
chr2R	13918896	13918897
chr2R	13921530	13921531
chr2R	13932812	13932813
chr2R	13949251	13949252
chr2R	13962730	13962731
chr2R	13975215	13975216
chr2R	13994037	13994038
chr2R	13998429	13998430
chr2R	13999758	13999759
chr2R	14002105	14002106
chr2R	14012311	14012312
chr2R	14013896	14013897
chr2R	14015535	14015536
chr2R	14024979	14024980
chr2R	14035919	14035920
chr2R	14044504	14044505
chr2R	14047600	14047601
chr2R	14050212	14050213
chr2R	14053018	14053019
chr2R	14055938	14055939
chr2R	14070163	14070164
chr2R	14072071	14072072
chr2R	14075551	14075552
chr2R	14078660	14078661
chr2R	14081067	14081068
chr2R	14085951	14085952
chr2R	14113471	14113472
chr2R	14120509	14120510
chr2R	14126757	14126758
chr2R	14129711	14129712
chr2R	14132454	14132455
chr2R	14134950	14134951
chr2R	14136904	14136905
chr2R	14175619	14175620
chr2R	14187028	14187029
chr2R	14205070	14205071
chr2R	14206254	14206255
chr2R	14207568	14207569
chr2R	14221509	14221510
chr2R	14223772	14223773
chr2R	14225590	14225591
chr2R	14226655	14226656
chr2R	14263030	14263031
chr2R	14265893	14265894
chr2R	14284026	14284027
chr2R	14311555	14311556
chr2R	14315278	14315279
chr2R	14319670	14319671
chr2R	14321485	14321486
chr2R	14325561	14325562
chr2R	14334819	14334820
chr2R	14336854	14336855
chr2R	14338831	14338832
chr2R	14340635	14340636
chr2R	14345161	14345162
chr2R	14349491	14349492
chr2R	14382346	14382347
chr2R	14440199	14440200
chr2R	14441884	14441885
chr2R	14443732	14443733
chr2R	14448359	14448360
chr2R	14452458	14452459
chr2R	14454949	14454950
chr2R	14485748	14485749
chr2R	14487676	14487677
chr2R	14492060	14492061
chr2R	14530941	14530942
chr2R	14534062	14534063
chr2R	14538933	14538934
chr2R	14557890	14557891
chr2R	14561724	14561725
chr2R	14572753	14572754
chr2R	14577943	14577944
chr2R	14580404	14580405
chr2R	14583372	14583373
chr2R	14609325	14609326
chr2R	14610953	14610954
chr2R	14699178	14699179
chr2R	14702999	14703000
chr2R	14762378	14762379
chr2R	14775509	14775510
chr2R	14780036	14780037
chr2R	14784315	14784316
chr2R	14802761	14802762
chr2R	14864054	14864055
chr2R	14868156	14868157
chr2R	14921009	14921010
chr2R	14922916	14922917
chr2R	14931782	14931783
chr2R	14952818	14952819
chr2R	15015153	15015154
chr2R	15023241	15023242
chr2R	15027387	15027388
chr2R	15029887	15029888
chr2R	15031671	15031672
chr2R	15033878	15033879
chr2R	15037558	15037559
chr2R	15118482	15118483
chr2R	15135571	15135572
chr2R	15168236	15168237
chr2R	15171385	15171386
chr2R	15176250	15176251
chr2R	15179146	15179147
chr2R	15235930	15235931
chr2R	15255140	15255141
chr2R	15259762	15259763
chr2R	15269506	15269507
chr2R	15275953	15275954
chr2R	15277462	15277463
chr2R	15279535	15279536
chr2R	15282471	15282472
chr2R	15284699	15284700
chr2R	15288402	15288403
chr2R	15303233	15303234
chr2R	15307540	15307541
chr2R	15332763	15332764
chr2R	15353789	15353790
chr2R	15358076	15358077
chr2R	15360794	15360795
chr2R	15363263	15363264
chr2R	15378990	15378991
chr2R	15385524	15385525
chr2R	15413636	15413637
chr2R	15419044	15419045
chr2R	15435175	15435176
chr2R	15437535	15437536
chr2R	15440343	15440344
chr2R	15453777	15453778
chr2R	15458252	15458253
chr2R	15461278	15461279
chr2R	15467025	15467026
chr2R	15474783	15474784
chr2R	15476749	15476750
chr2R	15479590	15479591
chr2R	15493315	15493316
chr2R	15519594	15519595
chr2R	15522914	15522915
chr2R	15527244	15527245
chr2R	15547333	15547334
chr2R	15567701	15567702
chr2R	15618030	15618031
chr2R	15621745	15621746
chr2R	15647895	15647896
chr2R	15649268	15649269
chr2R	15654848	15654849
chr2R	15669496	15669497
chr2R	15672000	15672001
chr2R	15730622	15730623
chr2R	15737029	15737030
chr2R	15740673	15740674
chr2R	15745036	15745037
chr2R	15751381	15751382
chr2R	15757332	15757333
chr2R	15766276	15766277
chr2R	15778774	15778775
chr2R	15783989	15783990
chr2R	15787176	15787177
chr2R	15795838	15795839
chr2R	15797967	15797968
chr2R	15799948	15799949
chr2R	15801553	15801554
chr2R	15804280	15804281
chr2R	15807112	15807113
chr2R	15808836	15808837
chr2R	15811282	15811283
chr2R	15822400	15822401
chr2R	15824647	15824648
chr2R	15829863	15829864
chr2R	15832693	15832694
chr2R	15838467	15838468
chr2R	15840148	15840149
chr2R	15877639	15877640
chr2R	15884085	15884086
chr2R	15888126	15888127
chr2R	15900553	15900554
chr2R	15920404	15920405
chr2R	15961672	15961673
chr2R	15978630	15978631
chr2R	15979930	15979931
chr2R	15985235	15985236
chr2R	16020439	16020440
chr2R	16022448	16022449
chr2R	16042135	16042136
chr2R	16051973	16051974
chr2R	16055226	16055227
chr2R	16130216	16130217
chr2R	16132121	16132122
chr2R	16133632	16133633
chr2R	16161690	16161691
chr2R	16191991	16191992
chr2R	16251283	16251284
chr2R	16255798	16255799
chr2R	16268563	16268564
chr2R	16302468	16302469
chr2R	16313078	16313079
chr2R	16395960	16395961
chr2R	16405114	16405115
chr2R	16412353	16412354
chr2R	16423085	16423086
chr2R	16425009	16425010
chr2R	16502957	16502958
chr2R	16509336	16509337
chr2R	16525167	16525168
chr2R	16601680	16601681
chr2R	16632447	16632448
chr2R	16643036	16643037
chr2R	16645689	16645690
chr2R	16657047	16657048
chr2R	16662332	16662333
chr2R	16696889	16696890
chr2R	16701394	16701395
chr2R	16705280	16705281
chr2R	16710909	16710910
chr2R	16712617	16712618
chr2R	16715880	16715881
chr2R	16721523	16721524
chr2R	16726797	16726798
chr2R	16782122	16782123
chr2R	16784668	16784669
chr2R	16835200	16835201
chr2R	16837704	16837705
chr2R	16878535	16878536
chr2R	17079399	17079400
chr2R	17084489	17084490
chr2R	17110256	17110257
chr2R	17218121	17218122
chr2R	17224478	17224479
chr2R	17230700	17230701
chr2R	17271390	17271391
chr2R	17275933	17275934
chr2R	17280493	17280494
chr2R	17285545	17285546
chr2R	17291127	17291128
chr2R	17295113	17295114
chr2R	17298967	17298968
chr2R	17301572	17301573
chr2R	17304530	17304531
chr2R	17311444	17311445
chr2R	17313768	17313769
chr2R	17318481	17318482
chr2R	17320408	17320409
chr2R	17324591	17324592
chr2R	17327036	17327037
chr2R	17333401	17333402
chr2R	17336503	17336504
chr2R	17338205	17338206
chr2R	17340093	17340094
chr2R	17342776	17342777
chr2R	17344773	17344774
chr2R	17346000	17346001
chr2R	17349963	17349964
chr2R	17374125	17374126
chr2R	17398365	17398366
chr2R	17401266	17401267
chr2R	17402585	17402586
chr2R	17422711	17422712
chr2R	17435666	17435667
chr2R	17462856	17462857
chr2R	17464372	17464373
chr2R	17527813	17527814
chr2R	17529722	17529723
chr2R	17532264	17532265
chr2R	17542631	17542632
chr2R	17550659	17550660
chr2R	17557927	17557928
chr2R	17587925	17587926
chr2R	17602840	17602841
chr2R	17609950	17609951
chr2R	17619924	17619925
chr2R	17621220	17621221
chr2R	17637018	17637019
chr2R	17647789	17647790
chr2R	17649389	17649390
chr2R	17651968	17651969
chr2R	17654169	17654170
chr2R	17666938	17666939
chr2R	17676486	17676487
chr2R	17704719	17704720
chr2R	17713629	17713630
chr2R	17741566	17741567
chr2R	17751280	17751281
chr2R	17796837	17796838
chr2R	17805716	17805717
chr2R	17809410	17809411
chr2R	17813272	17813273
chr2R	17818530	17818531
chr2R	17820443	17820444
chr2R	17825879	17825880
chr2R	17827348	17827349
chr2R	17828747	17828748
chr2R	17834813	17834814
chr2R	17836956	17836957
chr2R	17839186	17839187
chr2R	17875649	17875650
chr2R	17907244	17907245
chr2R	17916162	17916163
chr2R	17977487	17977488
chr2R	17983180	17983181
chr2R	17985930	17985931
chr2R	17988197	17988198
chr2R	17992134	17992135
chr2R	18068245	18068246
chr2R	18071231	18071232
chr2R	18089168	18089169
chr2R	18091315	18091316
chr2R	18097993	18097994
chr2R	18332565	18332566
chr2R	18348778	18348779
chr2R	18433290	18433291
chr2R	18435627	18435628
chr2R	18466778	18466779
chr2R	18473074	18473075
chr2R	18476750	18476751
chr2R	18485266	18485267
chr2R	18546749	18546750
chr2R	18556058	18556059
chr2R	18561671	18561672
chr2R	18567505	18567506
chr2R	18569960	18569961
chr2R	18573375	18573376
chr2R	18587490	18587491
chr2R	18690056	18690057
chr2R	18691112	18691113
chr2R	18693335	18693336
chr2R	18735560	18735561
chr2R	18751253	18751254
chr2R	18769339	18769340
chr2R	18784919	18784920
chr2R	18914179	18914180
chr2R	18917687	18917688
chr2R	18920643	18920644
chr2R	18926528	18926529
chr2R	18933689	18933690
chr2R	18938437	18938438
chr2R	18942605	18942606
chr2R	18949181	18949182
chr2R	18951723	18951724
chr2R	18955929	18955930
chr2R	18998711	18998712
chr2R	19069038	19069039
chr2R	19071421	19071422
chr2R	19075563	19075564
chr2R	19081222	19081223
chr2R	19084363	19084364
chr2R	19087457	19087458
chr2R	19091344	19091345
chr2R	19102119	19102120
chr2R	19108901	19108902
chr2R	19110867	19110868
chr2R	19114164	19114165
chr2R	19119616	19119617
chr2R	19167998	19167999
chr2R	19272539	19272540
chr2R	19279158	19279159
chr2R	19296887	19296888
chr2R	19302966	19302967
chr2R	19315096	19315097
chr2R	19319031	19319032
chr2R	19322351	19322352
chr2R	19352908	19352909
chr2R	19418890	19418891
chr2R	19421457	19421458
chr2R	19469211	19469212
chr2R	19525922	19525923
chr2R	19538092	19538093
chr2R	19541700	19541701
chr2R	19572757	19572758
chr2R	19579407	19579408
chr2R	19583013	19583014
chr2R	19589147	19589148
chr2R	19606352	19606353
chr2R	19616131	19616132
chr2R	19619387	19619388
chr2R	19622933	19622934
chr2R	19626671	19626672
chr2R	19695984	19695985
chr2R	19831865	19831866
chr2R	20439609	20439610
chr2R	20450478	20450479
chr2R	20454759	20454760
chr2R	20459875	20459876
chr2R	20465575	20465576
chr2R	20566000	20566001
chr2R	20590195	20590196
chr2R	20592311	20592312
chr2R	20596409	20596410
chr2R	20658684	20658685
chr2R	20703661	20703662
chr2R	20708635	20708636
chr2R	20712713	20712714
chr2R	20738686	20738687
chr2R	20930598	20930599
chr2R	21002309	21002310
chr2R	21054762	21054763
chr2R	21136771	21136772
chr2R	21164427	21164428
chr2R	21189192	21189193
chr2R	21198510	21198511
chr2R	21204817	21204818
chr2R	21229812	21229813
chr2R	21232194	21232195
chr2R	21234484	21234485
chr2R	21238067	21238068
chr2R	21257529	21257530
chr2R	21260721	21260722
chr2R	21272702	21272703
chr2R	21277832	21277833
chr2R	21361793	21361794
chr2R	21368443	21368444
chr2R	21373249	21373250
chr2R	21377178	21377179
chr2R	21401827	21401828
chr2R	21405145	21405146
chr2R	21410755	21410756
chr2R	21432188	21432189
chr2R	21440428	21440429
chr2R	21446026	21446027
chr2R	21448416	21448417
chr2R	21451168	21451169
chr2R	21455529	21455530
chr2R	21458491	21458492
chr2R	21462466	21462467
chr2R	21468053	21468054
chr2R	21471782	21471783
chr2R	21475439	21475440
chr2R	21478925	21478926
chr2R	21492225	21492226
chr2R	21568973	21568974
chr2R	21627830	21627831
chr2R	21825947	21825948
chr2R	21829294	21829295
chr2R	21942276	21942277
chr2R	21944001	21944002
chr2R	21994980	21994981
chr2R	22007718	22007719
chr2R	22010073	22010074
chr2R	22013219	22013220
chr2R	22017660	22017661
chr2R	22020697	22020698
chr2R	22028643	22028644
chr2R	22149814	22149815
chr2R	22153574	22153575
chr2R	22248599	22248600
chr2R	22257316	22257317
chr2R	22266380	22266381
chr2R	22275336	22275337
chr2R	22338951	22338952
chr2R	22363605	22363606
chr2R	22368754	22368755
chr2R	22371559	22371560
chr2R	22459585	22459586
chr2R	22463767	22463768
chr2R	22468003	22468004
chr2R	22504028	22504029
chr2R	22505935	22505936
chr2R	22507648	22507649
chr2R	22510044	22510045
chr2R	22524389	22524390
chr2R	22530524	22530525
chr2R	22537446	22537447
chr2R	22621967	22621968
chr2R	22629007	22629008
chr2R	22747025	22747026
chr2R	22752398	22752399
chr2R	22771154	22771155
chr2R	22780017	22780018
chr2R	22789347	22789348
chr2R	22796639	22796640
chr2R	22913178	22913179
chr2R	22920854	22920855
chr2R	23020012	23020013
chr2R	23032450	23032451
chr2R	23172095	23172096
chr2R	23363492	23363493
chr2R	23648777	23648778
chr2R	23652475	23652476
chr2R	23756358	23756359
chr2R	23761879	23761880
chr2R	23773586	23773587
chr2R	23827379	23827380
chr2R	23830422	23830423
chr2R	23833422	23833423
chr2R	23835911	23835912
chr2R	23913140	23913141
chr2R	23922581	23922582
chr2R	23981346	23981347
chr2R	24095082	24095083
chr2R	24130360	24130361
chr2R	24190282	24190283
chr2R	24192494	24192495
chr2R	24199059	24199060
chr2R	24220395	24220396
chr2R	24379757	24379758
chr2R	24408586	24408587
chr2R	24465682	24465683
chr2R	24467951	24467952
chr2R	24480621	24480622
chr2R	24483216	24483217
chr2R	24618655	24618656
chr2R	24620970	24620971
chr2R	24624026	24624027
chr2R	24626573	24626574
chr2R	24678259	24678260
chr2R	24701531	24701532
chr2R	24707062	24707063
chr2R	24718234	24718235
chr2R	24721828	24721829
chr2R	24725277	24725278
chr2R	24748478	24748479
chr2R	24751094	24751095
chr2R	24759062	24759063
chr2R	24765813	24765814
chr2R	24771912	24771913
chr2R	24789669	24789670
chr2R	24817976	24817977
chr2R	24820903	24820904
chr2R	24825318	24825319
chr2R	24829453	24829454
chr2R	24831571	24831572
chr2R	24892858	24892859
chr2R	24909444	24909445
chr2R	24918146	24918147
chr2R	24925900	24925901
chr2R	24951462	24951463
chr2R	24992698	24992699
chr2R	24995307	24995308
chr2R	25000196	25000197
chr2R	25003485	25003486
chr2R	25006144	25006145
chr2R	25013419	25013420
chr2R	25015261	25015262
chr2R	25021192	25021193
chr2R	25026540	25026541
chr2R	25045334	25045335
chr2R	25050530	25050531
chr2R	25076344	25076345
chr2R	25100961	25100962
chr2R	25110303	25110304
chr2R	25114518	25114519
chr2R	25116388	25116389
chr2R	25120172	25120173
chr2R	25126493	25126494
chr2R	25198551	25198552
chr2R	25203634	25203635
chr2R	25207312	25207313
chr2R	25223140	25223141
chr2R	25234029	25234030
chr2R	25237440	25237441
chr3L	151537	151538
chr3L	163805	163806
chr3L	167056	167057
chr3L	169103	169104
chr3L	170485	170486
chr3L	221972	221973
chr3L	279959	279960
chr3L	281730	281731
chr3L	284194	284195
chr3L	314359	314360
chr3L	367612	367613
chr3L	369341	369342
chr3L	370811	370812
chr3L	467722	467723
chr3L	478560	478561
chr3L	485068	485069
chr3L	558435	558436
chr3L	560472	560473
chr3L	564703	564704
chr3L	635174	635175
chr3L	655961	655962
chr3L	695456	695457
chr3L	868076	868077
chr3L	917038	917039
chr3L	920568	920569
chr3L	923813	923814
chr3L	935384	935385
chr3L	939293	939294
chr3L	942066	942067
chr3L	945058	945059
chr3L	946884	946885
chr3L	951997	951998
chr3L	1043470	1043471
chr3L	1056620	1056621
chr3L	1060949	1060950
chr3L	1065615	1065616
chr3L	1069927	1069928
chr3L	1075096	1075097
chr3L	1076974	1076975
chr3L	1080566	1080567
chr3L	1090906	1090907
chr3L	1152982	1152983
chr3L	1169291	1169292
chr3L	1367327	1367328
chr3L	1377621	1377622
chr3L	1500580	1500581
chr3L	1540529	1540530
chr3L	1542779	1542780
chr3L	1572909	1572910
chr3L	1683227	1683228
chr3L	2442700	2442701
chr3L	2501199	2501200
chr3L	2540488	2540489
chr3L	2561979	2561980
chr3L	2567230	2567231
chr3L	2574400	2574401
chr3L	2578284	2578285
chr3L	2579650	2579651
chr3L	2581828	2581829
chr3L	2615311	2615312
chr3L	2619690	2619691
chr3L	2626204	2626205
chr3L	2675224	2675225
chr3L	2680922	2680923
chr3L	2684265	2684266
chr3L	2686897	2686898
chr3L	2689552	2689553
chr3L	2693088	2693089
chr3L	2695957	2695958
chr3L	2699948	2699949
chr3L	2702546	2702547
chr3L	2729443	2729444
chr3L	2732415	2732416
chr3L	2738147	2738148
chr3L	2743427	2743428
chr3L	2748327	2748328
chr3L	2757996	2757997
chr3L	2804579	2804580
chr3L	3096630	3096631
chr3L	4720081	4720082
chr3L	5507519	5507520
chr3L	5519890	5519891
chr3L	5523221	5523222
chr3L	5588170	5588171
chr3L	5668581	5668582
chr3L	5674610	5674611
chr3L	5686756	5686757
chr3L	5696171	5696172
chr3L	5699536	5699537
chr3L	5704211	5704212
chr3L	5706126	5706127
chr3L	5707491	5707492
chr3L	5717058	5717059
chr3L	5724506	5724507
chr3L	5727601	5727602
chr3L	5732116	5732117
chr3L	5736073	5736074
chr3L	5740284	5740285
chr3L	5774744	5774745
chr3L	5822805	5822806
chr3L	5825758	5825759
chr3L	5833261	5833262
chr3L	5834407	5834408
chr3L	5836981	5836982
chr3L	5841177	5841178
chr3L	5943316	5943317
chr3L	5971002	5971003
chr3L	5973154	5973155
chr3L	5999716	5999717
chr3L	6015329	6015330
chr3L	6021995	6021996
chr3L	6086929	6086930
chr3L	6100136	6100137
chr3L	6103130	6103131
chr3L	6112873	6112874
chr3L	6117189	6117190
chr3L	6171372	6171373
chr3L	6196672	6196673
chr3L	6209902	6209903
chr3L	6244148	6244149
chr3L	6248699	6248700
chr3L	6251472	6251473
chr3L	6253212	6253213
chr3L	6254521	6254522
chr3L	6334741	6334742
chr3L	6341166	6341167
chr3L	6344114	6344115
chr3L	6402567	6402568
chr3L	6404985	6404986
chr3L	6435508	6435509
chr3L	6438874	6438875
chr3L	6444016	6444017
chr3L	6448249	6448250
chr3L	6452478	6452479
chr3L	6456029	6456030
chr3L	6458104	6458105
chr3L	6459759	6459760
chr3L	6461632	6461633
chr3L	6463517	6463518
chr3L	6466020	6466021
chr3L	6472235	6472236
chr3L	6478533	6478534
chr3L	6480599	6480600
chr3L	6482930	6482931
chr3L	6498699	6498700
chr3L	6501026	6501027
chr3L	6504430	6504431
chr3L	6516346	6516347
chr3L	6518370	6518371
chr3L	6526457	6526458
chr3L	6527977	6527978
chr3L	6535831	6535832
chr3L	6545697	6545698
chr3L	6547900	6547901
chr3L	6552812	6552813
chr3L	6554658	6554659
chr3L	6557079	6557080
chr3L	6567423	6567424
chr3L	6570529	6570530
chr3L	6575777	6575778
chr3L	6579891	6579892
chr3L	6582412	6582413
chr3L	6584699	6584700
chr3L	6596156	6596157
chr3L	6597661	6597662
chr3L	6599934	6599935
chr3L	6601779	6601780
chr3L	6616194	6616195
chr3L	6628845	6628846
chr3L	6696470	6696471
chr3L	6699993	6699994
chr3L	6702127	6702128
chr3L	6732255	6732256
chr3L	6750263	6750264
chr3L	6758900	6758901
chr3L	6792038	6792039
chr3L	7001471	7001472
chr3L	7003423	7003424
chr3L	7005807	7005808
chr3L	7008485	7008486
chr3L	7011689	7011690
chr3L	7018585	7018586
chr3L	7029531	7029532
chr3L	7042200	7042201
chr3L	7047171	7047172
chr3L	7392658	7392659
chr3L	7394370	7394371
chr3L	7443442	7443443
chr3L	7516143	7516144
chr3L	7522026	7522027
chr3L	7536129	7536130
chr3L	7613901	7613902
chr3L	7624294	7624295
chr3L	7662053	7662054
chr3L	7737231	7737232
chr3L	7787718	7787719
chr3L	7791844	7791845
chr3L	7817864	7817865
chr3L	7820382	7820383
chr3L	7821677	7821678
chr3L	7825382	7825383
chr3L	7834015	7834016
chr3L	7835438	7835439
chr3L	7837430	7837431
chr3L	7841820	7841821
chr3L	7847972	7847973
chr3L	7850579	7850580
chr3L	7863753	7863754
chr3L	7876987	7876988
chr3L	7884711	7884712
chr3L	7901426	7901427
chr3L	7991215	7991216
chr3L	7997123	7997124
chr3L	7999972	7999973
chr3L	8001325	8001326
chr3L	8014258	8014259
chr3L	8028255	8028256
chr3L	8041540	8041541
chr3L	8065308	8065309
chr3L	8095076	8095077
chr3L	8106568	8106569
chr3L	8134458	8134459
chr3L	8156760	8156761
chr3L	8244494	8244495
chr3L	8250480	8250481
chr3L	8255025	8255026
chr3L	8260718	8260719
chr3L	8265450	8265451
chr3L	8270924	8270925
chr3L	8275188	8275189
chr3L	8460311	8460312
chr3L	8467731	8467732
chr3L	8494007	8494008
chr3L	8554456	8554457
chr3L	8608713	8608714
chr3L	8613415	8613416
chr3L	8770615	8770616
chr3L	8772518	8772519
chr3L	8775658	8775659
chr3L	8782927	8782928
chr3L	8860224	8860225
