chrom	start	end	ZHR_1	ZHR_2	ZHR_3	Z30_1	Z30_2	Z30_3	ZHR_Z30_1_ZHR	ZHR_Z30_2_ZHR	ZHR_Z30_3_ZHR	ZHR_Z30_1_Z30	ZHR_Z30_2_Z30	ZHR_Z30_3_Z30	ZHR_1_tsim	ZHR_2_tsim	ZHR_3_tsim	TSIM_1	TSIM_2	TSIM_3	ZHR_TSIM_1_ZHR	ZHR_TSIM_2_ZHR	ZHR_TSIM_3_ZHR	ZHR_TSIM_1_TSIM	ZHR_TSIM_2_TSIM	ZHR_TSIM_3_TSIM
chr3R	4174131	4175131	438.317245704011	526.232586140809	391.808128477847	504.797783298468	610.264958499826	596.516475609287	454.668271207996	420.178724840282	500.84565442741	420.27278082378	617.261074798608	523.985762199507	891.881148762794	839.762109181608	702.972059085247	705.325794270884	749.688066853302	626.800262683927	694.05753899668	740.17141491581	635.515315502827	575.728432926988	667.973205452174	651.908152782333
chr3R	4387241	4388241	59.722057808819	67.1325521414201	104.555539902796	44.0871426461544	67.9270183489206	41.7451677221969	126.959875253784	98.1519855926119	101.478531289214	54.3749150391953	53.2720627405928	45.6632472505017	166.451356454338	159.178787859797	194.493173670963	102.616459939963	98.2982605139819	92.3294992750184	73.2013810660561	86.5470938906794	109.619453984112	122.163595248616	86.9625493890566	74.5425122724082
chr3R	4641462	4642462	37.3262861305119	33.5662760707101	44.02338522223	51.8023926092314	49.5975054611166	59.3220804473324	56.426611223904	55.1415649396696	75.290523214578	35.1171326294803	68.3272109064126	45.6632472505017	126.7017787936	115.310617977176	139.831693488928	49.359816173653	45.8725215731916	52.0166193098695	74.556962196909	96.8810752507605	99.9063378083047	55.8833467626647	46.6320917013782	39.3042337436334
chr3R	4648675	4649675	118.377650299623	144.010152174337	129.868986405579	73.8459639323086	64.6923984275434	92.2787918069616	208.344410672877	187.481320794877	236.783239674832	41.9139970093797	88.014712354023	77.6275203258529	185.083970982808	206.8070865895	199.577962525106	189.645609509298	148.102712507733	146.946949550381	158.602992309788	116.257290300913	147.084330662226	174.148103865048	170.144118369893	170.770119024062
chr3R	4648853	4649853	152.504540476091	193.818174730874	179.395294780587	114.626570880001	109.977077326824	166.980670888788	253.919750507568	238.211560539373	269.518249768127	82.6951832887761	134.33824517193	130.14025466393	247.19268607771	239.394869930876	216.10352630107	198.738207225498	179.558155872207	179.45733661905	183.00345266514	134.341757681055	183.161619315225	218.334936189016	212.995229663052	223.627536817224
chr3R	4659078	4660078	379.661653213207	394.133048056079	334.577727688948	158.713713526156	272.786280036141	191.148925885849	429.710347012808	395.916436266828	408.096459163075	199.374688477049	240.882370653116	240.873629246397	475.75275762695	475.029611014671	422.037474893855	387.084874203911	376.154676900171	334.206779065912	298.227848787636	334.562646532626	341.346654178374	289.81363553661	339.027909937047	292.748775469821
chr3R	4852312	4853312	220.758320829027	245.791763485522	202.507572022258	240.274927421541	232.892634339156	306.497415644551	209.429537811798	173.144513910563	211.686398603306	198.241877747066	193.400749514761	226.033073889984	693.133260459108	690.610331580696	610.17466249714	589.719909022065	633.040797710044	434.33877123741	578.833142874184	693.668498795445	814.514170742706	466.56096483248	671.754185860394	666.816655236815
chr3R	5052680	5053680	99.1812745753602	137.513453580006	140.874832711136	128.954892240002	128.306590214628	148.305201118331	145.407036615445	72.7868657203639	100.387364286104	121.210748108206	132.022068531034	128.998673482667	154.029613435357	166.699045553961	209.747540233392	148.079448520959	162.51979071645	105.333654102486	132.846950823583	127.883019331004	113.782218059458	133.860109687313	143.677255512354	120.623338040806
chr3R	5150407	5151407	251.685815051452	282.606388853398	242.128618722265	200.596499040002	276.020899957519	275.737818375564	271.281784730308	190.789814691257	274.974084783676	233.359010376546	279.099285227889	277.404227046798	443.456225777601	393.560152661231	322.88409223807	441.640460501106	407.610120264645	335.507194548658	338.895282713223	379.773814982981	342.73424220349	424.973357939334	410.866537693224	376.778516576899
chr3R	5232042	5233042	120.510580935653	171.079729650716	182.697048672255	193.983427643079	197.311815204007	192.24748293117	174.705469366318	137.853912349174	152.763380435376	184.648148987267	198.033102796552	164.387690101806	274.520520719467	258.195514166285	307.629725675641	192.24349457107	207.081668816122	157.350273412355	245.360184684373	240.265066621886	192.874735491033	184.545005588335	190.309347213733	237.180720866753
chr3R	5256536	5257536	37.3262861305119	38.9801915659859	79.2420934000141	94.7873566892319	49.5975054611166	34.0552684049501	83.5547896969348	54.0387336408762	60.0141851710404	67.9686437989941	83.3823590722323	55.9374778818646	228.56007154924	230.621235954352	221.188315155213	138.98685080476	133.685634299015	148.247365033128	170.803222487464	155.009720401217	174.836091164533	180.646167442102	122.251699865775	146.374387734911
chr3R	5264438	5265438	130.108768797784	128.851188787564	129.868986405579	158.713713526156	142.323276540596	134.023959529158	135.640892365154	137.853912349174	154.945714441595	107.617019348407	165.606629824017	146.122391201606	213.653979926463	203.046957742419	236.442681717642	146.780505990073	128.443060404936	135.243210205661	157.247411178935	122.716028650963	130.433274360842	126.062433394848	127.293007076735	142.308432520052
chrX	9078322	9079322	266.616329503656	219.804969108198	168.38944847503	266.727213009234	227.501601136861	266.949362012996	222.451063478852	191.89264599005	256.424245730809	167.655988037519	217.720604244162	206.62619380852	211.169631322667	149.151777600912	165.255637759642	153.275218644502	148.102712507733	143.045703102141	126.069045169319	144.675739041136	123.495334235266	111.766693525329	172.664771975373	138.242477305193
chr3R	5354591	5355591	78.9184335330823	79.0431662310269	80.3426780305698	61.7219997046161	76.5526714725931	71.4062079458631	78.1291540023287	46.3189145493225	52.3760161492716	54.3749150391953	66.0110342655172	84.4770074134282	121.733081586008	150.405153883273	153.814862837821	94.8228047546492	78.6386084111856	85.8274218612847	97.6018414214082	81.3801032106388	97.131161758074	106.568242663686	76.879934967137	105.714835586324
chr3R	5367980	5368980	51.190335264702	73.6292507357511	61.6327393111221	50.7002140430775	63.6141917870844	57.1249663566905	60.767119779589	58.4500588360498	65.4700201865896	55.5077257691785	72.9595641882033	66.2117085132275	187.568319586604	223.100978260188	205.933948592785	122.100597903247	106.162121355101	124.839886343687	159.958573440641	164.051954091288	120.720158185035	139.058560548956	117.210392654815	135.531840495288
chrX	9080562	9081562	55.4561965367605	45.4768901603169	61.6327393111221	57.3132854400007	58.2231585847891	39.548053631555	48.8307212514554	58.4500588360498	48.0113481368323	24.9218360596312	42.8492678565638	50.2295719755519	67.0774123024943	55.1485564238668	76.2718328121425	63.6481840133947	52.4257389407904	62.4199431718434	46.0897584489983	62.0038881604867	54.1159329794984	76.6771502092377	56.7147061232978	35.2382785287748
chrX	9080753	9081753	43.7250780385996	36.8146253678756	51.7274776361203	57.3132854400007	52.8321253824938	39.548053631555	36.8943227233219	39.7019267565621	61.1053521741503	35.1171326294803	39.3750028952208	54.7958967006021	68.3195866043923	66.4289429651123	55.9326773955711	70.1428966678227	56.3576693613497	84.5270063785379	52.8676641032627	59.4203928204665	56.8911090297291	71.4786993475944	55.4543793205578	42.0148705535391
chr3R	5470425	5471425	41.5921474025704	57.3875042499237	56.1298161583433	68.3350711015393	59.3013652252481	70.3076509005421	44.4902126957705	39.7019267565621	66.5611871896994	48.7108613892791	52.1139744201452	75.3443579633279	106.826989963232	135.364638494946	128.390918567106	132.492138150332	111.40469524918	100.131992171499	86.757192374585	56.8368974804462	94.3559857078433	116.965144386973	120.991373063035	112.491427611089
chrX	9082430	9083430	37.3262861305119	64.9669859433098	86.9461858139043	73.8459639323086	40.9718523374442	43.9422818128388	87.8952982526198	71.6840344215705	63.2876861803699	43.0468077393629	40.5330912156685	28.5395295315636	55.8978435854119	48.8816750120638	50.8478885414283	31.1746207412545	40.6299476791125	33.8108025514152	56.9344074958214	34.8771870902738	56.8911090297291	41.5876068931458	34.0288236739787	31.1723233139161
chrX	9082436	9083436	45.8580086746289	54.1391549527582	57.2304007888991	73.8459639323086	35.5808191351489	43.9422818128388	81.3845354190924	66.1698779276035	58.9230181679306	36.2499433594635	59.0625043428312	37.6721789816639	52.1713206797178	48.8816750120638	68.6446495309282	36.370390864797	31.4554433644742	32.5103870686684	52.8676641032627	49.0864114603853	51.3407569292677	27.291867023627	37.8098040821985	27.1063680990575
chrX	9085431	9086431	67.1873150349214	71.4636845376408	85.8456011833486	55.108928307693	61.4577785061663	48.3365099941227	56.426611223904	88.2265039034714	85.1110262425664	55.5077257691785	68.3272109064126	58.2206402443897	113.037861472722	102.77685515357	134.746904634785	49.359816173653	49.8044519937509	78.0249289648043	108.446490468231	100.756318260791	79.0925174315746	80.5759883554701	42.8511112931583	54.212736198115
chr3R	5568420	5569420	45.8580086746289	45.4768901603169	58.3309854194548	90.3786424246165	53.9103320229529	70.3076509005421	94.4060610861472	77.1981909155375	55.6495171586011	80.4295618288096	98.437507238052	58.2206402443897	120.49090728411	127.844380800782	133.475707421249	96.1217472855348	107.47276482862	127.44071730918	112.51323386079	85.2553462206693	92.968397682728	107.867855379097	97.0451638109762	142.308432520052
chr3R	5591262	5592262	54.3897312187459	106.112743707406	101.253786011129	93.6851781230781	83.0219113153474	74.701879081826	142.151655198681	97.0491542938185	109.116700310983	138.202909057955	149.39339333775	89.0433321384784	176.388750869522	175.472679530485	207.20514580632	101.317517409077	115.336625669739	146.946949550381	138.269275346995	120.132533310943	109.619453984112	116.965144386973	118.470719457555	138.242477305193
chr3R	5600932	5601932	73.5861069430092	139.679019778116	127.667817144467	121.239642276925	127.228383574169	139.516744755763	105.257332475359	105.871804684166	114.572535326532	138.202909057955	155.183834939988	128.998673482667	236.013117360628	254.435385319204	278.39218976432	226.016000374095	258.196764283393	262.683927514841	204.692750758787	186.01166448146	202.58785166684	305.40898812154	263.40830177265	303.591322709444
chr3R	5612779	5613779	127.975838161755	144.010152174337	138.673663450025	95.8895352553858	141.245069900137	150.502315208973	159.513689421421	99.2548168914053	134.213541382509	130.273233948072	158.658099901331	160.962946558019	222.34920003975	204.300334024779	245.341062212392	146.780505990073	157.277216822371	209.366892722225	204.692750758787	135.633505351065	166.510563013841	246.926415928053	142.416928709614	147.729706139863
chr3R	5612857	5613857	54.3897312187459	89.8709972215786	73.7391702472353	55.108928307693	91.6475644390199	77.9975502177889	82.4696625580136	52.9359023420828	99.2961972829942	79.2967510988264	78.7500057904416	93.6096568635285	187.568319586604	177.979432095206	199.577962525106	88.3280921002212	102.230190934541	171.654843722569	166.736479094906	99.4645705907808	141.533978561765	176.74732929587	128.553333879475	104.359517181371
chr3R	5621618	5622618	52.2568005827167	103.947177509296	93.5496935972389	62.82417827077	50.6757121015757	86.7860065803567	33.6389413065582	27.5707824698348	37.0996781057341	33.984321899497	41.6911795361161	45.6632472505017	105.584815661334	149.151777600912	132.204510207714	74.0397242604795	66.8428171495077	55.9178657581097	65.0678942809388	63.2956358304969	97.131161758074	53.2841213318431	39.0701308849385	112.491427611089
chr3R	5623973	5624973	95.9818786213163	162.417464858275	114.460801577798	148.794106430771	132.619416776464	126.334060211912	113.938349586729	99.2548168914053	115.663702329642	107.617019348407	119.28309700611	136.989741751505	168.935705058134	204.300334024779	175.425215467928	146.780505990073	128.443060404936	146.946949550381	146.402762132112	148.550982051166	140.14639053665	166.350427572583	129.813660682215	142.308432520052
chr3R	5624677	5625677	62.9214537628629	77.9603831319718	44.02338522223	68.3350711015393	70.0834316298387	58.2235234020115	48.8307212514554	44.1132519517357	54.5583501554913	43.0468077393629	62.5367693041742	65.070127331965	84.4678525290669	60.1620615533092	45.7630996872855	49.359816173653	41.9405911526323	37.7120489996554	54.2232452341156	50.3781591303955	59.6662850799598	45.4864450393783	47.8924185041181	55.5680546030679
chrX	9089012	9090012	105.580066483448	96.3676958159096	80.3426780305698	110.217856615386	104.586044124529	108.757147486776	73.7886454466438	95.9463229950251	93.840362267445	63.4374008790611	96.1213305971567	99.3175627698412	177.63092517142	140.378143624388	155.086060051356	164.965701422472	150.723999454772	161.251519860595	143.691599870406	112.382047290882	117.944982134804	166.350427572583	158.801177145234	165.348845404251
chr3R	5648564	5649564	53.3232659007313	92.0365634196889	62.7333239416778	68.3350711015393	67.9270183489206	64.8148656739373	79.2142811412499	68.3755405251903	87.2933602487861	43.0468077393629	98.437507238052	86.7601697759533	185.083970982808	208.060462871861	203.391554165713	158.470988768044	116.647269143259	145.646534067635	130.135788561878	109.798551950862	120.720158185035	171.548878434227	129.813660682215	163.993526999298
chr3R	5658976	5659976	83.1842948051408	127.768405688509	92.4491089666831	105.809142350771	107.820664045906	123.038389075949	79.2142811412499	83.8151787082978	113.481368323422	63.4374008790611	116.966920365215	116.441280488779	513.017986683891	462.495848191065	474.156560648819	385.785931673025	323.728937959381	321.202624238444	318.561565750429	313.894683812464	290.005897249107	328.802016998934	337.767583134307	352.382785287748
chr3R	5669212	5670212	23.4622369963218	55.2219380518133	46.2245544833415	85.9699281600011	45.2846788992804	36.252382495592	65.1076283352739	48.5245771469093	44.7378471275029	60.0389686891114	83.3823590722323	46.8048284317643	192.537016794197	151.658530165634	226.273104009356	129.894253088561	133.685634299015	182.058167584543	161.314154571494	121.424280980953	116.557394109689	166.350427572583	147.458235920574	145.019069329958
chr3R	5685354	5686354	131.175234115799	140.761802877171	138.673663450025	150.998463563079	176.825889035285	171.374899070071	138.896273781918	111.385961178133	129.848873370069	154.06225927772	198.033102796552	202.05986908347	301.848355361224	302.063684048907	275.849795337249	150.67733358273	163.83043418997	193.761906929264	211.470656413051	213.138365551673	260.866548721685	168.949653003405	185.268040002773	149.085024544816
chr3R	5736247	5737247	33.0604248584534	45.4768901603169	38.5204620694513	55.108928307693	64.6923984275434	38.449496586234	56.426611223904	37.4962641589753	58.9230181679306	29.4530789795641	55.5882393814882	39.955341344189	144.092219020173	127.844380800782	124.577326926499	163.666758891586	170.383651557569	139.144456653901	101.668584813967	95.5893275807504	122.10774621015	140.358173264367	171.404445172633	149.085024544816
chr3R	5742009	5743009	99.1812745753602	163.50024795733	71.5380009861238	130.057070806155	130.463003495546	146.108087027689	71.6183911688013	63.9642153300168	102.569698292324	70.2342652589605	118.125008685662	132.423417026455	301.848355361224	335.904843672643	256.781837134213	218.222345188782	186.111373239806	202.864815308491	246.715765815226	222.180599241744	195.649911541263	201.439970888675	190.309347213733	173.480755833968
chr3R	5778814	5779814	55.4561965367605	58.4702873489788	44.02338522223	41.8827855138467	48.5192988206576	59.3220804473324	36.8943227233219	47.4217458481159	43.646680124393	30.5858897095473	46.3235328179068	61.6453837881773	158.998310642949	136.618014777306	105.509368723464	76.6376093222508	86.5024692523041	104.033238619739	93.5350980288495	94.2975799107402	94.3559857078433	92.2725027941673	68.0576473479573	77.2531490823139
chr3R	5791378	5792378	34.126890176468	41.1457577640962	102.354370641685	52.9045711753853	32.3461992137717	45.0408388581598	95.4911882250684	68.3755405251903	67.6523541928092	62.3045901490779	98.437507238052	57.0790590631272	163.967007850542	161.685540424519	197.035568098035	58.4524138898523	68.1534606230275	89.7286683095249	147.758343262965	78.7966078706186	140.14639053665	94.871728224989	68.0576473479573	52.8574177931621
chr3R	5813108	5814108	86.3836907591847	98.5332620140199	101.253786011129	68.3350711015393	63.6141917870844	87.8845636256777	68.3630097520376	55.1415649396696	91.6580282612254	50.9764828492455	57.9044160223835	85.6185885946907	196.263539699891	254.435385319204	172.882821040856	105.214345001734	103.540834408061	133.942794722914	130.135788561878	135.633505351065	180.386443264995	109.167468094508	160.061503947974	210.074352767696
chrX	9109049	9110049	62.9214537628629	47.6424563584272	85.8456011833486	62.82417827077	64.6923984275434	50.5336240847647	73.7886454466438	79.4038535131242	91.6580282612254	57.773347229145	72.9595641882033	70.7780332382777	208.685282718871	171.712550683403	235.171484504106	133.791080681217	90.4343996728634	130.041548274674	195.203682842816	164.051954091288	166.510563013841	116.965144386973	99.5658174164561	89.4510147268898
chrX	9110141	9111141	35.1933554944826	47.6424563584272	40.7216313305628	85.9699281600011	60.3795718657072	82.3917783990728	52.0861026682191	39.7019267565621	39.2820121119537	64.5702116090444	94.963242276709	77.6275203258529	38.5074033588393	53.8951801415062	52.119085754964	71.4418391987083	57.6683128348694	76.7245134820575	31.1783660096165	32.2936917502535	37.4648766781143	77.9767629246485	52.9337257150779	86.740377916984
chr3R	6111170	6112170	38.3927514485265	62.8014197451995	46.2245544833415	50.7002140430775	47.4410921801985	28.5624831783452	37.9794498622431	33.0849389638018	32.7350100932948	28.3202682495809	48.6397094588022	49.0879907942894	63.3508893968002	72.6958243769153	57.2038746091069	74.0397242604795	82.5705388317448	63.7203586545901	29.8227848787636	37.4606824302941	47.1779928539217	46.7860577547891	68.0576473479573	42.0148705535391
chr3R	6210498	6211498	141.839887295945	142.927369075282	140.874832711136	221.537891796926	233.970840979615	168.079227934109	265.856149035702	159.910538325042	170.222052485133	212.968417236848	240.882370653116	231.740979796296	222.34920003975	181.739560942288	200.849159738642	209.129747472583	281.788346806748	329.005117134925	200.626007366228	143.383991371126	112.394630034343	237.829126920178	276.011569800049	157.216934974534
chr3R	6210688	6211688	142.90635261396	135.347887381895	171.691202366697	221.537891796926	259.847800350633	161.487885662183	256.090004785411	151.087887934695	174.586720497572	195.9762562871	259.411783780278	224.891492708721	190.0526681904	152.911906447994	191.950779243892	187.047724447527	191.353947133885	245.778526239133	165.380897964053	156.301468071227	102.681513858535	193.64229459621	195.350654424692	112.491427611089
chr3R	6215331	6216331	147.172213886018	125.602839490399	110.058463055575	242.479284553849	258.769593710174	202.134496339059	214.855173506404	133.442587154	152.763380435376	178.984095337351	235.091929050877	183.794570183269	248.434860379608	186.753066071731	199.577962525106	264.984276300664	321.107651012341	250.98018817012	173.51438474917	170.510692441339	141.533978561765	218.334936189016	200.391961635652	151.795661354722
chr3R	6259710	6260710	56.5226618547752	60.6358535470892	66.0350778333451	39.678428381539	57.14495194433	58.2235234020115	58.5968655017465	49.6274084457026	60.0141851710404	39.6483755494132	49.7977977792498	44.5216660692392	141.607870416377	127.844380800782	110.594157577607	111.709057656162	106.162121355101	94.9303302405119	108.446490468231	121.424280980953	102.681513858535	92.2725027941673	98.3054906137161	84.0297411070783
chr3R	6343528	6344528	54.3897312187459	44.3941070612617	50.6268930055646	45.1893212123083	99.1950109222333	68.1105368099002	61.8522469185102	50.730239744496	62.1965191772601	77.0311296388599	62.5367693041742	69.6364520570151	185.083970982808	112.803865412455	105.509368723464	85.73020703845	86.5024692523041	79.325344447551	63.7123131500859	99.4645705907808	74.9297533562285	74.077924778416	95.7848370082362	79.9637858922197
chr3R	6345610	6346610	38.3927514485265	60.6358535470892	36.3192928083398	49.5980354769237	61.4577785061663	58.2235234020115	44.4902126957705	23.1594572746612	42.5555131212832	37.3827540894467	67.1691225859649	61.6453837881773	118.006558680314	127.844380800782	147.458876770142	51.9577012354242	69.4641040965472	49.415788344376	92.1795168979966	80.0883555406287	79.0925174315746	67.579861201362	71.8386277561772	65.055283437738
chr3R	6350395	6351395	65.0543843988922	80.1259493300821	75.9403395083468	88.1742852923088	107.820664045906	87.8845636256777	85.7250439747773	56.244396238463	80.7463582301271	67.9686437989941	79.9080941108893	105.025468676154	245.950511775812	253.182009036843	235.171484504106	177.955126731328	187.422016713326	184.658998550037	154.53624891723	145.967486711146	140.14639053665	180.646167442102	146.197909117834	168.059482214157
chr3R	6382413	6383413	204.761341058808	255.536811377019	171.691202366697	89.2764638584626	89.4911511581018	140.615301801084	276.707420424914	230.491741447819	341.535271973376	70.2342652589605	142.444863415063	98.1759815885787	224.833548643546	271.982653272252	208.476343019856	120.801655372361	116.647269143259	102.732823136992	170.803222487464	118.840785640933	122.10774621015	100.070179086632	115.950065852075	132.821203685382
chrX	9148808	9149808	149.305144522048	160.251898660164	161.785940691695	131.159249372309	167.122029271154	158.19221452622	181.216232199846	133.442587154	127.66653936385	115.54669445829	101.911772199395	146.122391201606	94.4052469442512	90.2430923299638	129.662115780642	105.214345001734	77.3279649376658	68.9220205855771	103.02416594482	74.9213648605881	88.805633607382	57.1829594780755	80.6609153753568	88.0956963219369
chr3R	6646388	6647388	89.5830867132285	114.775008499847	90.2479397055716	94.7873566892319	91.6475644390199	104.362919305492	87.8952982526198	60.6557214336366	87.2933602487861	89.4920476686755	97.2794189176043	102.742306313629	217.380502832157	214.327344283664	216.10352630107	149.378391051845	141.549495140134	149.547780515875	135.558113085289	158.884963411247	117.944982134804	131.260884256492	160.061503947974	130.110566875476
chrX	9156428	9157428	105.580066483448	99.616045113075	110.058463055575	76.0503210646163	79.7872913939702	90.0816777163196	106.342459614281	98.1519855926119	97.1138632767745	72.499886718927	111.176478762976	103.883887494891	130.428301699294	116.563994259537	147.458876770142	145.481563459188	141.549495140134	161.251519860595	131.49136969273	120.132533310943	97.131161758074	158.552751280119	118.470719457555	112.491427611089
chrX	9158121	9159121	59.722057808819	70.3809014385856	46.2245544833415	99.1960709538474	90.5693577985608	75.800436127147	46.660466973613	33.0849389638018	52.3760161492716	92.8904798586252	103.069860519843	116.441280488779	100.616118453741	116.563994259537	128.390918567106	88.3280921002212	85.1918257787843	105.333654102486	107.090909337378	76.2131125305983	80.4801054566899	105.268629948275	85.7022225863166	105.714835586324
chr3R	6761012	6762012	40.5256820845558	29.2351436744894	29.7157850250053	89.2764638584626	106.742457405447	112.052818622739	27.1281784730308	43.0104206529423	55.6495171586011	137.070098327971	179.503689669389	164.387690101806	104.342641359436	67.6823192474729	71.1870439579996	118.20377031059	123.200486510857	137.844041171154	90.8239357671437	91.71408457072	56.8911090297291	162.451589426351	258.36699456169	195.165850313214
chr3R	6892417	6893417	290.078566499978	339.993893103321	238.826864830598	343.879712640004	385.997977284342	396.579093360871	252.834623368647	234.903066642993	294.615090839653	299.062032715574	352.058849416092	310.510081303412	351.535327437146	310.837318025431	244.069864998856	283.169471733062	245.090329548195	252.280603652867	177.581128141729	222.180599241744	152.634682762688	244.327190497232	278.532223405529	249.378586511329
chr3R	7093434	7094434	26.6616329503656	21.6556619811033	37.4198774388955	47.393678344616	26.9551660114764	24.1682549970614	36.8943227233219	40.8047580553555	26.1880080746358	37.3827540894467	66.0110342655172	54.7958967006021	54.6556692835139	46.3749224473425	67.3734523173925	42.865103519225	56.3576693613497	55.9178657581097	50.156501841557	36.1689347602839	44.402816803691	42.8872196085567	50.413072109598	58.2786914129737
chr3R	7093537	7094537	21.3293063602925	21.6556619811033	47.3251391138973	47.393678344616	22.6423394496402	23.0696979517404	41.2348312790068	27.5707824698348	28.3703420808555	30.5858897095473	39.3750028952208	39.955341344189	52.1713206797178	65.1755666827517	71.1870439579996	44.1640460501106	47.1831650467113	40.3128799651489	50.156501841557	28.4184487402231	41.6276407534603	57.1829594780755	55.4543793205578	55.5680546030679
chr3R	7158728	7159728	39.4592167665411	64.9669859433098	95.7508628583504	83.7655710276933	108.898870686365	74.701879081826	104.172205336438	60.6557214336366	55.6495171586011	86.0936154787258	120.441185326558	87.9017509572158	135.396998906887	120.324123106618	179.238807108535	66.2460690751659	95.6769735669424	120.938639895447	113.868814991643	73.629617190578	72.1545773059978	113.06630624074	86.9625493890566	63.6999650327852
chr3R	7162307	7163307	97.0483439393309	93.1193465187441	97.9520321194619	286.566427200004	398.936456969851	370.213724273167	129.130129531627	127.928430660034	144.034044410497	439.530563233495	472.50003474265	455.490891323755	455.877968796582	386.039894967068	362.291205857677	465.021426057047	553.091545825338	452.544587995865	267.04948277802	390.107796343062	305.269365525376	427.572583370156	525.556276742559	430.991252775014
chr3R	7162389	7163389	110.912393073521	95.2849127168544	115.561386208354	290.975141464619	362.277431194243	358.129596774636	131.300383809469	136.751081050381	140.760543401168	451.991481263311	519.981655881004	455.490891323755	467.057537513664	401.080410355395	345.765642081713	496.196046798302	515.082885093265	451.244172513118	309.072497834459	359.105852262819	319.145245776529	432.771034231799	512.95300871516	512.310357072187
chr3R	7246589	7247589	28.7945635863949	27.0695774763791	51.7274776361203	59.5176425723084	22.6423394496402	28.5624831783452	71.6183911688013	56.244396238463	44.7378471275029	79.2967510988264	61.3786809837265	41.0969225254516	93.1630726423532	81.4694583534396	156.357257264892	54.5555862971955	51.1150954672706	96.2307457232586	104.379747075673	58.1286451504563	74.9297533562285	90.9728900787565	59.2353597287777	70.4765570575495
chr3R	7530252	7531252	72.5196416249945	83.3742986272476	89.1473550750159	143.283213600002	69.0052249893797	91.1802347616406	132.38551094839	99.2548168914053	78.5640242239075	116.679505188273	141.286775094616	97.0344004073162	124.217430189804	101.523478871209	142.374087915999	55.8545288280811	55.0470258878299	91.0290837922716	59.6455697575272	71.0461218505577	67.9918132306518	64.9806357705404	44.1114380958983	54.212736198115
chr3R	7793568	7794568	69.3202456709507	73.6292507357511	97.9520321194619	89.2764638584626	84.1001179558065	63.7163086286163	85.7250439747773	74.9925283179507	77.4728572207976	73.6326974489102	106.544125481186	83.3354262321656	144.092219020173	122.83087567134	153.814862837821	94.8228047546492	98.2982605139819	128.741132791927	108.446490468231	112.382047290882	70.7669892808825	100.070179086632	79.4005885726169	96.2276067516542
chr3R	7886544	7887544	113.04532370955	100.69882821213	92.4491089666831	108.013499483078	128.306590214628	152.699429299615	105.257332475359	66.1698779276035	91.6580282612254	97.4217227785582	114.650743724319	105.025468676154	381.347510682699	364.732498166937	368.647191925355	98.7196323473061	127.132416931417	126.140301826434	250.782509207785	217.013608561704	195.649911541263	215.735710758194	195.350654424692	173.480755833968
chr3R	7907137	7908137	52.2568005827167	70.3809014385856	44.02338522223	24.2479284553849	23.7205460900993	26.3653690877033	94.4060610861472	78.3010222143308	66.5611871896994	24.9218360596312	25.4779430498488	31.9642730753512	157.756136341051	188.006442354091	191.950779243892	116.904827779705	127.132416931417	167.753597274329	158.602992309788	111.090299620872	70.7669892808825	116.965144386973	117.210392654815	89.4510147268898
chrX	9232225	9233225	103.447135847419	72.546467636696	94.6502782277946	67.2328925353854	72.2398449107568	67.0119797645792	84.6399168358561	78.3010222143308	67.6523541928092	65.7030223390276	66.0110342655172	76.4859391445904	100.616118453741	81.4694583534396	92.7973965881067	57.1534713589667	96.9876170404622	78.0249289648043	74.556962196909	58.1286451504563	81.8676934818052	87.0740519325241	69.3179741506973	89.4510147268898
chr3R	7919930	7920930	55.4561965367605	88.7882141225234	99.0526167500176	110.217856615386	81.9437046748884	81.2932213537518	109.597841031044	80.5066848119176	101.478531289214	83.8279940187594	107.702213801633	91.3264945010034	170.177879360032	157.925411577437	180.510004322071	36.370390864797	34.0767303115137	50.7162038271228	119.291139515054	117.549037970923	108.231865958997	49.3852831856107	47.8924185041181	48.7914625783035
chr3R	7999331	8000331	61.8549884448483	49.8080225565375	53.9286468972318	37.4740712492312	42.0500589779032	27.4639261330243	81.3845354190924	46.3189145493225	46.9201811337225	52.1092935792288	25.4779430498488	26.2563671690385	90.6787240385571	71.4424480945547	100.424579869321	92.224919692878	82.5705388317448	101.432407654246	46.0897584489983	67.1708788405273	52.728344954383	87.0740519325241	86.9625493890566	96.2276067516542
chr3R	7999520	8000520	59.722057808819	45.4768901603169	52.8280622666761	37.4740712492312	42.0500589779032	25.2668120423823	77.0440268634075	59.5528901348432	41.4643461181734	35.1171326294803	25.4779430498488	28.5395295315636	100.616118453741	83.9762109181608	87.7126077339638	114.306942717933	78.6386084111856	113.136146998966	52.8676641032627	74.9213648605881	61.0538731050751	85.7744392171133	73.0989545589171	111.136109206136
chr3R	8001061	8002061	49.0574046286728	74.7120338348063	85.8456011833486	52.9045711753853	70.0834316298387	56.0264093113695	42.319958417928	41.9075893541489	48.0113481368323	54.3749150391953	66.0110342655172	67.35328969449	127.943953095498	150.405153883273	180.510004322071	120.801655372361	146.792069034213	139.144456653901	126.069045169319	102.048065930801	77.7049294064592	144.2570114106	129.813660682215	124.689293255665
