chrom	center	center_1
chr3R	21383144	21383145
chr3R	21387560	21387561
chr3R	21403013	21403014
chr3R	21450607	21450608
chr3R	21455309	21455310
chr3R	21461390	21461391
chr3R	21477904	21477905
chr3R	21491756	21491757
chr3R	21514240	21514241
chr3R	21539166	21539167
chr3R	21544253	21544254
chr3R	21827922	21827923
chr3R	21836567	21836568
chr3R	21848244	21848245
chr3R	21920389	21920390
chr3R	21924225	21924226
chr3R	21928871	21928872
chr3R	21932463	21932464
chr3R	21937227	21937228
chr3R	21942584	21942585
chr3R	22094403	22094404
chr3R	22101266	22101267
chr3R	22399554	22399555
chr3R	22495828	22495829
chr3R	22802724	22802725
chr3R	22832012	22832013
chr3R	23029302	23029303
chr3R	23367726	23367727
chr3R	23387005	23387006
chr3R	23395817	23395818
chr3R	23476245	23476246
chr3R	23490529	23490530
chr3R	23492479	23492480
chr3R	23497553	23497554
chr3R	23674130	23674131
chr3R	24960939	24960940
chr3R	24966403	24966404
chr3R	24969743	24969744
chr3R	24973717	24973718
chr3R	24977031	24977032
chr3R	25081127	25081128
chr3R	25090885	25090886
chr3R	25141188	25141189
chr3R	25152252	25152253
chr3R	25161335	25161336
chr3R	25633576	25633577
chr3R	25696413	25696414
chr3R	26008004	26008005
chr3R	26009574	26009575
chr3R	26030755	26030756
chr3R	26065006	26065007
chr3R	26068699	26068700
chr3R	26099884	26099885
chr3R	26297697	26297698
chr3R	26418514	26418515
chr3R	26433205	26433206
chr3R	26437124	26437125
chr3R	26605193	26605194
chr3R	26612311	26612312
chr3R	26733437	26733438
chr3R	26750368	26750369
chr3R	26795095	26795096
chr3R	27198789	27198790
chr3R	27205845	27205846
chr3R	27208607	27208608
chr3R	27222032	27222033
chr3R	27335963	27335964
chr3R	27471542	27471543
chr3R	27473934	27473935
chr3R	27493737	27493738
chr3R	27720290	27720291
chr3R	27766095	27766096
chr3R	27910463	27910464
chr3R	28011696	28011697
chr3R	28101808	28101809
chr3R	28109809	28109810
chr3R	28117128	28117129
chr3R	28128091	28128092
chr3R	28298667	28298668
chr3R	28309521	28309522
chr3R	28359062	28359063
chr3R	28374928	28374929
chr3R	28403909	28403910
chr3R	28409200	28409201
chr3R	28476760	28476761
chr3R	28562210	28562211
chr3R	28568046	28568047
chr3R	28782030	28782031
chr3R	28787568	28787569
chr3R	28980335	28980336
chr3R	28987827	28987828
chr3R	29206061	29206062
chr3R	29208375	29208376
chr3R	29261476	29261477
chr3R	29264772	29264773
chr3R	29301442	29301443
chr3R	29328486	29328487
chr3R	29345602	29345603
chr3R	29363923	29363924
chr3R	29373997	29373998
chr3R	29507179	29507180
chr3R	29510216	29510217
chr3R	29512379	29512380
chr3R	29519590	29519591
chr3R	29520604	29520605
chr3R	29522364	29522365
chr3R	29527359	29527360
chr3R	29545435	29545436
chr3R	29550871	29550872
chr3R	29553785	29553786
chr3R	29567671	29567672
chr3R	29570686	29570687
chr3R	29575032	29575033
chr3R	29577098	29577099
chr3R	29764207	29764208
chr3R	30228339	30228340
chr3R	30374036	30374037
chr3R	30393853	30393854
chr3R	30414702	30414703
chr3R	30638170	30638171
chr3R	30670922	30670923
chr3R	30722402	30722403
chr3R	30734785	30734786
chr3R	30755999	30756000
chr3R	30861670	30861671
chr3R	30909252	30909253
chr3R	30947691	30947692
chr3R	31086781	31086782
chr3R	31272218	31272219
chr3R	31287276	31287277
chr3R	31294124	31294125
chr3R	31298918	31298919
chr3R	31377780	31377781
chr3R	31509883	31509884
chr3R	31524771	31524772
chr3R	31540675	31540676
chr3R	31684712	31684713
chr3R	31697951	31697952
chr3R	31703682	31703683
chr3R	31712821	31712822
chr4	47043	47044
chr4	64660	64661
chr4	207124	207125
chr4	404650	404651
chr4	799162	799163
chr4	933726	933727
chr4	980058	980059
chr4	1272760	1272761
chrX	2545752	2545753
chrX	3351742	3351743
chrX	4010780	4010781
chrX	4743168	4743169
chrX	4759283	4759284
chrX	4762453	4762454
chrX	5279489	5279490
chrX	5286621	5286622
chrX	5509753	5509754
chrX	5561288	5561289
chrX	5575791	5575792
chrX	5579436	5579437
chrX	5850576	5850577
chrX	5965349	5965350
chrX	6021949	6021950
chrX	6381545	6381546
chrX	6407006	6407007
chrX	6885672	6885673
chrX	6889286	6889287
chrX	6893570	6893571
chrX	6905248	6905249
chrX	7409826	7409827
chrX	7432255	7432256
chrX	7476656	7476657
chrX	7559378	7559379
chrX	7581923	7581924
chrX	7593038	7593039
chrX	7604699	7604700
chrX	7606058	7606059
chrX	7798005	7798006
chrX	7861423	7861424
chrX	7991494	7991495
chrX	8610600	8610601
chrX	8615402	8615403
chrX	8619501	8619502
chrX	8624613	8624614
chrX	8656942	8656943
chrX	8660520	8660521
chrX	8668384	8668385
chrX	8732371	8732372
chrX	8737217	8737218
chrX	8740117	8740118
chrX	8748443	8748444
chrX	8754713	8754714
chrX	8819095	8819096
chrX	8822488	8822489
chrX	8831264	8831265
chrX	9311583	9311584
chrX	9700062	9700063
chrX	9704866	9704867
chrX	9707830	9707831
chrX	9716985	9716986
chrX	9723301	9723302
chrX	9758247	9758248
chrX	9769384	9769385
chrX	9773863	9773864
chrX	9777604	9777605
chrX	9860013	9860014
chrX	9944047	9944048
chrX	9954103	9954104
chrX	9959227	9959228
chrX	10587164	10587165
chrX	10904108	10904109
chrX	11176076	11176077
chrX	11783148	11783149
chrX	12397991	12397992
chrX	12424270	12424271
chrX	13549813	13549814
chrX	14014640	14014641
chrX	14022843	14022844
chrX	14026243	14026244
chrX	14037950	14037951
chrX	14064010	14064011
chrX	14066234	14066235
chrX	14069555	14069556
chrX	14074477	14074478
chrX	14084027	14084028
chrX	14091312	14091313
chrX	14103878	14103879
chrX	14121670	14121671
chrX	14126807	14126808
chrX	14129551	14129552
chrX	14133770	14133771
chrX	14138126	14138127
chrX	14146775	14146776
chrX	14154819	14154820
chrX	14163784	14163785
chrX	14166866	14166867
chrX	14295211	14295212
chrX	14489203	14489204
chrX	14500930	14500931
chrX	14508186	14508187
chrX	14573996	14573997
chrX	14666206	14666207
chrX	14667980	14667981
chrX	14771836	14771837
chrX	15167543	15167544
chrX	15276229	15276230
chrX	15599549	15599550
chrX	15602084	15602085
chrX	16113348	16113349
chrX	16159331	16159332
chrX	16169235	16169236
chrX	16176963	16176964
chrX	16184299	16184300
chrX	16195326	16195327
chrX	16200999	16201000
chrX	16242793	16242794
chrX	16250711	16250712
chrX	16257904	16257905
chrX	16261767	16261768
chrX	16264068	16264069
chrX	17311352	17311353
chrX	17327703	17327704
chrX	17329994	17329995
chrX	17337701	17337702
chrX	17346457	17346458
chrX	17352687	17352688
chrX	17359823	17359824
chrX	17364067	17364068
chrX	17370024	17370025
chrX	17394107	17394108
chrX	17410212	17410213
chrX	17454109	17454110
chrX	17610905	17610906
chrX	17758085	17758086
chrX	18140008	18140009
chrX	18143303	18143304
chrX	18232945	18232946
chrX	18237266	18237267
chrX	18239694	18239695
chrX	18261450	18261451
chrX	18264496	18264497
chrX	18267881	18267882
chrX	18272333	18272334
chrX	18420323	18420324
chrX	18441857	18441858
chrX	18577984	18577985
chrX	18592169	18592170
chrX	18596155	18596156
chrX	18623411	18623412
chrX	18668387	18668388
chrX	18698529	18698530
chrX	18736349	18736350
chrX	18743768	18743769
chrX	18923166	18923167
chrX	19031315	19031316
chrX	19038992	19038993
chrX	19087589	19087590
chrX	19098338	19098339
chrX	19120928	19120929
chrX	19554351	19554352
chrX	19596651	19596652
chrX	19789384	19789385
chrX	19976387	19976388
chrX	19981563	19981564
chrX	19986992	19986993
chrX	20075300	20075301
chrX	20101334	20101335
chrX	20237423	20237424
chrX	20284856	20284857
chrX	20337794	20337795
chrX	20342094	20342095
chrX	20348375	20348376
chrX	20357363	20357364
chrX	20363831	20363832
chrX	20366991	20366992
chrX	20371576	20371577
chrX	20380013	20380014
chrX	20386145	20386146
chrX	20530804	20530805
chrX	20587484	20587485
chrX	20631746	20631747
chrX	20638389	20638390
chrX	20643770	20643771
chrX	20682413	20682414
chrX	20700774	20700775
chrX	20722795	20722796
chrX	20731537	20731538
chrX	20752927	20752928
chrX	20943976	20943977
chrX	20947761	20947762
chrX	20952932	20952933
chrX	20975922	20975923
chrX	20980833	20980834
chrX	21010567	21010568
chrX	21013921	21013922
chrX	21018912	21018913
chrX	21083603	21083604
chrX	21157243	21157244
chrX	21174700	21174701
chrX	21184789	21184790
chrX	21415469	21415470
chrX	21465153	21465154
chrX	21489131	21489132
chrX	21561046	21561047
chrX	21565621	21565622
chrX	21571706	21571707
chrX	21575327	21575328
chrX	21579645	21579646
chrX	22434793	22434794
chrX	22442288	22442289
chrX	22512078	22512079
