chrom	start	end	ZHR_1_tsim	ZHR_2_tsim	ZHR_3_tsim	TSIM_1	TSIM_2	TSIM_3	ZHR_TSIM_1_ZHR	ZHR_TSIM_2_ZHR	ZHR_TSIM_3_ZHR	ZHR_TSIM_1_TSIM	ZHR_TSIM_2_TSIM	ZHR_TSIM_3_TSIM
chr2R	13376125	13380745	23.9869031508796	35.2041161735834	19.7019837180089	28.4373666998436	28.5460866373729	18.9100005537929	31.2101204017089	36.2497851864582	42.2274412211613	13.6029714330798	21.3123193864183	35.7218903744214
chr2R	13393516	13399415	37.3129604569238	33.1731094712613	32.6101799470492	38.5935690926449	57.0921732747459	43.2228584086694	35.3714697886034	48.3330469152775	66.8601152668387	41.4890628708935	44.6226687153134	47.6291871658953
chr2R	13399795	13406042	61.9661664731057	46.7131541534087	59.1059511540267	52.8122524425667	48.9361485212108	41.196786920763	76.2914054263996	57.0598470527582	58.4146270226065	42.1692114425475	37.2965589262321	42.0257533816723
chr2R	13418312	13427583	88.6182810851942	79.88626362467	66.5791173918922	80.5725389828902	97.1926283129603	81.0428595162552	92.2432447428286	85.9254167382712	113.310300610116	77.5369371685551	89.9113474114523	126.077260145017
chr2R	13427831	13430449	119.268212889096	108.997359691287	116.85314481026	74.4788175472094	70.0058791345098	78.3414308657133	92.2432447428286	75.1847396459873	99.9382775567484	86.378868600057	67.9330180442084	77.7476437560937
chr2R	13430654	13435467	378.460027491656	389.276284611739	433.443641796196	226.144773279709	264.39113576043	265.415364915736	521.555789824114	412.844775734662	472.243550989987	250.974822940323	237.099553173904	254.255807959117
chr2R	13435706	13446357	191.228922341735	178.051587570239	186.149777197739	107.655745363694	125.059046220872	120.888932111747	251.06807967597	189.304433751504	195.653810991381	121.066445754411	103.231547027964	154.79485828916
chr2R	13446812	13479050	1678.41691769627	1473.15686141764	1488.51883883302	1658.16931066469	1630.52528197756	1654.62504845688	1704.07257393331	1899.75726069771	1790.44350777724	1495.64670906713	1609.08011367458	1455.49192545192
chr2R	13479316	13495626	279.847203426929	341.209125990116	349.200676932985	274.217464605635	236.524717852519	278.922508168445	309.326971092493	293.354743083004	303.333786105342	295.184480097833	267.070002311055	310.990575024375
chr2R	13504288	13520293	248.530968757725	278.924920452237	271.072120809847	84.6350199400107	82.9195849942738	81.0428595162552	271.181268379293	286.641819900327	328.670250838039	98.6215428898289	77.2571577757664	109.967388015376
chr2R	13535003	13541657	210.551705435499	165.188545122199	180.714747206564	143.540993818258	142.730433186865	139.79893266554	215.003051656217	244.350403849459	220.286485037058	187.721005776502	185.816784650335	180.710739541191
chr2R	13541936	13552304	266.521146120885	264.030871301875	235.74442586721	295.884029710277	270.508154325582	249.88215017512	231.648449203795	249.049450077333	249.141903204852	261.177051515133	285.718281774171	240.947652721588
chr2R	13553770	13565029	429.765348119927	465.777537065872	429.367369302815	396.76897347877	366.341445179619	366.043582148419	375.908561282805	334.303574497336	422.978202898632	396.526617274277	407.59810826525	416.054958478556
chr2R	13565565	13573093	366.466575916216	347.979148331189	379.093341884447	356.821244067085	296.33556604511	278.247151005809	338.456416800755	276.57243512631	270.255623815432	330.55220582384	330.340950489484	304.686712017124
chr2R	13573384	13580275	208.552796839592	291.11096066617	302.323543259102	144.895154137298	137.293083351175	143.175718478717	184.486489485657	167.151787248668	200.580345800516	165.27610291192	126.541896356859	184.21288565633
chr2R	13585216	13588022	61.2998636078035	61.6072033037709	57.747193656233	61.6142945163278	59.8108481925909	108.732503184309	111.662875215003	95.3235091940196	75.305603511071	98.6215428898289	111.223666797871	77.7476437560937
chr2L	2722746	2728548	64.6313779343145	37.2351228759055	54.3502999117487	102.916184247053	97.1926283129603	104.005003045861	61.0331243411197	47.6617545970098	69.6752780149161	87.059017171711	83.2512476031966	102.963095785097
chr2R	13591083	13596751	170.573533517366	197.684652359353	198.378594677883	191.613685144184	141.371095727942	201.931791628002	203.906119957832	173.193418113078	176.651462441858	225.129177217471	188.480824573637	175.107305756968
chr2L	2734268	2745097	118.601910023794	127.276420012186	114.135629814672	123.905669192176	146.128776834171	140.474289828176	146.340786772457	100.693847740162	156.945323205316	138.750308617414	109.891646836219	148.490995281909
chr2L	2749186	2750165	73.9596180485455	63.638210006093	56.3884361584393	33.1769278164842	25.1477429900666	38.4953582702212	74.9042889641014	86.5967090565389	99.9382775567484	36.7280228693156	34.6325190029298	36.4223195974493
chr2L	2750618	2752366	261.190723198467	274.185904813486	271.072120809847	323.644316250601	350.029395672549	295.131080071696	304.472063474449	319.535143495446	307.556530227458	301.305817242718	348.9892299526	332.703880938239
chr2R	13749586	13758881	187.897408015224	161.126531717555	170.524065973112	199.738647058425	196.424262814304	203.282505953273	199.051212339788	223.540341983159	175.947671754839	159.834914338688	145.8561858008	145.689278389797
chr2R	13759085	13763235	15.9912687672531	28.4340938325096	22.4194987135963	22.3436452641628	27.8664179079117	28.3650008306893	26.3552127836653	15.4397233201581	28.8554181677936	31.9669828677376	24.6423692905462	32.2197442592821
chr2R	13773610	13780136	61.2998636078035	54.8371809626972	66.5791173918922	104.270344566093	84.2789224531963	67.535716263546	41.6134938689452	37.5923698229936	68.2676966408774	39.4486171559315	46.6206986577901	91.7562282166512
chr2L	2755177	2755924	209.219099704894	184.144607677205	197.699215928986	250.519659022432	229.048361828445	190.4507198632	153.969927315097	194.003479979378	194.950020304361	181.599668631616	198.470974286021	205.926191570194
chr2R	13788461	13793321	22.6542974202752	28.4340938325096	14.266953726834	24.3748857427231	21.7493993427603	25.6635721801475	30.5165621705598	30.2081543220485	33.0781622899097	26.5257942945057	25.3083792713718	39.9244657125887
chr2R	13805195	13809075	56.635743550688	49.4211630898382	58.4265724051299	46.0414508473658	40.1004550382144	70.9125020767233	56.8717749542252	49.0043392335453	71.7866500759742	42.8493600142015	45.9546886769645	48.3296163889231
chr2L	2757123	2760866	94.6150068729141	106.966352988965	110.738736070188	129.322310468336	146.808445563632	133.720718201821	103.340176441214	102.707724694965	107.679975113961	140.790754332376	140.528105954196	141.48670305163
chr2R	13816430	13819396	19.9890859590664	25.0490826619728	25.1370137091838	37.9164889331248	31.264761555218	33.0925009691375	31.2101204017089	22.1526465028355	39.4122784730839	26.5257942945057	27.9724191946741	49.7304748349789
chr2R	13823714	13825280	160.578990537833	143.524473630763	164.40965723304	106.978665204174	78.161903888045	109.407860346944	150.502136159352	136.94363292662	144.980881525987	116.305405752833	110.557656817045	115.570821799599
chr2R	13837494	13841378	112.605184236074	127.953422246293	152.180839752896	112.395306480334	119.621696385182	130.343932388644	160.905509626588	138.957509881423	133.016439846658	127.867931470951	113.887706721173	124.676401698961
chr2L	2761234	2769074	230.540791394565	237.627784171688	243.217592105075	218.019811365468	215.45498723922	274.870365192632	250.374521444821	211.457080254339	247.030531143794	278.860914378137	261.075912483624	292.77941522565
chr2R	13845577	13848902	46.6412005711548	46.7131541534087	39.4039674360178	35.2081682950445	48.2564797917495	40.5214297581276	36.7585862509016	38.9349544595291	36.5971157250065	46.2501028724715	38.6285788878832	49.7304748349789
chr2R	13849937	13854475	117.935607158491	114.413377564146	110.738736070188	149.634715253939	141.371095727942	120.213574949112	96.4045941297231	113.448401787249	92.1965799995355	121.066445754411	143.858155858324	137.284127713463
chr2R	13854758	13856806	21.3216916896708	16.9250558526843	15.6257112246278	45.3643706878457	40.7801237676756	50.6517871976595	35.3714697886034	21.4813541845678	30.9667902288516	30.6066857244296	33.9665090221042	47.6291871658953
chr2R	13857253	13864442	163.910504864344	169.927560760951	161.012763488556	146.249314456338	165.839169988548	161.410361869875	149.115019697054	159.767571747723	148.499834961084	171.397440056806	177.824664880428	217.833488361668
chr2L	2769717	2770846	44.6422919752482	39.943131812335	48.9152699205738	36.5623286140846	42.1394612265982	66.8603591009105	40.2263774066471	21.4813541845678	35.8933250379871	67.3347085937452	46.6206986577901	31.5193150362542
chr2R	13883292	13889823	57.3020464159902	53.4831764944824	48.9152699205738	57.5518135592073	57.7718420042071	38.4953582702212	83.9205459690396	73.8421550094518	77.416975572129	72.0957485953232	59.274888293476	67.2412054106757
chr2R	13890064	13898357	102.610641256541	120.506397671112	108.021221074601	88.6975008971312	79.5212413469675	108.732503184309	140.792320923265	153.054648565046	147.092253587045	129.228228614258	135.200026107591	140.786273828602
chr2R	13908973	13912973	237.203820047587	263.353869067768	216.721820898098	70.4163365900889	72.7245540523549	69.5617877514524	183.099373023359	161.110156384258	157.649113892335	82.2979771701331	63.2709481784294	42.0257533816723
chr2R	13915895	13917420	49.3064120323637	34.527113939476	38.0452099382241	54.1664127616068	44.1784674149819	34.4432152944084	65.1944737280142	82.5689551469325	62.6373711447226	40.8089142992395	35.2985289837554	39.2240364895608
chr2R	13918261	13919530	43.975989109946	44.0051452169792	40.7627249338115	47.395611166406	43.4987986855207	49.976430035024	40.9199356377962	40.2775390960646	28.8554181677936	45.5699543008175	39.9605988495344	51.8317625040625
chr2R	13920360	13922700	58.6346521465946	56.1911854309119	59.1059511540267	47.395611166406	48.9361485212108	37.8200011075857	65.8880319591633	72.4995703729163	70.3790687019355	50.3309943023954	41.9586287920111	56.0343378422297
chr2R	13924061	13928489	280.513506292231	245.074808746869	239.820698360591	285.050747157956	314.006953011102	295.806437234331	276.036175997337	287.984404536862	249.845693891871	330.55220582384	382.289728993879	315.89357958557
chr2R	13928698	13936926	98.6128240647273	90.0412971362805	98.5099185900445	157.75967716818	161.081488882319	177.618933773126	120.679132219941	118.818740333391	115.421672671174	182.27981720327	161.174415359789	166.702155080633
chr2R	13937252	13943489	209.885402570197	232.211766298829	218.759957144789	209.894849451227	195.064925355382	214.763577718076	212.92237696277	219.512588073552	191.431066869265	225.129177217471	217.119253749137	224.137351368919
chr2R	13955229	13961499	419.770805140393	443.436463340329	441.596186782958	507.133039480544	477.127448081805	525.427872530388	405.038006991067	372.567236638598	339.227111143329	569.964503046045	566.774493682562	532.326209501182
chr2R	13964724	13966532	83.9541610280787	89.3642949021732	78.8079348720356	85.9891802590509	79.5212413469675	79.6921451909843	92.2432447428286	80.5550781921292	76.0093941980903	89.779611458327	115.88573666365	100.861808116013
chr2R	13966805	13969919	45.3085948405504	57.5451898991267	44.1596186782958	43.3331302092855	56.4125045452846	48.6257157097531	46.4684014869888	40.9488314143324	52.0805108394323	63.9339657354753	49.950748561918	56.0343378422297
chr2R	13976594	13979944	21.987994554973	29.111096066617	29.8926649514618	102.916184247053	108.746996713802	128.317860900737	45.0812850246907	40.2775390960646	42.9312319081807	118.345851467795	112.555686759522	142.187132274658
chr2R	13981328	13984066	63.9650750690123	71.7622368153815	75.4110411275513	106.978665204174	114.864015278953	85.0950024920679	72.8236142706542	63.1014779171679	74.6018128240516	87.059017171711	134.534016126766	114.169963353543
chr2R	13989403	13992703	147.252933231789	160.449529483447	136.555128528269	165.884639082421	150.206789210939	172.891433634678	139.405204460967	142.985263791029	150.611207022142	227.849771504087	209.793143960055	200.322757785971
chr2R	13993643	13994431	274.516780504511	260.645860131338	260.881439576394	369.008686938447	391.489188169686	318.093223601302	289.907340620318	287.313112218594	277.293530685626	313.54849153249	385.619778898007	366.324483643577
chr2R	14000824	14003385	159.246384807229	165.865547356306	131.799477285991	203.124047856026	205.939625026762	170.190004984136	123.453365144538	136.94363292662	142.869509464929	159.834914338688	236.433543193078	193.318465555693
chr2R	14008190	14008808	207.220191108988	210.547694807393	162.371520986349	146.926394615859	142.050764457403	122.239646437018	144.953670310159	215.484834163946	180.874206563974	115.625257181179	170.498555091347	105.764812677209
chr2R	14023355	14026603	170.573533517366	195.653645657031	160.333384739659	118.489027916015	137.293083351175	110.758574672215	224.019308661155	267.84563498883	217.471322288981	132.628971472528	154.514315551533	145.689278389797
chr2R	14027393	14030857	223.877762741543	208.516688105071	182.073504704358	363.592045662286	368.380451368003	238.401078410317	162.986184320036	214.14224952741	173.132509006761	247.574080082053	287.716311716647	267.563963196647
chr2R	14033628	14038210	122.599727215607	152.325502674159	169.165308475318	140.155593020658	140.691426998481	159.384290381969	175.470232480719	148.355602337171	144.277090838968	184.320262918232	215.12122380666	158.297004404299
chr2R	14073044	14078057	378.460027491656	346.625143862975	379.093341884447	536.247486339908	537.617965003857	553.792873361077	411.973589302558	399.418929369307	323.039925341884	501.269497308992	525.481874871377	475.591442435925
chr2R	14083607	14088294	35.9803547263194	35.2041161735834	42.8008611805021	37.2394087736047	26.5070804489892	31.7417866438666	39.532819175498	32.2220312768517	33.0781622899097	34.6875771543536	25.3083792713718	32.92017348231
chr2R	14088587	14091732	39.9781719181327	33.1731094712613	33.2895586959461	29.7915270188838	31.264761555218	31.7417866438666	34.6779115574544	38.9349544595291	38.0046970990452	33.3272800110456	31.9684790796275	35.7218903744214
chr2R	14109311	14117630	67.9628922608256	98.8423261796764	98.5099185900445	73.8017373876893	81.5602475353513	91.8485741184225	93.6303612051268	79.2124935555938	76.7131848851097	77.5369371685551	51.9487785043947	62.3382008494806
chr2R	14118215	14122802	39.9781719181327	41.2971362805497	38.0452099382241	54.8434929211269	49.615817250672	29.0403579933248	33.2907950951562	26.8516927307097	40.1160691601032	35.3677257260076	33.9665090221042	51.8317625040625
chr2R	14124384	14129130	63.9650750690123	64.9922144743078	92.3955098499728	100.207863608973	78.161903888045	87.7964311426098	65.1944737280142	47.6617545970098	57.0070456485677	87.739165743365	92.5753873347546	91.7562282166512
chr2R	14138368	14142680	141.256207444069	121.860402139327	172.562202219802	167.915879560981	175.354532201005	206.659291766451	143.566553847861	145.6704330641	132.312649159639	195.202640064696	157.178355474835	161.09872129641
chr2R	14175230	14176007	117.269304293189	125.245413309864	105.303706079013	150.311795413459	160.401820152858	116.161431973299	108.888642290407	123.517786561265	106.976184426942	143.511348618992	160.508405378963	138.684986159519
chr2R	14182540	14184717	73.9596180485455	56.8681876650193	67.9378748896859	90.7287413756915	89.7162722888864	106.706431696403	76.2914054263996	74.5134473277195	69.6752780149161	86.378868600057	73.261097890813	76.346785310038
chr2R	14186363	14187692	253.19508881484	267.415882472412	194.302322184502	414.373057626292	441.105005420358	296.481794396967	228.874216279199	336.988743770407	254.772228701006	346.195622971882	404.268058361123	327.800876377044
chr2R	14204406	14205733	187.231105149921	92.74930607271	66.5791173918922	181.457482751383	229.728030557906	169.5146478215	135.243855074072	174.536002749613	126.682323663484	154.393725765456	192.476884458591	133.081552375296
chr2R	14205983	14206524	95.2813097382163	31.1421027689391	20.3813624669058	65.6767754734483	63.8888605693585	58.756073149285	70.0493813460578	83.2402474652002	45.0426039692387	61.2133714488593	63.936958159255	41.3253241586444
chr2R	14207200	14207936	234.538608586379	181.436598740776	167.806550977524	249.165498703392	235.165380393596	239.751792735588	184.486489485657	287.984404536862	218.175112976	193.842342921388	325.012870642879	201.023187008999
chr2R	14212206	14213253	234.538608586379	198.36165459346	131.120098537094	293.852789231717	323.52231522356	273.519650867361	158.824834933141	229.581972847568	166.094602136568	262.537348658441	303.700551256461	244.449798836727
chr2R	14213469	14216689	189.230013745828	159.095525015233	125.005689797022	185.519963708503	183.51055695454	202.607148790638	160.905509626588	148.355602337171	137.942974655794	170.717291485152	165.170475244742	157.596575181271
chr2R	14216977	14218552	16.6575716325553	16.9250558526843	21.0607412158026	20.3124047856026	14.9527120481477	19.5853577164283	17.3389557787272	27.5229850489775	29.5592088548129	13.6029714330798	16.6502495206393	28.0171689211149
chr2R	14220716	14222301	237.203820047587	217.317717148467	184.111640951049	198.384486739385	213.415981050836	234.348935434505	224.019308661155	261.80400412442	211.137206105806	221.728434359201	261.74192246445	221.335634476807
chr2R	14222684	14224860	40.6444747834349	47.3901563875161	52.991542413955	89.3745810566513	79.5212413469675	70.9125020767233	60.3395661099706	44.9765853239388	61.9335804577032	61.2133714488593	85.2492775456733	56.7347670652576
chr2R	14227881	14230387	23.9869031508796	25.0490826619728	19.7019837180089	25.0519659022432	27.8664179079117	26.3389293427829	28.4358874771126	25.5091080941743	42.2274412211613	27.8860914378137	22.6443393480695	46.2283287198395
chr2R	14234659	14235913	37.3129604569238	32.4961072371539	38.0452099382241	23.0207254236829	31.9444302846792	25.6635721801475	30.5165621705598	27.5229850489775	40.1160691601032	24.4853485795437	21.9783293672439	20.3124474678083
chr2R	14238648	14240122	73.9596180485455	68.3772256448446	89.6779948543854	80.5725389828902	66.6075354872035	94.5500027689644	63.807357265716	61.7588932806324	68.9714873278968	103.382582891407	91.909377353929	96.6592327778463
chr2R	14253484	14255807	33.3151432651106	37.9121251100129	29.8926649514618	40.6248095712051	30.5850928257567	37.8200011075857	36.7585862509016	32.8933235951194	39.4122784730839	44.2096571575095	25.9743892521973	51.8317625040625
chr2L	284294	287365	162.57789913374	146.9094848013	165.089035981937	173.332520837142	204.580287567839	172.891433634678	129.695389224879	144.327848427565	145.684672213006	161.195211481996	160.508405378963	173.006018087884
chr2R	14265080	14266706	73.2933151832433	102.227337350213	88.3192373565916	31.822767497444	30.5850928257567	35.1185724570439	139.405204460967	144.327848427565	129.497486411561	51.6912914457034	49.2847385810924	44.8274702737838
chr2R	14288444	14289906	16.6575716325553	15.5710513844696	16.3050899735246	16.2499238284821	19.7103931543766	15.5332147406156	24.2745380902181	22.8239388211033	21.8175112976	21.0846057212738	19.3142894439416	21.0128766908361
chr2R	14301942	14303172	38.6455661875283	47.3901563875161	55.7090574095424	63.6455349948881	41.4597924971369	74.2892878899006	58.2588914165233	34.9072005499227	47.8577667173161	98.6215428898289	71.2630679483363	65.139917741592
chr2R	14307108	14308944	369.131787377425	402.816329293887	316.590496985936	342.602560717163	398.285875464299	341.055367130907	339.843533263053	431.640960646159	395.530366104877	346.875771543536	397.607958552867	352.315899183019
chr2R	14313795	14316761	127.930150138025	138.785457992011	139.952022272753	103.593264406573	115.543684008414	185.723219724751	165.066859013483	189.975726069771	138.646765342813	200.643828637928	149.852245685754	116.271251022627
chr2R	14318895	14320444	38.6455661875283	28.4340938325096	23.7782562113901	39.270649252165	53.6938296274396	57.4053588240141	49.9361926427343	49.0043392335453	42.9312319081807	53.7317371606654	49.950748561918	78.4480729791216
chr2R	14320740	14322229	96.6139154688207	86.6562859657437	86.9604798587979	27.0832063808034	35.3427739319855	41.8721440833985	84.6141042001886	81.8976628286647	43.6350225952	38.7684685842775	46.6206986577901	29.4180273671706
chr2R	14328545	14332875	184.565893688713	156.387516078803	152.860218501793	113.749466799374	115.543684008414	131.019289551279	154.663485546246	166.4804949304	142.869509464929	122.426742897719	145.190175819975	107.165671123264
chr2R	14340175	14341094	45.3085948405504	28.4340938325096	25.8163924580806	33.8540079760043	25.8274117195279	27.6896436680539	44.3877267935416	34.2359082316549	55.599464274529	35.3677257260076	40.6266088303599	32.2197442592821
chr2R	14343127	14347194	109.273669909563	118.47539096879	113.456251065775	135.416031904017	118.942027655721	141.149646990811	118.598457526494	108.749355559374	98.5306961827097	139.430457189068	135.866036088417	107.165671123264
chr2L	2803948	2806518	303.834106577809	316.160043328143	319.98739073042	344.633801195724	409.84024386514	288.377508445341	225.406425123453	263.146588760955	307.556530227458	266.618240088365	340.331100201868	280.872118434176
chr2R	14351437	14354131	34.647748995715	37.2351228759055	47.5565124227801	47.395611166406	40.7801237676756	43.2228584086694	49.2426344115852	41.6201237326001	42.2274412211613	46.9302514441255	46.6206986577901	53.9330501731461
chr2R	14416361	14416936	71.9607094526389	74.470245751811	103.944948581219	152.343035892019	121.660702573566	97.9267885821417	77.6785218886978	73.1708626911841	42.2274412211613	87.739165743365	98.5694771621848	70.743351525815
chr2R	14419702	14420563	63.9650750690123	53.4831764944824	57.747193656233	57.5518135592073	54.3734983569008	52.6778586855659	45.7748432558398	39.6062467777969	42.2274412211613	48.9706971590874	46.6206986577901	42.7261826047002
chr2L	2809153	2814221	41.3107776487371	37.2351228759055	36.6864524404304	52.8122524425667	70.0058791345098	54.0285730108368	40.9199356377962	54.3746777796872	54.8956735875097	39.4486171559315	50.6167585427435	60.9373424034248
chr2R	14427256	14432466	138.59099598286	137.431453523797	129.7613410393	187.551204187064	165.159501259086	166.137862008323	132.469622149476	124.189078879533	106.976184426942	124.467188612681	131.869976203463	149.191424504937
chr2R	14433068	14434360	106.608458448354	112.382370861824	100.548054836735	140.832673180178	128.457389868178	106.031074533767	117.904899295345	130.90200206221	96.4193241216516	152.353280050494	171.830575052998	132.381123152268
chr2R	14435617	14437751	17.9901773631597	14.2170469162548	14.266953726834	29.1144468593637	26.5070804489892	22.2867863669702	20.1131887033235	17.4536002749613	18.2985578625032	20.4044571496198	13.986209597337	25.2154520290034
chr2R	14445032	14451686	89.9508868157986	67.7002234107373	75.4110411275513	95.4683024923321	93.7942846656539	71.5878592393587	65.8880319591633	55.045970097955	62.6373711447226	73.4560457386311	75.9251378141153	107.866100346292
chr2R	14457794	14458601	241.201637239401	223.410737255433	185.470398448842	37.2394087736047	46.2174736033657	34.4432152944084	200.438328802086	281.271481354185	247.030531143794	40.1287657275855	57.9428683318248	44.1270410507559
chr2R	14458807	14465267	61.9661664731057	76.5012524541331	51.6327849161613	80.5725389828902	69.3262104050486	69.5617877514524	74.2107307329523	61.0876009623647	89.3814172514581	66.6545600220912	59.274888293476	98.060091223902
chr2R	14466130	14467456	83.9541610280787	46.0361519193013	63.8616023963047	94.1141421732919	106.028321795957	79.0167880283488	90.8561282805304	64.4440625537034	102.753440304826	79.5773828835171	82.585237622371	105.064383454181
chr2R	14480547	14482807	217.881036953823	226.118746191862	220.798093391479	190.936604984664	159.042482693935	215.438934880712	273.26194307274	236.966188348513	257.587391449084	217.647542929277	198.470974286021	202.424045455055
chr2R	14484392	14487104	187.897408015224	184.821609911313	190.22604969112	209.894849451227	218.853330886526	271.493579379455	210.841702269323	227.568095892765	220.990275724077	291.783737239563	295.708431486554	249.352803397922
chr2R	14489645	14494474	97.9465211994251	81.9172703269921	83.5635861143136	79.21837866385	57.7718420042071	81.0428595162552	135.243855074072	134.258463653549	140.758137403871	90.459760029981	83.9172575840222	93.1570866627069
chr2R	14500417	14506962	143.255116039976	184.144607677205	169.165308475318	153.697196211059	159.722151423396	198.555005814825	186.567164179104	153.725940883313	137.239183968774	211.526205784392	195.806934362718	203.124474678083
chr2R	14508378	14511909	19.9890859590664	29.111096066617	25.8163924580806	31.822767497444	37.3817801203693	26.3389293427829	30.5165621705598	20.8100618663001	33.781952976929	29.9265371527757	29.9704491371508	25.2154520290034
chr2R	14512285	14515249	25.319508881484	25.7260848960802	43.480239929399	54.1664127616068	46.2174736033657	60.1067874745559	42.3070521000943	35.5784928681904	30.2629995418323	64.6141143071292	70.5970579675107	50.4309040580067
chr2R	14518357	14519557	49.3064120323637	58.8991943673414	61.8234661496141	25.7290460617633	30.5850928257567	39.1707154328567	59.6460078788215	85.2541244200034	50.6729294653936	49.6508457307414	71.2630679483363	39.9244657125887
chr2R	14525924	14528239	71.2944065873367	68.3772256448446	75.4110411275513	98.8537032899325	94.4739533951152	124.94107508756	58.9524496476724	68.4718164633098	64.0449525187613	97.2612457465209	77.2571577757664	86.1527944324282
chr2R	14532602	14535522	28.6510232079951	33.8501117053686	42.8008611805021	51.4580921235265	47.5768110622882	66.1850019382751	30.5165621705598	22.1526465028355	26.7440461067355	53.0515885890114	60.6069082551271	83.3510775403167
chr2R	14544445	14547277	23.9869031508796	16.2480536185769	19.7019837180089	33.8540079760043	29.2257553668342	36.4692867823148	31.903678632858	30.2081543220485	32.3743716028903	35.3677257260076	43.2906487536622	47.6291871658953
chr2R	14574074	14575696	67.9628922608256	92.0723038386027	69.9760111363765	104.270344566093	127.098052409256	127.642503738102	71.436497808356	109.420647877642	100.642068243768	103.382582891407	154.514315551533	126.777689368045
chr2R	14576202	14577401	25.9858117467863	38.5891273441202	31.9308011981524	21.6665651046427	19.7103931543766	31.0664294812311	44.3877267935416	42.9627083691356	45.0426039692387	38.0883200126236	31.9684790796275	33.6206027053378
chr2R	14595824	14607120	214.549522627312	224.764741723648	232.347532122726	207.863608972666	172.63585728316	212.73750623017	246.906730289075	234.95231139371	230.843345342348	204.044571496198	153.182295589882	161.09872129641
chr2L	2826508	2832492	393.118690528305	362.873197481552	346.483161937398	551.14324984935	540.336639921702	486.932514260166	377.989235976253	445.066807011514	387.084877860645	476.784148729448	516.157735139819	458.080711860228
chr2R	14618659	14620888	95.9476126035185	90.0412971362805	76.769798625345	115.103627118415	121.660702573566	115.486074810664	69.3558231149087	65.7866471902389	71.7866500759742	117.665702896141	107.893616893743	102.963095785097
chr2L	2833576	2837988	46.6412005711548	46.7131541534087	44.8389974271927	79.21837866385	63.8888605693585	65.5096447756396	51.3233091050325	57.0598470527582	73.8980221370323	46.9302514441255	44.6226687153134	58.1356255113133
chr2L	2838327	2842455	65.2976807996167	73.7932435177036	57.747193656233	106.978665204174	99.231634501344	91.1732169557871	81.1463130444432	101.365140058429	95.0117427476129	103.382582891407	111.223666797871	107.866100346292
chr2L	2842705	2847310	36.6466575916216	30.4651005348318	27.8545287047712	67.7080159520086	53.6938296274396	40.5214297581276	42.3070521000943	38.2636621412614	52.0805108394323	48.9706971590874	59.274888293476	70.0429223027871
chr2R	14711349	14714193	27.3184174773907	44.0051452169792	41.4421036827084	104.270344566093	92.4349472067314	110.758574672215	56.1782167230761	34.2359082316549	48.5615574043355	95.9009486032129	97.9034671813592	99.4609496699577
chr2L	2851810	2856040	139.257298848162	153.002504908266	145.387052263928	217.342731205947	197.103931543766	221.517149344431	129.00183099373	100.693847740162	115.421672671174	181.599668631616	199.136984266846	179.309881095135
chr2R	14766391	14771764	168.57462492146	210.547694807393	232.347532122726	182.134562910903	163.120495070703	187.073934050022	219.164401043112	185.947972160165	194.950020304361	221.048285787547	183.818754707858	160.398292073383
chr2R	14773806	14777211	23.3206002855774	19.6330647891138	29.2132862025649	44.0102103688056	28.5460866373729	39.8460725954921	28.4358874771126	25.5091080941743	31.670580915871	33.3272800110456	38.6285788878832	27.316739698087
chr2R	14782676	14785954	117.935607158491	69.7312301130594	45.5183761760895	150.311795413459	161.76115761178	148.578575779801	147.034345003607	129.559417425675	144.980881525987	123.106891469373	115.88573666365	142.887561497686
chr2L	2856478	2859986	92.6160982770074	92.74930607271	103.944948581219	77.8642183448098	86.3179286415801	72.9385735646296	106.807967596959	110.763232514178	87.2700451904	83.658274313441	86.5812975073245	79.1485022021495
chr2R	14798096	14799774	115.936698562585	86.6562859657437	77.4491773742419	127.291069989776	131.176064786023	112.109288997486	99.1788270543195	124.189078879533	104.864812365884	124.467188612681	132.535986184289	130.279835483184
chr2R	14806392	14809019	84.6204638933809	92.74930607271	120.929417303641	129.322310468336	112.145340361108	120.888932111747	89.4690118182323	95.3235091940196	70.3790687019355	119.706148611103	136.532046069242	69.3424930797593
chr2L	2860925	2863352	74.6259209138477	77.8552569223478	93.0748885988696	77.8642183448098	71.3652165934324	83.744288166797	65.8880319591633	91.9670476026809	79.5283476331871	87.739165743365	71.2630679483363	88.9545113245397
chr2L	2863697	2869843	42.6433833793415	56.1911854309119	43.480239929399	74.4788175472094	79.5212413469675	76.315359377807	54.7911002607779	58.4024316892937	75.305603511071	65.2942628787832	77.2571577757664	84.0515067633446
chr2R	14854452	14855828	81.2889495668698	89.3642949021732	63.8616023963047	92.7599818542517	94.4739533951152	91.8485741184225	66.5815901903124	80.5550781921292	85.8624638163613	92.5002057449429	74.5931178524641	121.87468480685
chr2R	14858853	14861844	49.3064120323637	44.0051452169792	52.991542413955	62.2913746758479	59.8108481925909	64.1589304503687	58.2588914165233	42.2914160508679	47.1539760302968	61.8935200205133	56.6108483701737	64.4394885185642
chr2R	14878692	14884288	40.6444747834349	27.7570915984023	42.1214824316052	91.4058215352116	80.88057880589	77.6660737030779	55.484658491927	46.3191699604743	55.599464274529	79.5773828835171	57.2768583509992	70.743351525815
