chrom	start	end	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	class
chr3L	10692075	10693075	14.767500627226	15.5344580721671	12.100569649442	15.8454635158203	14.4451533269688	19.7572211308286	14.748330742103	19.668070786065	17.1055710706781	7.71395742760968	11.8069519332983	12.0192797395687	start
chr3L	10692683	10693683	13.8248942042116	20.1617434553659	13.3106266143862	21.6074502488458	20.5565643499172	25.630989575129	13.4275847054967	16.2770240988124	18.0558805746046	12.0412993991956	22.2130790609511	16.5010450661875	start
chr3L	10693859	10694859	52.4717575478031	50.2390984461576	53.3937635781626	59.7806123551401	38.7056031453395	50.1940212512942	47.1066086389558	39.5622113512801	55.8306833556854	49.6703600216819	40.8240371930993	48.4845521697856	start
chr3L	10771424	10772424	154.116150162859	140.140643034018	122.669524821218	100.114519486319	134.451042504864	113.737516239635	156.288280998405	184.699009565691	168.917514322946	98.588138830914	126.074232508101	125.693145751083	start
chr3L	10784089	10785089	19.0092295307909	13.2208153805678	24.806167781356	18.0062085407048	10.1856850382472	17.6213053329012	15.4087037604061	16.7291636571127	14.2546425588984	12.229444702308	13.007658909566	12.6304295568349	start
chr3L	10788833	10789833	29.0636980429448	21.4838249934226	28.1338244349526	22.327698590474	17.778650248577	15.4853895349738	28.1759154475997	27.3544432771708	33.2608326374296	25.0233253139534	22.413196890329	24.4459926906482	start
chr3L	10797125	10798125	30.1634055364617	26.4416307611356	36.906737430798	18.726456882333	22.964089904412	30.4368001204657	33.4588995940247	34.136536651676	26.8462434859253	42.1445478971846	26.4155534778878	25.0571425079144	start
chr3L	10803496	10804496	14.1390963452164	11.2376930734826	12.8568552525321	15.1252151741921	12.2228220458967	11.7475368886008	10.1257196139812	14.0163263073107	15.4425294388066	13.1701712178702	10.8063627864086	12.2229963453241	start
chr3L	10804713	10805713	21.8370487998342	25.7805899921072	19.9659399215792	18.0062085407048	19.0750101625358	19.7572211308286	21.3520609251342	23.0591174733175	21.3819638383476	13.7346071272075	12.807541080188	12.0192797395687	start
chr3L	10849569	10850569	55.2995768168464	60.8157507506118	66.2506188306947	46.8161422058326	35.9276890439994	42.1843370090664	46.6663599600871	37.5275833389286	37.2996480291175	30.6676844073263	27.0159069660216	29.5389078345332	start
chr3L	10857388	10858388	196.69054026901	199.964832631088	226.885680927037	165.657118574484	174.823394111007	204.51393765155	221.665209810414	181.760102436738	194.338293552982	189.462320234218	170.900626288759	168.066199748206	start
chr3L	10857903	10858903	9.26896315964187	14.8734173031388	18.755882956635	15.1252151741921	10.926462131938	19.7572211308286	26.4149207321247	13.5641867490103	10.9285592951554	21.0722739485923	16.009426350235	22.4088266330942	start
chr3L	10878584	10879584	72.1093913606037	85.9352999736906	77.8974171182826	61.9413573800246	68.1514926195452	71.5531792305684	57.4524525923713	68.0470035242018	82.9145042175924	57.9487533586288	57.0335813727123	58.0592326402894	start
chr3L	10882389	10883389	45.8735125867021	47.594935370044	47.3434787534417	57.6198673302555	47.594928269628	42.7183159585483	49.7481007121683	45.8921651674849	41.3384634208054	48.1651975967824	49.6292216857286	46.0399529007207	start
chr3L	10891213	10892213	13.8248942042116	8.59352999736906	10.7392555638797	24.4884436153586	16.667484608041	22.4271158782378	16.0690767787092	11.3034889575086	14.0170651829168	13.3583165209826	15.0088372033453	13.6490125856119	start
chr3L	10958730	10959730	195.590832775494	106.758084198085	79.7125025656989	200.949287314266	181.305193680801	175.67907437953	181.162331354489	178.595125528636	193.863138801018	160.676088858016	161.495088307996	144.84250669209	start
chr3L	10977510	10978510	64.097236764981	40.9845276797601	43.259536496755	41.054155472807	54.6323106596898	53.3978949481854	68.0184208852212	65.7863057327001	51.0791358360526	59.4539157835283	57.6339348608461	51.9477344676274	start
chr3L	11000908	11001908	35.1906397925386	39.6624461417033	40.6881654462486	28.8099336651277	36.2980775908447	38.4464843626935	39.1821324193184	44.9878860508842	45.6148561884749	29.9151031948766	46.4273364156816	30.3537742575548	start
chr3L	11034301	11035301	29.535001254452	39.6624461417033	29.3438813998968	15.8454635158203	26.4827810994428	28.8348632720201	26.8551694109935	33.4583273142255	25.6583566060171	21.6367098579296	18.8110759615261	22.4088266330942	start
chr3L	11061070	11062070	53.8856671823247	45.942333447473	59.2927912822656	30.9706786900123	41.1131286998343	40.048421211139	67.5781722063525	59.4563519164953	46.5651656924014	43.2734197158592	37.2219162642964	44.6139366604329	start
chr3L	11061630	11062630	60.6410132139281	46.2728538319872	53.0912493369266	38.1731621062942	46.6689569025147	48.5920844028487	52.6097171248151	42.5011184802323	49.4160942041811	41.5801119878473	44.2260402925242	43.7990702374113	start
chr3L	11062225	11063225	33.1483258760074	26.7721511456498	30.2514241236049	31.6909270316405	27.2235581931336	27.2329264235745	31.4777805391153	29.8412108478227	26.1335113579804	26.7166330419652	29.2172030891789	25.2608591136698	start
chr3L	11064490	11065490	44.6167040226829	44.9507722939305	61.864162332772	38.1731621062942	39.6315745124529	44.3202528069938	58.7731986289776	59.6824216956454	45.1397014365116	58.5131892679661	47.4279255625712	44.2065034489221	start
chr3L	11070025	11071025	110.44205256319	109.071726889684	101.79604217593	124.602963101677	132.599099770637	107.329768845853	131.414230642321	134.963658152653	150.62405637236	80.1498991258957	100.459150347725	101.858302877701	start
chr3L	11070063	11071063	103.686706531587	102.130798814886	94.0819290244112	121.001721393536	128.154437208493	100.388042502588	120.848262349471	129.764053232199	141.120961333094	74.8818306387477	93.054790660741	95.5430880992833	start
chr3L	11074268	11075268	59.6984067909137	48.9170169081008	49.158564200858	53.2983772804863	47.2245397227827	37.3785264637297	47.5468573178245	39.5622113512801	47.0403204443647	42.7089838065219	42.6250976575007	43.1879204201451	start
chr3L	11092870	11093870	122.85303713288	120.309419963167	149.29077804999	108.037251244229	99.264130554555	92.3783582603607	144.401566668949	135.867937269253	144.684621972819	122.29444702308	117.669283674227	103.691752329499	start
chr3L	11113668	11114668	33.9338312285194	34.043599604962	61.1078767296819	33.8516720565251	30.5570551147417	19.2232421813467	62.0750637204932	59.4563519164953	41.1008860448237	39.3223683504981	42.2248619987449	37.8912886705047	start
chr3L	11113769	11114769	19.9518359538054	21.1533046089084	41.5957081699567	20.8872019072176	16.667484608041	10.6795789896371	45.3456139234808	37.3015135597784	27.5589756138702	27.2810689513025	29.017085259801	22.0013934215834	start
chr3L	11120346	11121346	57.0276885923728	57.1800265209557	88.7879298027804	54.0186256221145	48.5208996367414	70.4852213316047	79.0246378569399	68.0470035242018	71.0356354185104	55.6910097212797	67.6398263297429	53.9849005251814	start
chr3L	11122847	11123847	249.005196746311	244.25456415599	219.927853378608	159.174883499831	180.379222313688	184.756716520721	238.394659607426	199.167475431302	202.178346960376	170.083354013638	159.894145672972	154.417187162594	start
chr3L	11164470	11165470	69.7528753030676	70.0703215170092	72.3009036554157	57.6198673302555	59.2621674952567	50.7280002007761	61.6348150416244	63.073468382898	67.4719747787858	53.6214113870429	58.8346418371137	60.5038319093543	start
chr3L	11169316	11170316	102.429897967568	110.063288043227	112.837811981046	82.1083109456141	90.0044168834211	101.456000401552	91.5717252046991	109.191703329533	105.72193231183	80.3380444290082	85.6504309737574	91.2650393784199	start
chr3L	11169573	11170573	88.6050037633562	93.5372688175171	101.191013693458	78.5070692374731	78.7075662046378	90.2424424624332	84.3076220033648	101.505330838427	92.6551766328396	71.4952151827239	74.6439503579708	78.4308932158296	start
chr3L	11197665	11198665	103.372504390582	67.4261584408957	79.7125025656989	123.162466418421	88.1524741491944	64.0774739378224	86.9491140765773	72.7944688863554	70.3229032905654	65.0982748769012	65.4385302065856	50.725434833095	start
chr3L	11205921	11206921	41.0033794011276	43.6286907558737	49.309821321476	28.8099336651277	31.2978322084324	30.4368001204657	50.6285980699058	39.5622113512801	43.7142371806218	44.4022915345338	42.2248619987449	38.9098716992817	start
chr3L	11210285	11211285	249.790702098823	257.805899921072	233.087222872376	161.335628524715	216.121717084264	182.086821773312	238.61478394686	199.619614989602	200.277727952523	181.560217503496	143.484483663981	152.176304499285	start
chr3L	11214004	11215004	52.3146564773007	44.9507722939305	88.4854155615443	61.9413573800246	59.4473617686794	50.1940212512942	75.2825240865555	66.2384452910004	61.0573856272815	76.0107024574223	77.045364310506	56.836933005757	start
chr3L	11215278	11216278	249.790702098823	221.44865762451	232.482194389904	222.556737563112	185.749856242945	146.310232158028	250.941746955185	219.739825333967	246.842893644924	186.640140687532	183.307931710191	174.585131132379	start
chr3L	11236801	11237801	85.7771844943129	92.5457076639745	83.4939305811495	66.2628474297938	68.1514926195452	77.9609266243506	88.0497357737492	90.4279116600688	89.3290933690966	69.9900527578244	72.8428898935693	65.1893138417285	start
chr3L	11246384	11247384	120.339420004842	107.749645351627	100.434728090368	136.126936567729	126.117300200843	105.193853047925	106.760304625671	96.5317956971235	98.8321884083623	94.8252327686654	88.6521984144264	83.72752496547	start
chr3L	11246452	11247452	105.729020448118	94.8593503555738	89.9979867677246	120.281473051908	113.338895334678	93.9802951088062	97.0748336905584	86.8107951936661	89.091515993115	84.2890957943692	79.8470139217972	72.1156784374121	start
chr3L	11246903	11247903	61.740720707445	66.4345972873531	101.342270814076	60.5008606967682	57.0398362141846	61.941558139895	77.2636431414649	67.5948639659014	75.0744508101982	55.5028644181672	62.8369984246725	57.4480828230232	start
chr3L	11247628	11248628	99.1307754870172	105.436002660028	143.543007466505	95.0727810949215	83.5226173136274	84.9026529676147	121.068386688905	110.774191783584	111.186211959408	88.8045830690676	84.4497239974897	76.8011603697864	start
chr3L	11251806	11252806	104.629312954601	118.98733842511	104.821184588291	90.7512910451524	113.709283881524	122.281179431344	115.565278203046	74.3769573404066	95.7436825206009	94.6370874655529	71.2419472585458	86.3758408402903	start
chr3L	11284230	11285230	32.8341237350025	44.9507722939305	61.2591338502999	44.655397180948	30.7422493881644	45.3882107059575	27.0752937504279	29.6151410686725	34.6862968933194	25.0233253139534	28.816967430423	25.6682923251806	start
chr3L	11322855	11323855	336.353391945648	303.417712984031	311.438411352512	272.974121477085	262.605479713356	271.795285286263	389.840205138274	342.721785191661	321.442189703159	225.586218431805	201.718772012961	195.160508313675	start
chr3L	11323020	11324020	334.625280170122	298.129386831803	318.54749602156	274.414618160342	264.642616721006	270.7273273873	403.487914183206	348.825669228715	317.640951687453	229.160979190941	207.322071235543	194.549358496408	start
chr3L	11323825	11324825	291.893788993468	277.306602607409	261.372304427946	151.252151741921	177.971696759193	157.523790097147	428.141840199855	360.355227965374	382.49957533044	134.900182331613	137.080713123887	132.0083605295	start
chr3L	11364182	11365182	277.440490507246	322.918415670368	262.128590031036	271.533624793829	286.495540984882	314.513601244812	218.803593397767	219.739825333967	272.976405002904	217.684115701083	238.540452618502	267.479903356842	start
chr3L	11382307	11383307	96.4600572884764	49.247537292615	64.1330191420424	85.709552653755	100.560490468514	63.0095160388587	125.250749138158	99.9228423843761	101.44553954416	100.093301255813	92.8546728313631	94.5245050705063	start
chr3L	11443971	11444971	46.9732200802189	44.6202519094163	45.9821646678794	25.928940298615	35.9276890439994	43.2522949080301	49.3078520332995	32.780117976775	23.757737598164	41.7682572909597	30.2177922360686	31.1686406805764	start
chr3L	11487049	11488049	104.472211884099	115.02109381094	104.972441708909	90.7512910451524	100.375296195091	92.9123372098425	84.7478706822336	73.0205386655056	106.434664439775	85.2298223099314	78.6463069455295	80.8754924848944	start
chr3L	11552038	11553038	76.1940191936662	68.7482399789525	71.3933609317076	67.7033441130502	71.114600994308	79.5628634727962	67.3580478669181	64.8820266160994	69.8477485386022	55.1265738119424	73.6433612110811	63.3558643899299	start
chr3L	11561495	11562495	118.140005017808	118.98733842511	134.01380886757	96.5132777781779	94.8194679924107	96.6501898562155	121.288511028339	110.774191783584	119.501420118765	103.103626105612	98.8582077127012	100.636003243168	start
chr3L	11562172	11563172	113.898276114243	115.02109381094	122.5182677006	92.9120360700369	97.4121878203282	92.9123372098425	112.043288772096	101.505330838427	104.058890679958	93.8845062531032	89.852905390694	84.5423913884916	start
chr3L	11562236	11563236	95.2032487244571	93.8677892020312	104.518670347055	78.5070692374731	79.8187318451739	73.6890950284958	94.8735902962147	87.4890045311166	86.478164857317	80.3380444290082	74.2437146992149	69.8747957741027	start
chr3L	11609634	11610634	22.9367562933511	18.8396619173091	31.3102239679311	32.4111753732687	23.3344784512573	18.155284282383	32.1381535574184	31.8758388601743	24.7080471020906	26.7166330419652	26.2154356485098	24.853425902159	start
chr3L	11625940	11626940	39.7465708371083	42.9676499868453	29.3438813998968	33.8516720565251	47.03934544936	37.3785264637297	22.8929313011748	21.4766290192663	37.2996480291175	32.737282741563	29.2172030891789	37.6875720647493	start
chr3L	11627536	11628536	53.7285661118223	70.0703215170092	54.4525634224888	69.1438407963066	47.2245397227827	37.3785264637297	58.5530742895432	51.3178398670891	49.1785168281995	47.6007616874451	45.4267472687919	47.669685746764	start
chr3L	11627716	11628716	53.5714650413199	70.0703215170092	55.0575919049609	67.7033441130502	47.4097339962054	38.4464843626935	60.3140690050182	51.9960492045396	49.6536715801628	48.3533428998948	46.2272185863036	49.2994185928072	start
chr3L	11629004	11630004	14.6103995567236	18.5091415327949	17.8483402329269	20.1669535655894	12.5932105927421	15.4853895349738	11.0062169717186	14.0163263073107	14.7297973108617	9.97170106495886	14.2083658858336	15.2787454316551	start
chr3L	11630891	11631891	28.1210916199304	25.450069607593	38.8730799988323	48.9768872307172	29.0755009273603	32.0387369689112	35.8802673278028	31.6497690810241	29.2220172457417	44.2141462314214	40.0235658755875	45.6325196892099	start
chr3L	11632204	11633204	98.3452701345052	78.3333311298641	79.4099883244629	90.0310427035242	99.4493248279777	82.2327582202055	94.2132172779116	71.6641199906045	78.8756888259045	92.5674891313162	69.0406511353885	63.7632976014407	start
chr3L	11648255	11649255	142.019367734174	122.95358303928	165.324032835501	124.602963101677	136.858568059358	116.407410987044	169.495741364467	148.075705343363	147.297973108617	162.745687192253	122.872347238054	120.600230607198	start
chr3L	11681537	11682537	72.1093913606037	70.0703215170092	73.6622177409779	76.3463242125885	74.4480979159163	68.3493055336773	75.9428971048586	67.8209337450516	64.8586236429877	63.0286765426645	55.0324030789329	50.9291514388504	start
chr3L	11683479	11684479	131.33649494001	123.945144192823	124.78712450987	101.555016169575	118.524334990513	110.533642542744	99.4962014243365	111.678470900185	119.026265366802	93.1319250406535	91.4538480257175	95.5430880992833	start
chr3L	11686843	11687843	10.2115695826563	13.2208153805678	8.47039875460937	15.8454635158203	9.63010221797922	13.8834526865282	6.16348150416244	9.49493072430723	10.2158271672105	9.97170106495886	9.20542015138513	9.57468047050387	start
chr3L	11691070	11692070	21.5228466588294	18.8396619173091	31.3102239679311	18.726456882333	21.6677299904532	19.2232421813467	36.7607646855403	28.0326526146213	22.8074280942374	29.1625219824269	23.6139038665967	25.2608591136698	start
chr3L	11691146	11692146	19.1663306012933	18.1786211482807	29.4951385205148	17.2859601990766	20.9269528967625	18.155284282383	37.201013364409	26.6762339397203	22.3322733422742	28.2217954668647	24.4143751841084	24.853425902159	start
chr3L	11696625	11697625	117.825802876803	91.8846668949461	112.232783498574	95.7930294365497	103.338404569854	94.5142740582881	98.6157040665991	94.2710979056217	89.3290933690966	82.4076427632449	88.4520805850485	90.0427397438875	start
chr3L	11708478	11709478	129.608383164484	132.538674190192	120.551925132566	174.300098674023	168.711983088059	169.271326985748	105.21943424963	116.425936262339	119.026265366802	141.861558546773	153.090139474122	148.101972384177	start
chr3L	11710006	11711006	24.0364637868679	35.696201527533	18.1508544741629	22.327698590474	21.2973414436079	28.3008843225382	20.4715635673967	19.8941405652151	28.5092851177968	16.9330772801188	20.0117829377938	20.3716605755402	start
chr3L	11711728	11712728	71.9522902901013	77.0112495918073	71.6958751729436	66.2628474297938	65.5587727916277	72.6211371295321	61.1945663627557	44.0836069342836	56.5434154836303	44.4022915345338	49.6292216857286	49.9105684100734	start
chr3L	11720433	11721433	42.1030868946444	40.6540072952459	47.6459929946777	45.3756455225762	34.8165234034633	38.4464843626935	39.6223810981871	35.7190251057272	39.4378444129522	31.6084109228885	40.4238015343434	40.5396045453249	start
chr3L	11766798	11767798	14.2961974157188	15.5344580721671	11.6467982875879	16.5657118574484	8.51893657744315	19.2232421813467	11.8867143294561	11.9816982949591	13.5419104309535	10.912427580521	9.0053023220072	7.74123101870526	start
chr3L	11772511	11773511	11.1541760056707	13.551335765082	12.8568552525321	15.1252151741921	6.29660529637103	10.6795789896371	13.2074603660624	13.11204719071	9.02794028730232	9.21911985250913	14.2083658858336	14.8713122201443	start
chr3L	11776572	11777572	34.2480333695242	33.7130792204478	29.7976527617508	18.726456882333	21.8529242638759	30.4368001204657	14.5282064026686	22.380908135867	21.144386462366	16.1804960676691	15.6091906914791	19.1493609410077	start
chr3L	11789711	11790711	49.6439382787598	43.2981703713595	75.0235318265402	52.5781289388581	61.4844987763288	41.1163791101027	85.6283680399711	77.541934248509	67.9471295307491	67.167873211138	69.0406511353885	62.5409979669083	start
chr3L	11793013	11794013	44.4596029521805	36.3572422965614	33.7303378978195	25.928940298615	46.1133740822466	35.7765896152842	34.3393969517622	34.136536651676	32.0729457575214	41.2038213816225	34.8205023117612	35.2429727956845	start
chr3L	11814943	11815943	31.5773151709833	29.4163142217633	39.4781084813044	37.4529137646661	27.9643352868243	27.7669053730564	33.4588995940247	37.9797228972289	29.2220172457417	30.8558297104387	28.816967430423	34.2243897669075	start
chr3L	11819837	11820837	47.4445232917262	51.2306595997002	48.0997643565318	61.9413573800246	42.4094886137931	40.048421211139	46.0059869417839	42.9532580385327	43.0015050526768	45.9074539594332	51.0300464913741	47.2622525352532	start
chr3L	11822350	11823350	23.7222616458631	18.5091415327949	28.1338244349526	19.4467052239612	22.964089904412	16.5533474339375	25.3142990349529	23.7373268107681	22.0946959662925	28.5980860730896	24.2142573547305	22.816259844605	start
chr3L	11822483	11823483	16.6527134732549	11.5682134579968	17.9995973535449	15.8454635158203	14.8155418738142	14.41743163601	12.987336026628	12.8859774115598	18.7686127025496	13.9227524303199	12.6074232508101	14.6675956143889	start
chr3L	11823706	11824706	23.4080595048583	24.7890288385646	24.806167781356	28.8099336651277	20.7417586233399	19.2232421813467	25.0941746955185	23.9633965899182	22.3322733422742	13.7346071272075	21.0123720846835	18.5382111237415	start
chr3L	11927192	11928192	171.868571129631	134.852316881791	123.879581786162	117.400479685396	116.302003709441	118.00934783549	162.231638163133	158.24884540512	154.425294388066	88.4282924628427	97.6575007364336	111.025550136694	start
chr3L	11945592	11946592	33.776730158017	31.3994365288485	27.9825673143345	33.1314237148969	39.6315745124529	27.2329264235745	25.3142990349529	23.2851872524677	25.1832018540538	37.2527700162614	25.4149643309981	28.1128915942454	start
chr3L	11992773	11993773	15.3959049092356	8.59352999736906	19.9659399215792	49.6971355723453	19.0750101625358	14.9514105854919	27.0752937504279	26.4501641605701	14.7297973108617	30.6676844073263	19.6115472790379	23.834842873382	start
chr3L	12002654	12003654	87.8194984108441	64.7819953647821	101.79604217593	79.9475659207295	79.8187318451739	73.6890950284958	97.2949580299928	93.1407490098709	88.3787838651701	94.0726515562157	89.6527875613161	87.8018570805781	start
chr3L	12027300	12028300	26.2358787739016	32.7215180669053	39.3268513606864	43.2149004976916	42.7798771606384	59.8056423419676	28.8362884659029	23.5112570316179	21.8571185903109	37.6290606224863	34.6203844823832	35.0392561899291	start
chr3L	12067069	12068069	16.8098145437573	16.1954988411955	26.3187389875363	14.4049668325639	11.1116564053606	11.2135579391189	18.0501958336186	14.9206054239114	15.6801068147882	12.4175900054205	13.007658909566	7.94494762446066	start
chr3L	12115600	12116600	83.4206684367768	83.6216572820912	83.3426734605315	54.7388739637427	62.4104701434422	59.8056423419676	97.0748336905584	91.5582605558197	101.207962168179	54.7502832057175	59.6351131546254	59.6889654863327	start
chr3L	12117756	12118756	42.5743901061516	35.0351607585046	38.5705657575962	26.6491886402432	36.2980775908447	43.2522949080301	27.2954180898622	33.4583273142255	38.4875349090257	29.5388125886517	32.6192061886038	31.5760738920872	start
chr3L	12119518	12120518	15.2388038387332	16.5260192257097	9.52919859893554	27.3694369818713	42.0391000669477	38.9804633121753	13.2074603660624	12.8859774115598	16.6304163187148	41.3919666847349	48.4285147094609	54.3923337366922	start
chr3L	12128892	12129892	11.1541760056707	15.2039376876529	12.554341011296	18.726456882333	15.5563189675049	18.6892632318649	11.226341311153	8.36458182855637	12.3540235510453	12.7938806116453	11.6068341039204	12.6304295568349	start
chr3L	12131645	12132645	91.275721961897	88.2489426652899	81.0738166512611	79.2273175791013	82.596645946514	92.3783582603607	73.9617780499493	58.3260030207444	62.9580046351346	77.7040101854341	56.2331100552005	66.8190466877717	start
chr3L	12131954	12132954	91.275721961897	91.8846668949461	81.5275880131152	82.1083109456141	83.3374230402047	93.9802951088062	72.8611563527774	57.873863462444	63.6707367630795	78.2684460947714	56.8334635433343	68.2450629280595	start
chr3L	12138367	12139367	95.9887540769691	101.800278430372	110.871469413012	112.358741293998	104.44957021039	83.834695068651	106.540180286236	111.226331341885	93.3679087607845	84.4772410974817	73.2431255523252	73.9491278892108	start
chr3L	12138451	12139451	77.4508277576854	87.2573815117474	95.7457573512095	95.7930294365497	81.6706745794007	72.6211371295321	92.2320982230023	97.210005034574	74.1241413062717	72.0596510920612	63.6374697421842	62.5409979669083	start
chr3L	12146018	12147018	89.8618123273754	87.9184222807757	93.0231291800851	110.918244610742	90.1896111568438	77.9609266243506	85.8484923794054	86.1325858562155	87.1908969852619	82.7839333694698	84.4497239974897	71.3008120143905	start
chr3L	12148772	12149772	31.7344162414857	39.001405372675	36.4529660689439	21.6074502488458	28.5199181070923	17.6213053329012	28.1759154475997	25.0937454856691	32.7856778854663	21.4485645548172	22.0129612315732	34.6318229784183	start
chr3L	12179375	12180375	8.64055887763225	13.2208153805678	8.47039875460937	21.6074502488458	8.88932512428851	12.8154947875645	7.92447621963742	5.87781425790447	8.55278553533904	7.71395742760968	10.0058914688969	11.2044133165471	start
chr3L	12205737	12206737	44.7738050931853	39.001405372675	44.4695934616992	33.8516720565251	28.705112380515	26.6989474740927	55.9115822163307	40.4664904678808	43.0015050526768	33.8661545602376	35.0206201411391	29.946341046044	start
chr3L	12267027	12268027	94.2606423014427	112.70745111934	130.988666455209	87.8702976786396	105.560735850926	96.6501898562155	116.665899900218	117.330215378939	85.2902779774088	108.37169459276	101.059503835859	104.506618752521	start
chr3L	12277154	12278154	121.596228568861	122.95358303928	93.3256434213211	102.275264511203	116.487197982864	120.145263633417	89.5906061497898	76.185515573608	109.523170327536	83.1602239756946	79.2466604336634	93.9133552532401	start
chr3L	12277725	12278725	50.7436457722767	55.8579449828989	42.8057651349009	37.4529137646661	55.9286705736485	55.5338107461128	34.1192726123278	36.849374001478	45.1397014365116	30.4795391042139	36.0212092880288	48.688268775541	start
chr3L	12328731	12329731	29.535001254452	41.3150480642743	30.1001670029869	25.928940298615	16.667484608041	20.2912000803104	25.7545477138216	24.4155361482186	24.7080471020906	19.7552568268053	22.2130790609511	24.0385594791374	start
chr3L	12336175	12337175	28.5923948314376	20.4922638398801	28.7388529174247	30.9706786900123	17.0378731548863	18.155284282383	44.244992226309	30.7454899644234	27.3213982378886	34.8068810757998	29.6174387479348	18.1307779122307	start
chr3L	12399038	12400038	68.4960667390484	66.4345972873531	74.8722747059221	56.1793706469991	45.1874027151332	46.9901475544031	63.3958097570994	66.6905848493008	68.8974390346756	61.1472235115402	59.6351131546254	53.9849005251814	start
chr3L	12414525	12415525	45.5593104456973	59.1631488280408	53.3937635781626	42.4946521560634	44.8170141682879	46.9901475544031	52.3895927853807	35.492955326577	36.3493385251909	45.3430180500959	40.2236837049655	33.002090132375	start
chr3L	12468571	12469571	19.0092295307909	26.4416307611356	36.906737430798	21.6074502488458	22.2233128107213	25.0970106256471	22.0124339434373	15.5988147613619	17.1055710706781	17.3093678863437	19.6115472790379	14.0564457971227	start
chr3L	12471227	12472227	58.4415982268945	43.6286907558737	74.26724622345	46.0958938642044	38.5204088719169	40.048421211139	84.3076220033648	62.8473986037478	55.3555286037221	43.2734197158592	33.4196775061156	34.2243897669075	start
chr3L	12485189	12486189	14.9246016977284	16.5260192257097	18.302111594781	20.1669535655894	13.5191819598554	20.8251790297923	16.7294497970123	11.5295587366588	14.7297973108617	8.65468394317184	8.00471317511751	7.53751441294986	start
chr3L	12489793	12490793	119.55391465233	112.70745111934	108.75386972436	92.1917877284088	109.079427045957	90.7764214119151	93.5528442596085	84.097957843864	102.158271672105	82.7839333694698	75.2443038461046	72.5231116489229	start
chr3L	12501012	12502012	21.2086445178246	27.7637122991923	40.5369083256306	48.256638889089	31.6682207552778	19.7572211308286	49.9682250516026	38.2057926763791	33.023255261448	52.3043942652559	37.0217984349185	29.5389078345332	start
chr3L	12503791	12504791	98.1881690640028	101.800278430372	97.7120999192438	72.7450825044475	103.523598843277	73.6890950284958	89.8107304892241	80.4808413774612	90.2794028730232	85.6061129161562	75.6445395048605	83.1163751482038	start
chr3L	12505263	12506263	26.0787777033992	21.8143453779368	17.9995973535449	25.2086919569868	28.3347238336696	34.1746527668386	21.3520609251342	25.9980246022698	32.5481005094847	23.1418722828291	23.6139038665967	26.2794421424468	start
chr3L	12514104	12515104	45.0880072341901	47.2644149855298	63.3767335389523	67.7033441130502	58.521390401566	52.8639159987035	63.6159340965338	63.2995381620482	65.0962010189694	77.8921554885466	76.6451286517502	75.9862939467648	start
chr3L	12514558	12515558	80.2786470267287	85.2742592046622	102.854842020257	150.531903400292	137.043762332781	132.960758420982	101.037071800377	99.9228423843761	95.7436825206009	170.459644619863	166.097798383688	168.269916353962	start
chr3L	12523486	12524486	66.2966517520147	70.7313622860376	65.3430761069866	68.4235924546784	61.6696930497515	52.8639159987035	68.8989182429587	61.0388403705464	49.6536715801628	45.3430180500959	42.8252154868787	44.4102200546775	start
chr3L	12523926	12524926	71.3238860080916	75.3586476692363	65.7968474688407	69.1438407963066	62.9660529637103	57.6697265440402	69.7794156006962	63.2995381620482	54.1676417238139	43.2734197158592	47.6280433919492	47.669685746764	start
chr3L	12524592	12525592	30.6347087479689	36.0267219120472	27.2262817112444	24.4884436153586	25.1864211854841	15.4853895349738	21.1319365856998	24.6416059273688	24.4704697261089	13.7346071272075	16.4096620089909	21.5939602100726	start
chr3L	12526714	12527714	66.2966517520147	62.4683526731828	87.2753585966001	76.3463242125885	80.3743146654419	62.4755370893769	103.67856387359	87.2629347519664	73.4114091783268	103.66806201495	93.054790660741	67.4301965050379	start
chr3L	12529935	12530935	106.357424730128	103.122359968429	112.384040619192	87.8702976786396	96.8566050000602	101.989979351034	98.1754553877303	82.2893996106626	91.2297123769498	76.1988477605347	70.2413581116561	76.3937271582756	start
chr3L	12533495	12534495	105.100616166109	85.6047795891764	106.485012915089	91.4715393867806	79.4483432983285	63.0095160388587	102.577942176418	91.5582605558197	89.3290933690966	94.0726515562157	85.2501953150015	79.653192850362	start
chr3L	12533537	12534537	108.085536505654	88.5794630498041	108.602612603742	92.1917877284088	82.596645946514	60.8736002409313	107.20055330454	93.8189583473214	91.4672897529314	97.271121709127	88.0518449262926	82.3015087251822	start
chr3L	12534089	12535089	70.8525827965844	79.9859330524351	63.8305049008063	66.983095771422	66.4847441587411	43.786273857512	58.5530742895432	56.2913750083928	56.068260731667	69.2374715453747	57.4338170314681	59.6889654863327	start
chr3L	12534925	12535925	19.9518359538054	21.1533046089084	18.9071400772531	26.6491886402432	24.2604498183707	12.8154947875645	16.509325457578	16.9552334362629	18.0558805746046	11.4768634898583	15.4090728621012	15.0750288258997	start
chr3L	12541209	12542209	38.1755601320843	16.1954988411955	20.8734826452874	30.2504303483841	39.8167687858756	35.2426106658023	26.4149207321247	23.5112570316179	32.7856778854663	33.4898639540128	28.0164961129113	37.0764222474831	start
